Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M2B,87.5,87.5,50.0,100.0,81.25,27
Hong Kong Football Club M2A,66.66666666666666,44.44444444444444,87.5,71.42857142857143,67.50992063492063,33
Hong Kong Cricket Club M2B,37.5,62.5,75.0,14.285714285714285,47.32142857142857,31
Hong Kong Cricket Club M2A,42.857142857142854,57.14285714285714,42.857142857142854,40.0,45.714285714285715,26
Ladies Recreation Club M2A,87.5,25.0,14.285714285714285,33.33333333333333,40.0297619047619,26
Ladies Recreation Club M2B,28.57142857142857,14.285714285714285,20.0,0.0,15.714285714285714,20
