Home Team,Away Team,Venue,Match Week,Date
Star River 1,Global Squash 2,Cornwall Street Squash Centre,3,2024-10-22
Tuen Mun Squash Club,Sha Tin 5,Cornwall Street Squash Centre,3,2024-10-22
BOSS,Hong Kong Cricket Club 7,Cornwall Street Squash Centre,3,2024-10-22
Sha Tin 5,BOSS,Cornwall Street Squash Centre,4,2024-10-29
Global Squash 2,Tuen Mun Squash Club,Harbour Road Sports Centre,4,2024-10-29
Invader Squash,Star River 1,HK Squash Centre,4,2024-10-29
7NT,The Squash Club 3,Cornwall Street Squash Centre,4,2024-10-29
i-Mask Advance Squash Club 4,Kinetic 3,Cornwall Street Squash Centre,4,2024-10-29
The Squash Club 3,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,5,2024-11-05
Star River 1,7NT,Cornwall Street Squash Centre,5,2024-11-05
Tuen Mun Squash Club,Invader Squash,Cornwall Street Squash Centre,5,2024-11-05
BOSS,Global Squash 2,Cornwall Street Squash Centre,5,2024-11-05
Hong Kong Cricket Club 7,Sha Tin 5,Hong Kong Cricket Club,5,2024-11-05
Global Squash 2,Hong Kong Cricket Club 7,Harbour Road Sports Centre,6,2024-11-12
Invader Squash,BOSS,HK Squash Centre,6,2024-11-12
7NT,Tuen Mun Squash Club,Cornwall Street Squash Centre,6,2024-11-12
i-Mask Advance Squash Club 4,Star River 1,Cornwall Street Squash Centre,6,2024-11-12
Kinetic 3,The Squash Club 3,HK Squash Centre,6,2024-11-12
Star River 1,Kinetic 3,Cornwall Street Squash Centre,7,2024-11-19
Tuen Mun Squash Club,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,7,2024-11-19
BOSS,7NT,Cornwall Street Squash Centre,7,2024-11-19
Hong Kong Cricket Club 7,Invader Squash,Hong Kong Cricket Club,7,2024-11-19
Sha Tin 5,Global Squash 2,Cornwall Street Squash Centre,7,2024-11-19
Invader Squash,Sha Tin 5,Harbour Road Sports Centre,8,2024-11-26
Hong Kong Cricket Club 7,7NT,Hong Kong Cricket Club,8,2024-11-26
i-Mask Advance Squash Club 4,BOSS,Cornwall Street Squash Centre,8,2024-11-26
Kinetic 3,Tuen Mun Squash Club,HK Squash Centre,8,2024-11-26
The Squash Club 3,Star River 1,Cornwall Street Squash Centre,8,2024-11-26
