Team,Played,Won,Lost,Points
BOSS,0,0,0,0
Centre Squash,0,0,0,0
HKPF Squash Team,0,0,0,0
Hong Kong Football Club 9,0,0,0,0
i-Mask Advance Squash Club 3,0,0,0,0
Kinetic 3,0,0,0,0
Kowloon Cricket Club 9,0,0,0,0
The Hong Kong Jockey Club Div 9,0,0,0,0
The Squash Club 2,0,0,0,0
Twister,0,0,0,0
