Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
JESSICA L4,5,5,0,19,14,1,0,0,0,0
Hong Kong Cricket Club L4,5,5,0,16,11,4,0,0,0,0
Hong Kong Football Club JSA,5,3,2,13,10,5,0,3,0,0
JESSICA Smashin' Mochi,5,2,3,9,7,8,0,1,0,0
Hong Kong Football Club L4,5,1,4,6,5,10,0,0,0,0
Electrify Squash Ladies,6,1,5,5,4,14,1,0,0,1
i-Mask Advance Squash Club L4,5,1,4,3,3,12,3,0,1,0
