Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
The Squash Club 2,5,5,0,23,18,7,0,0,0,0
Kowloon Cricket Club 7,5,4,1,20,16,9,0,0,0,0
Hong Kong Cricket Club 6,5,3,2,16,13,12,0,1,0,0
Hong Kong Football Club 7B,5,2,3,16,14,11,0,0,0,0
Xavier,5,2,3,13,11,14,0,0,0,0
Physical Chess 2,4,1,3,10,9,11,0,0,0,0
Twister 2,5,0,5,4,4,21,1,0,0,0
