Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Sprouts,v,i-Mask Advance Squash Club 15,HK Squash Centre (HKSC),17:00,"3-2(0-3,0-3,3-0,3-0,3-1)",1,07/10/2017
JAMS,v,Kwai Tsing District Squash Club 4,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,1-3,2-3,0-3)",1,07/10/2017
Vocano,v,Spirit 5,Kwun Chung (KCSC),17:00,"3-2(3-0,3-1,3-1,1-3,0-3)",1,07/10/2017
ALL ABOUT SQUASH,v,Firebird,HK Squash Centre (HKSC),17:00,"5-0(WO,WO,WO,WO,WO)",1,07/10/2017
Yuen Long Jr 3,v,Royal,Sir Denys Roberts (SDRSC),17:00,"2-3(0-3,0-3,3-2,2-3,3-1)",1,07/10/2017
Hong Kong Cricket Club Junior 2,v,SKYERS,Hong Kong Cricket Club (HKCC),17:00,"4-1(1-3,3-0,3-0,WO,WO)",1,07/10/2017
Sprouts,v,Royal,HK Squash Centre (HKSC),17:00,"3-2(0-3,3-0,0-3,3-2,3-2)",2,14/10/2017
SKYERS,v,JAMS,HK Squash Centre (HKSC),17:00,"4-1(3-1,1-3,3-0,3-0,WO)",2,14/10/2017
ALL ABOUT SQUASH,v,Yuen Long Jr 3,HK Squash Centre (HKSC),17:00,"1-4(3-0,0-3,0-3,0-3,0-3)",2,14/10/2017
Kwai Tsing District Squash Club 4,v,Firebird,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",2,14/10/2017
i-Mask Advance Squash Club 15,v,Spirit 5,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-1,WO)",2,14/10/2017
Vocano,v,Hong Kong Cricket Club Junior 2,Kwun Chung (KCSC),17:00,"2-3(3-0,2-3,0-3,1-3,3-0)",2,14/10/2017
Spirit 5,v,Sprouts,HK Squash Centre (HKSC),17:00,"1-4(1-3,0-3,0-3,3-0,0-3)",3,11/11/2017
JAMS,v,Vocano,HK Squash Centre (HKSC),17:00,"3-2(3-0,0-3,3-0,3-0,2-3)",3,11/11/2017
Firebird,v,SKYERS,Cornwall Street (CSPSC),17:00,"2-3(0-3,3-0,3-0,0-3,0-3)",3,11/11/2017
Royal,v,ALL ABOUT SQUASH,Kwun Chung (KCSC),17:00,"2-3(0-3,1-3,3-0,0-3,3-1)",3,11/11/2017
Yuen Long Jr 3,v,Kwai Tsing District Squash Club 4,Sir Denys Roberts (SDRSC),17:00,"2-3(1-3,3-2,0-3,1-3,3-2)",3,11/11/2017
Hong Kong Cricket Club Junior 2,v,i-Mask Advance Squash Club 15,Hong Kong Cricket Club (HKCC),17:00,"5-0(3-1,3-0,3-0,3-1,WO)",3,11/11/2017
SKYERS,v,Yuen Long Jr 3,HK Squash Centre (HKSC),17:00,"3-2(2-3,3-0,3-0,3-2,WO)",4,25/11/2017
Spirit 5,v,Hong Kong Cricket Club Junior 2,HK Squash Centre (HKSC),17:00,"0-5(0-3,1-3,0-3,0-3,WO)",4,25/11/2017
Sprouts,v,ALL ABOUT SQUASH,HK Squash Centre (HKSC),17:00,"4-1(3-0,0-3,3-0,3-0,3-1)",4,25/11/2017
Kwai Tsing District Squash Club 4,v,Royal,Cornwall Street (CSPSC),17:00,"2-3(3-0,3-0,1-3,2-3,0-3)",4,25/11/2017
i-Mask Advance Squash Club 15,v,JAMS,Cornwall Street (CSPSC),17:00,"4-1(3-1,3-1,3-0,2-3,3-0)",4,25/11/2017
