Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Friend Club 3,v,Tomcat,Cornwall Street (CSPSC),19:00,"4-1(3-2,3-0,3-0,3-0,1-3)",1,13/10/2017
Yuen Long Jr 1,v,The Squash Club 1,Lai King (LKSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",1,13/10/2017
Neptune,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"0-5(2-3,2-3,1-3,0-3,0-3)",1,13/10/2017
United Services Recreation Club 3,v,Fung King 2,United Services Recreation Club (USRC),19:00,"3-2(1-3,1-3,3-1,3-0,3-0)",1,13/10/2017
i-Mask Advance Squash Club 4,v,That's 4,HK Squash Centre (HKSC),19:00,"3-2(3-2,0-3,2-3,3-1,3-1)",1,13/10/2017
Kinetic 2,v,Friend Club 3,HK Squash Centre (HKSC),19:00,"3-2(3-0,1-3,1-3,3-0,WO)",2,20/10/2017
That's 4,v,Yuen Long Jr 1,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,0-3)",2,20/10/2017
Fung King 2,v,Tomcat,Tai Wo Hau (TWHSC),19:00,"3-2(3-0,1-3,3-2,2-3,3-0)",2,20/10/2017
The Squash Club 1,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-2,3-1,3-0,2-3)",2,20/10/2017
i-Mask Advance Squash Club 4,v,Neptune,HK Squash Centre (HKSC),19:00,"3-2(1-3,0-3,3-1,3-0,3-0)",2,20/10/2017
Friend Club 3,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"0-5(2-3,1-3,0-3,0-3,0-3)",3,27/10/2017
The Squash Club 1,v,Tomcat,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,27/10/2017
Neptune,v,That's 4,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-1,2-3,1-3,3-2)",3,27/10/2017
Yuen Long Jr 1,v,United Services Recreation Club 3,Lai King (LKSC),19:00,"1-4(3-0,2-3,1-3,0-3,1-3)",3,27/10/2017
Kinetic 2,v,Fung King 2,HK Squash Centre (HKSC),19:00,"3-2(3-2,1-3,0-3,3-2,3-0)",3,27/10/2017
Kinetic 2,v,The Squash Club 1,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-1,3-1,0-3,0-3)",4,03/11/2017
United Services Recreation Club 3,v,That's 4,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",4,03/11/2017
Tomcat,v,Yuen Long Jr 1,Cornwall Street (CSPSC),19:00,"3-2(3-0,1-3,3-2,3-1,0-3)",4,03/11/2017
Neptune,v,Friend Club 3,Pei Ho Street (PHSSC),19:00,"1-4(3-0,1-3,0-3,0-3,0-3)",4,03/11/2017
Fung King 2,v,i-Mask Advance Squash Club 4,Tai Wo Hau (TWHSC),19:00,"2-3(1-3,2-3,3-0,2-3,WO)",4,03/11/2017
Neptune,v,Fung King 2,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,2-3)",5,10/11/2017
The Squash Club 1,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"2-3(3-2,3-0,1-3,0-3,0-3)",5,10/11/2017
Friend Club 3,v,That's 4,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,3-0,0-3,WO)",5,10/11/2017
Yuen Long Jr 1,v,Kinetic 2,Lai King (LKSC),19:00,"1-3(3-0,1-3,0-3,0-3,0-0)",5,10/11/2017
United Services Recreation Club 3,v,Tomcat,United Services Recreation Club (USRC),19:00,"5-0(3-1,3-1,3-0,3-1,3-0)",5,10/11/2017
Kinetic 2,v,United Services Recreation Club 3,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-0,3-0,3-1,3-0)",6,24/11/2017
Neptune,v,The Squash Club 1,HK Squash Centre (HKSC),19:00,"3-2(1-3,3-1,0-3,3-1,CR)",6,24/11/2017
That's 4,v,Tomcat,Cornwall Street (CSPSC),19:00,"2-3(2-3,1-3,3-2,0-3,3-0)",6,24/11/2017
Fung King 2,v,Friend Club 3,Tsing Yi (TYSC),19:00,"2-3(3-1,0-3,3-0,0-3,0-3)",6,24/11/2017
Yuen Long Jr 1,v,i-Mask Advance Squash Club 4,Lai King (LKSC),19:00,"1-4(1-3,1-3,2-3,3-1,0-3)",6,24/11/2017
That's 4,v,Fung King 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-2,0-3,0-3,3-0)",7,01/12/2017
The Squash Club 1,v,Friend Club 3,HK Squash Centre (HKSC),19:00,"3-2(3-2,0-3,0-3,3-0,CR)",7,01/12/2017
Tomcat,v,Kinetic 2,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-1,0-3,2-3,0-3)",7,01/12/2017
Yuen Long Jr 1,v,Neptune,Lai King (LKSC),19:00,"3-2(3-1,0-3,1-3,3-0,3-0)",7,01/12/2017
United Services Recreation Club 3,v,i-Mask Advance Squash Club 4,United Services Recreation Club (USRC),19:00,"3-2(3-1,0-3,3-0,3-0,0-3)",7,01/12/2017
United Services Recreation Club 3,v,Neptune,United Services Recreation Club (USRC),19:00,"4-1(3-0,3-2,0-3,3-0,3-0)",8,08/12/2017
Friend Club 3,v,Yuen Long Jr 1,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,0-3,WO,WO)",8,08/12/2017
That's 4,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,0-3,3-0)",8,08/12/2017
Fung King 2,v,The Squash Club 1,Tai Wo Hau (TWHSC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",8,08/12/2017
i-Mask Advance Squash Club 4,v,Tomcat,HK Squash Centre (HKSC),19:00,"3-2(1-3,0-3,3-0,3-0,3-1)",8,08/12/2017
Kinetic 2,v,i-Mask Advance Squash Club 4,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,1-3,1-3,3-2)",9,15/12/2017
The Squash Club 1,v,That's 4,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",9,15/12/2017
Tomcat,v,Neptune,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-2,0-3,3-0,3-0)",9,15/12/2017
Yuen Long Jr 1,v,Fung King 2,Lai King (LKSC),19:00,"4-1(2-3,3-0,3-0,3-1,3-0)",9,15/12/2017
United Services Recreation Club 3,v,Friend Club 3,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-0,3-2,3-2,3-2)",9,15/12/2017
Kinetic 2,v,Neptune,HK Squash Centre (HKSC),19:00,"4-1(3-1,2-3,3-1,3-0,3-0)",10,05/01/2018
Tomcat,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"3-2(1-3,0-3,CR,CR,CR)",10,05/01/2018
That's 4,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,3-1,2-3)",10,05/01/2018
The Squash Club 1,v,Yuen Long Jr 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,0-3,3-0,3-0)",10,05/01/2018
Fung King 2,v,United Services Recreation Club 3,Lai King (LKSC),19:00,"2-3(3-1,0-3,3-0,2-3,0-3)",10,05/01/2018
United Services Recreation Club 3,v,The Squash Club 1,United Services Recreation Club (USRC),19:00,"3-2(1-3,1-3,3-0,3-0,3-1)",11,12/01/2018
Neptune,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,3-1,0-3,0-3)",11,12/01/2018
Friend Club 3,v,Kinetic 2,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,CR,CR,CR)",11,12/01/2018
Yuen Long Jr 1,v,That's 4,Lai King (LKSC),19:00,"4-1(2-3,3-1,3-2,3-0,3-0)",11,12/01/2018
Tomcat,v,Fung King 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,0-3,3-2,1-3)",11,12/01/2018
Fung King 2,v,Kinetic 2,Lai King (LKSC),19:00,"4-1(3-1,3-2,3-0,1-3,3-1)",12,19/01/2018
Tomcat,v,The Squash Club 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,0-3,0-3,1-3)",12,19/01/2018
That's 4,v,Neptune,Cornwall Street (CSPSC),19:00,"3-2(1-3,0-3,3-1,3-2,3-0)",12,19/01/2018
United Services Recreation Club 3,v,Yuen Long Jr 1,United Services Recreation Club (USRC),19:00,"3-2(0-3,3-1,3-0,2-3,3-0)",12,19/01/2018
i-Mask Advance Squash Club 4,v,Friend Club 3,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-2,3-2,3-0,WO)",12,19/01/2018
i-Mask Advance Squash Club 4,v,Fung King 2,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-1,0-3,1-3,0-3)",13,26/01/2018
Friend Club 3,v,Neptune,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,2-3,3-0,CR)",13,26/01/2018
The Squash Club 1,v,Kinetic 2,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-1,3-1,3-0,3-1)",13,26/01/2018
Yuen Long Jr 1,v,Tomcat,Lai King (LKSC),19:00,"4-1(3-1,1-3,3-2,3-0,3-2)",13,26/01/2018
That's 4,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",13,26/01/2018
Kinetic 2,v,Yuen Long Jr 1,HK Squash Centre (HKSC),19:00,"5-0(3-2,3-0,3-0,3-2,3-0)",14,02/02/2018
Tomcat,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,"2-3(1-3,3-0,3-0,1-3,1-3)",14,02/02/2018
That's 4,v,Friend Club 3,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-2,3-0,CR,CR)",14,02/02/2018
Fung King 2,v,Neptune,Tai Wo Hau (TWHSC),19:00,"4-1(3-2,3-0,3-0,3-0,0-3)",14,02/02/2018
i-Mask Advance Squash Club 4,v,The Squash Club 1,HK Squash Centre (HKSC),19:00,"1-4(0-3,3-2,0-3,CR,CR)",14,02/02/2018
Friend Club 3,v,Fung King 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,CR)",15,09/02/2018
The Squash Club 1,v,Neptune,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,3-0,3-0,CR)",15,09/02/2018
Tomcat,v,That's 4,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-0,CR,CR)",15,09/02/2018
i-Mask Advance Squash Club 4,v,Yuen Long Jr 1,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,CR,CR,CR)",15,09/02/2018
United Services Recreation Club 3,v,Kinetic 2,United Services Recreation Club (USRC),19:00,"0-5(2-3,1-3,0-3,2-3,1-3)",15,09/02/2018
Kinetic 2,v,Tomcat,HK Squash Centre (HKSC),19:00,"5-0(3-2,3-1,3-0,3-0,3-0)",16,02/03/2018
Neptune,v,Yuen Long Jr 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,0-3,0-3,1-3)",16,02/03/2018
Friend Club 3,v,The Squash Club 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-1,3-1,0-3)",16,02/03/2018
Fung King 2,v,That's 4,Tai Wo Hau (TWHSC),19:00,"5-0(3-0,3-0,3-0,WO,WO)",16,02/03/2018
i-Mask Advance Squash Club 4,v,United Services Recreation Club 3,HK Squash Centre (HKSC),19:00,"1-4(2-3,0-3,0-3,3-1,CR)",16,02/03/2018
Kinetic 2,v,That's 4,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,WO,WO,WO)",17,09/03/2018
Tomcat,v,i-Mask Advance Squash Club 4,Cornwall Street (CSPSC),19:00,"0-5(2-3,2-3,2-3,0-3,0-3)",17,09/03/2018
The Squash Club 1,v,Fung King 2,Cornwall Street (CSPSC),19:00,"2-3(3-0,2-3,0-3,3-1,0-3)",17,09/03/2018
Yuen Long Jr 1,v,Friend Club 3,Lai King (LKSC),19:00,"2-3(3-1,0-3,3-0,1-3,1-3)",17,09/03/2018
Neptune,v,United Services Recreation Club 3,Kwun Chung (KCSC),19:00,"1-4(1-3,3-1,2-3,1-3,0-3)",17,09/03/2018
That's 4,v,The Squash Club 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,WO,WO)",18,23/03/2018
Friend Club 3,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,WO,WO)",18,23/03/2018
Neptune,v,Tomcat,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-1,3-1,1-3,0-3)",18,23/03/2018
Fung King 2,v,Yuen Long Jr 1,Tai Wo Hau (TWHSC),19:00,"1-4(0-3,3-1,0-3,2-3,0-3)",18,23/03/2018
i-Mask Advance Squash Club 4,v,Kinetic 2,HK Squash Centre (HKSC),19:00,"0-5(2-3,0-3,2-3,1-3,1-3)",18,23/03/2018
