Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club 1,v,Spirit 1,Hong Kong Cricket Club (HKCC),19:00,"1-4(3-1,0-3,2-3,0-3,0-3)",1,10/10/2017
Hong Kong Football Club 3B,v,Hong Kong Football Club 3A,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,1-3,3-0,3-1,3-2)",1,10/10/2017
Young Player 5,v,USRC-FWD 1,Hong Kong Sports Institute (HKSI),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",1,10/10/2017
Friend Club 1,v,[BYE],,,,1,10/10/2017
Hong Kong Cricket Club 1,v,Friend Club 1,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-0,3-0,3-1,3-0,3-1)",2,17/10/2017
Hong Kong Football Club 3B,v,Young Player 5,Hong Kong Football Club (HKFC),19:00,"3-2(0-3,2-3,3-0,3-1,3-2)",2,17/10/2017
Spirit 1,v,USRC-FWD 1,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-2,3-0,3-0,3-0)",2,17/10/2017
Hong Kong Football Club 3A,v,[BYE],,,,2,17/10/2017
Friend Club 1,v,Spirit 1,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-1,2-3,3-0,3-2)",3,24/10/2017
Hong Kong Cricket Club 1,v,Young Player 5,Hong Kong Cricket Club (HKCC),19:00,"3-2(3-0,3-2,2-3,3-1,2-3)",3,24/10/2017
USRC-FWD 1,v,Hong Kong Football Club 3A,United Services Recreation Club (USRC),19:00,"3-2(3-2,3-1,0-3,0-3,3-2)",3,24/10/2017
Hong Kong Football Club 3B,v,[BYE],,,,3,24/10/2017
Hong Kong Football Club 3A,v,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),19:00,"3-2(1-3,3-1,1-3,3-0,3-1)",4,31/10/2017
USRC-FWD 1,v,Hong Kong Football Club 3B,United Services Recreation Club (USRC),19:00,"1-4(3-0,1-3,0-3,1-3,0-3)",4,31/10/2017
Young Player 5,v,Friend Club 1,Hong Kong Sports Institute (HKSI),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",4,31/10/2017
Spirit 1,v,[BYE],,,,4,31/10/2017
Spirit 1,v,Young Player 5,HK Squash Centre (HKSC),19:00,"4-1(3-1,3-1,2-3,3-2,3-1)",5,07/11/2017
Hong Kong Football Club 3A,v,Friend Club 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",5,07/11/2017
Hong Kong Cricket Club 1,v,Hong Kong Football Club 3B,Hong Kong Cricket Club (HKCC),19:00,"2-3(3-1,0-3,0-3,1-3,3-0)",5,07/11/2017
USRC-FWD 1,v,[BYE],,,,5,07/11/2017
Spirit 1,v,Hong Kong Football Club 3A,HK Squash Centre (HKSC),19:00,"2-3(3-0,3-2,1-3,2-3,0-3)",6,21/11/2017
Friend Club 1,v,Hong Kong Football Club 3B,Cornwall Street (CSPSC),19:00,"1-4(2-3,1-3,3-1,0-3,0-3)",6,21/11/2017
USRC-FWD 1,v,Hong Kong Cricket Club 1,United Services Recreation Club (USRC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",6,21/11/2017
Young Player 5,v,[BYE],,,,6,21/11/2017
Hong Kong Football Club 3B,v,Spirit 1,Hong Kong Football Club (HKFC),19:00,"3-2(0-3,0-3,3-1,3-1,3-0)",7,28/11/2017
Friend Club 1,v,USRC-FWD 1,Cornwall Street (CSPSC),19:00,"1-4(1-3,2-3,1-3,3-2,1-3)",7,28/11/2017
Young Player 5,v,Hong Kong Football Club 3A,Hong Kong Sports Institute (HKSI),19:00,"1-4(3-0,1-3,0-3,2-3,0-3)",7,28/11/2017
Hong Kong Cricket Club 1,v,[BYE],,,,7,28/11/2017
Spirit 1,v,Hong Kong Cricket Club 1,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-0,3-1,3-1,3-0)",8,05/12/2017
Hong Kong Football Club 3A,v,Hong Kong Football Club 3B,Hong Kong Football Club (HKFC),19:00,"2-3(3-1,0-3,3-2,2-3,0-3)",8,05/12/2017
Young Player 5,v,USRC-FWD 1,Hong Kong Sports Institute (HKSI),19:00,"4-1(2-3,3-2,3-1,3-1,3-0)",8,05/12/2017
Friend Club 1,v,[BYE],,,,8,05/12/2017
USRC-FWD 1,v,Spirit 1,United Services Recreation Club (USRC),19:00,"2-3(1-3,3-1,2-3,3-1,0-3)",9,12/12/2017
Friend Club 1,v,Hong Kong Cricket Club 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,0-3,0-3,0-3)",9,12/12/2017
Young Player 5,v,Hong Kong Football Club 3B,Hong Kong Sports Institute (HKSI),19:00,"3-2(3-1,3-0,3-1,1-3,2-3)",9,12/12/2017
Hong Kong Football Club 3A,v,[BYE],,,,9,12/12/2017
Spirit 1,v,Friend Club 1,HK Squash Centre (HKSC),19:00,"2-3(3-0,2-3,3-2,WO,WO)",10,02/01/2018
Hong Kong Football Club 3A,v,USRC-FWD 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,2-3,3-1,3-2,3-1)",10,02/01/2018
Young Player 5,v,Hong Kong Cricket Club 1,Hong Kong Sports Institute (HKSI),19:00,"2-3(0-3,3-0,0-3,1-3,3-1)",10,02/01/2018
Hong Kong Football Club 3B,v,[BYE],,,,10,02/01/2018
Friend Club 1,v,Young Player 5,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,3-1,0-3)",11,09/01/2018
Hong Kong Cricket Club 1,v,Hong Kong Football Club 3A,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-2,3-1,3-2,2-3)",11,09/01/2018
Hong Kong Football Club 3B,v,USRC-FWD 1,Hong Kong Football Club (HKFC),19:00,"2-3(2-3,0-3,3-1,3-0,2-3)",11,09/01/2018
Spirit 1,v,[BYE],,,,11,09/01/2018
Friend Club 1,v,Hong Kong Football Club 3A,Cornwall Street (CSPSC),19:00,"1-4(3-0,1-3,2-3,1-3,0-3)",12,16/01/2018
Hong Kong Football Club 3B,v,Hong Kong Cricket Club 1,Hong Kong Football Club (HKFC),19:00,"2-3(1-3,3-0,2-3,3-0,1-3)",12,16/01/2018
Young Player 5,v,Spirit 1,Hong Kong Sports Institute (HKSI),19:00,"2-3(0-3,1-3,3-0,3-0,1-3)",12,16/01/2018
USRC-FWD 1,v,[BYE],,,,12,16/01/2018
Hong Kong Football Club 3A,v,Spirit 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",13,23/01/2018
