Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Friend Club 8,v,Mark Six,Cornwall Street (CSPSC),19:00,"4-1(3-0,0-3,3-1,3-0,CR)",1,12/10/2017
Kinetic 5,v,ROVERS,HK Squash Centre (HKSC),19:00,"4-1(1-3,3-0,3-0,3-0,3-0)",1,12/10/2017
DS,v,Tuen Mun Squash Club 2,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",1,12/10/2017
Craigengower Cricket Club,v,Kwai Tsing District Squash Club 1,Craigergower Cricket Club (CCC),19:00,"1-4(2-3,0-3,0-3,3-1,1-3)",1,12/10/2017
Police 2,v,BRAVO,Police Sports & Recreation Club (PSRC),19:00,"1-4(1-3,1-3,0-3,3-1,1-3)",1,12/10/2017
i-MASK Advance Squash Club 11,v,[BYE],,,,1,12/10/2017
Friend Club 8,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,,2,19/10/2017
Mark Six,v,i-MASK Advance Squash Club 11,Kwun Chung (KCSC),19:00,"3-2(3-1,3-0,0-3,1-3,3-1)",2,19/10/2017
Kwai Tsing District Squash Club 1,v,Police 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-0,3-0,3-0)",2,19/10/2017
BRAVO,v,DS,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-0,3-0,3-1)",2,19/10/2017
Tuen Mun Squash Club 2,v,Kinetic 5,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",2,19/10/2017
ROVERS,v,[BYE],,,,2,19/10/2017
Kinetic 5,v,BRAVO,HK Squash Centre (HKSC),19:00,"2-3(0-3,1-3,3-2,3-0,2-3)",3,26/10/2017
ROVERS,v,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",3,26/10/2017
DS,v,Kwai Tsing District Squash Club 1,Kwun Chung (KCSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",3,26/10/2017
Craigengower Cricket Club,v,i-MASK Advance Squash Club 11,Craigergower Cricket Club (CCC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",3,26/10/2017
Police 2,v,Friend Club 8,Police Sports & Recreation Club (PSRC),19:00,,3,26/10/2017
Mark Six,v,[BYE],,,,3,26/10/2017
Kwai Tsing District Squash Club 1,v,Kinetic 5,Cornwall Street (CSPSC),19:00,"4-1(3-1,1-3,3-1,3-0,3-0)",4,02/11/2017
i-MASK Advance Squash Club 11,v,Police 2,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-1,3-1,3-1,3-2)",4,02/11/2017
BRAVO,v,ROVERS,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,0-3,3-0)",4,02/11/2017
Friend Club 8,v,DS,Cornwall Street (CSPSC),19:00,"0-5(CR,CR,CR,CR,CR)",4,02/11/2017
Mark Six,v,Craigengower Cricket Club,Kwun Chung (KCSC),19:00,"4-1(0-3,3-0,3-0,WO,WO)",4,02/11/2017
Tuen Mun Squash Club 2,v,[BYE],,,,4,02/11/2017
Tuen Mun Squash Club 2,v,BRAVO,Cornwall Street (CSPSC),19:00,"3-2(1-3,0-3,3-1,3-1,3-2)",5,09/11/2017
Kinetic 5,v,Friend Club 8,HK Squash Centre (HKSC),19:00,"3-2(2-3,3-1,2-3,3-0,3-2)",5,09/11/2017
ROVERS,v,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,1-3,1-3)",5,09/11/2017
DS,v,i-MASK Advance Squash Club 11,Kwun Chung (KCSC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",5,09/11/2017
Police 2,v,Mark Six,Police Sports & Recreation Club (PSRC),19:00,"0-5(WO,WO,WO,WO,WO)",5,09/11/2017
Craigengower Cricket Club,v,[BYE],,,,5,09/11/2017
