Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 19,v,The Zero Squash Club 5,Hong Kong Football Club (HKFC),17:00,"2-3(0-3,3-1,0-3,3-2,0-3)",1,07/10/2017
That's 5,v,Friend Club 10,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",1,07/10/2017
Head Shatin 7,v,RELAY 3,HK Squash Centre (HKSC),17:00,"4-1(3-0,3-0,3-0,3-0,0-3)",1,07/10/2017
Dr. Squash 4,v,i-Mask Advance Squash Club 16,HK Squash Centre (HKSC),17:00,"1-4(0-3,0-3,0-3,0-3,3-2)",1,07/10/2017
KYS 2,v,Dr. Squash 5,Java Road (JRSC),17:00,"4-1(3-1,3-1,1-3,3-0,3-0)",1,07/10/2017
HDSC 1,v,Hong Kong Cricket Club Junior 3,Kwun Chung (KCSC),17:00,"2-3(3-1,0-3,0-3,3-2,0-3)",1,07/10/2017
Dr. Squash 5,v,Dr. Squash 4,HK Squash Centre (HKSC),17:00,"2-3(3-0,3-0,0-3,0-3,0-3)",2,14/10/2017
KYS 2,v,Friend Club 10,Java Road (JRSC),17:00,"2-3(3-1,0-3,3-2,0-3,2-3)",2,14/10/2017
i-Mask Advance Squash Club 16,v,The Zero Squash Club 5,Cornwall Street (CSPSC),17:00,"1-4(0-3,0-3,0-3,0-3,3-0)",2,14/10/2017
HDSC 1,v,That's 5,Kwun Chung (KCSC),17:00,"2-3(3-2,0-3,3-0,0-3,0-3)",2,14/10/2017
RELAY 3,v,Hong Kong Cricket Club Junior 3,Sir Denys Roberts (SDRSC),17:00,"2-3(3-2,0-3,0-3,3-2,1-3)",2,14/10/2017
Head Shatin 7,v,Hong Kong Football Club 19,Cornwall Street (CSPSC),17:00,"4-1(3-2,3-0,3-1,3-0,0-3)",2,14/10/2017
Dr. Squash 4,v,KYS 2,Cornwall Street (CSPSC),17:00,"0-5(0-3,1-3,0-3,0-3,0-3)",3,11/11/2017
That's 5,v,RELAY 3,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,11/11/2017
Dr. Squash 5,v,The Zero Squash Club 5,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,0-3,WO,WO)",3,11/11/2017
Friend Club 10,v,HDSC 1,Cornwall Street (CSPSC),17:00,"3-2(0-3,1-3,3-0,3-0,3-0)",3,11/11/2017
Head Shatin 7,v,i-Mask Advance Squash Club 16,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-1)",3,11/11/2017
Hong Kong Cricket Club Junior 3,v,Hong Kong Football Club 19,Hong Kong Cricket Club (HKCC),17:00,"2-3(2-3,0-3,3-0,3-2,WO)",3,11/11/2017
Dr. Squash 5,v,Head Shatin 7,HK Squash Centre (HKSC),17:00,"0-5(0-3,0-3,1-3,1-3,2-3)",4,25/11/2017
HDSC 1,v,KYS 2,Kwun Chung (KCSC),17:00,"2-3(3-0,3-0,1-3,2-3,0-3)",4,25/11/2017
i-Mask Advance Squash Club 16,v,Hong Kong Cricket Club Junior 3,Cornwall Street (CSPSC),17:00,"0-5(0-3,0-3,0-3,2-3,0-3)",4,25/11/2017
Dr. Squash 4,v,The Zero Squash Club 5,Cornwall Street (CSPSC),17:00,"1-4(0-3,0-3,3-0,0-3,1-3)",4,25/11/2017
RELAY 3,v,Friend Club 10,Sir Denys Roberts (SDRSC),17:00,"2-3(1-3,3-2,2-3,0-3,WO)",4,25/11/2017
Hong Kong Football Club 19,v,That's 5,Hong Kong Football Club (HKFC),17:00,"3-2(3-1,3-1,3-1,0-3,2-3)",4,25/11/2017
Hong Kong Football Club 19,v,Friend Club 10,Hong Kong Football Club (HKFC),17:00,"5-0(3-1,3-0,3-0,3-0,3-0)",5,02/12/2017
KYS 2,v,The Zero Squash Club 5,Java Road (JRSC),17:00,"0-5(0-3,0-3,0-3,0-3,0-3)",5,02/12/2017
Head Shatin 7,v,Dr. Squash 4,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",5,02/12/2017
That's 5,v,i-Mask Advance Squash Club 16,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-0,3-0,3-0)",5,02/12/2017
HDSC 1,v,RELAY 3,Kwun Chung (KCSC),17:00,"3-2(3-1,3-0,3-1,0-3,0-3)",5,02/12/2017
