Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Perrier Sergio Tacchini KCC 3,v,Head Shatin 1,Kowloon Cricket Club (KCC),19:00,"5-0(3-2,3-2,3-1,3-0,3-0)",1,09/10/2017
i-MASK Advance Squash Club 1,v,i-MASK Advance Squash Club 2,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,0-3,3-0,3-0)",1,09/10/2017
Hong Kong Football Club 4,v,Hong Kong Fire Services 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,1-3,3-0,3-0,3-0)",1,09/10/2017
Hong Kong Cricket Club 2,v,Giant 1,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-2,3-0,1-3,3-0)",1,09/10/2017
That's 1,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"3-2(3-2,3-1,0-3,3-0,0-3)",1,09/10/2017
i-MASK Advance Squash Club 1,v,That's 1,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,2-3,2-3,3-1)",2,16/10/2017
i-MASK Advance Squash Club 2,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,1-3,3-1,1-3)",2,16/10/2017
Hong Kong Fire Services 1,v,United Services Recreation Club 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,2-3,1-3,0-3)",2,16/10/2017
Giant 1,v,Perrier Sergio Tacchini KCC 3,Cornwall Street (CSPSC),19:00,"0-5(2-3,2-3,1-3,1-3,0-3)",2,16/10/2017
Head Shatin 1,v,Hong Kong Football Club 4,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,3-1,1-3,3-1)",2,16/10/2017
Giant 1,v,i-MASK Advance Squash Club 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-2,3-1,0-3)",3,23/10/2017
Head Shatin 1,v,Hong Kong Cricket Club 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-0,0-3,1-3,3-2)",3,23/10/2017
i-MASK Advance Squash Club 2,v,That's 1,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",3,23/10/2017
Perrier Sergio Tacchini KCC 3,v,Hong Kong Fire Services 1,Kowloon Cricket Club (KCC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,23/10/2017
Hong Kong Football Club 4,v,United Services Recreation Club 2,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,3-0,2-3,3-0,3-2)",3,23/10/2017
