Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Spirit 4,v,Fung King 3,HK Squash Centre (HKSC),19:00,"2-3(3-2,0-3,0-3,3-0,1-3)",4,03/11/2017
Giant 4,v,Relay 2,Pei Ho Street (PHSSC),19:00,"4-1(0-3,3-0,3-0,3-2,3-0)",4,03/11/2017
Yuen Long JR 2,v,i-Mask Advance Squash Club 13,Yuen Long Jockey Club (YLJCSC),19:00,"3-2(0-3,3-0,1-3,3-0,3-0)",4,03/11/2017
Kwai Tsing District Squah Club 3,v,Yuen Long JR 2,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,1-3,0-3,0-3)",5,10/11/2017
i-Mask Advance Squash Club 13,v,Giant 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-2,0-3,3-0,2-3)",5,10/11/2017
Spirit 4,v,CSD,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-1,CR,CR,CR)",5,10/11/2017
Fung King 3,v,Dr. Squash 2,Wai Tsuen (WTSC),19:00,"4-1(3-0,3-1,3-0,3-0,0-3)",5,10/11/2017
Relay 2,v,Head Shatin 6,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(0-3,3-0,0-3,1-3,3-0)",5,10/11/2017
Head Shatin 6,v,i-Mask Advance Squash Club 13,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",6,24/11/2017
Yuen Long JR 2,v,Dr. Squash 2,Yuen Long Jockey Club (YLJCSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",6,24/11/2017
Spirit 4,v,Relay 2,HK Squash Centre (HKSC),19:00,"4-1(3-2,0-3,3-0,3-1,3-0)",6,24/11/2017
Giant 4,v,Kwai Tsing District Squah Club 3,Pei Ho Street (PHSSC),19:00,"1-4(0-3,3-1,2-3,0-3,1-3)",6,24/11/2017
CSD,v,Fung King 3,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,1-3,0-3,3-2)",6,24/11/2017
Kwai Tsing District Squah Club 3,v,Head Shatin 6,Cornwall Street (CSPSC),19:00,"2-3(3-2,1-3,3-0,0-3,0-3)",7,01/12/2017
Giant 4,v,Yuen Long JR 2,Pei Ho Street (PHSSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",7,01/12/2017
i-Mask Advance Squash Club 13,v,Spirit 4,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,0-3,3-1,CR)",7,01/12/2017
CSD,v,Dr. Squash 2,Kwun Chung (KCSC),19:00,"0-5(1-3,1-3,0-3,WO,WO)",7,01/12/2017
Relay 2,v,Fung King 3,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",7,01/12/2017
Dr. Squash 2,v,Giant 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-2,1-3,0-3,0-3)",8,08/12/2017
Yuen Long JR 2,v,Head Shatin 6,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(3-0,3-0,3-2,3-1,0-3)",8,08/12/2017
Spirit 4,v,Kwai Tsing District Squah Club 3,HK Squash Centre (HKSC),19:00,"2-3(3-0,1-3,1-3,3-0,1-3)",8,08/12/2017
CSD,v,Relay 2,Kwun Chung (KCSC),19:00,"4-1(3-0,3-0,3-0,3-2,1-3)",8,08/12/2017
Fung King 3,v,i-Mask Advance Squash Club 13,Wai Tsuen (WTSC),19:00,"0-5(1-3,0-3,2-3,0-3,1-3)",8,08/12/2017
Spirit 4,v,Yuen Long JR 2,HK Squash Centre (HKSC),19:00,"3-2(2-3,3-2,3-0,3-0,CR)",9,15/12/2017
i-Mask Advance Squash Club 13,v,CSD,Pei Ho Street (PHSSC),19:00,"5-0(3-1,3-1,3-2,3-0,3-0)",9,15/12/2017
Kwai Tsing District Squah Club 3,v,Fung King 3,Kwun Chung (KCSC),19:00,"3-2(0-3,3-2,3-2,1-3,3-0)",9,15/12/2017
Giant 4,v,Head Shatin 6,Pei Ho Street (PHSSC),19:00,"3-2(3-0,3-0,3-0,0-3,0-3)",9,15/12/2017
Relay 2,v,Dr. Squash 2,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(0-3,3-0,2-3,3-0,0-3)",9,15/12/2017
Kwai Tsing District Squah Club 3,v,CSD,Kwun Chung (KCSC),19:00,"4-1(3-0,1-3,3-2,3-0,3-0)",10,05/01/2018
Dr. Squash 2,v,Head Shatin 6,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-2,2-3,3-0)",10,05/01/2018
i-Mask Advance Squash Club 13,v,Relay 2,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",10,05/01/2018
Giant 4,v,Spirit 4,Pei Ho Street (PHSSC),19:00,"5-0(CR,CR,CR,CR,CR)",10,05/01/2018
Yuen Long JR 2,v,Fung King 3,Yuen Long Jockey Club (YLJCSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-2)",10,05/01/2018
i-Mask Advance Squash Club 13,v,Dr. Squash 2,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",11,12/01/2018
Spirit 4,v,Head Shatin 6,HK Squash Centre (HKSC),19:00,"2-3(3-0,0-3,1-3,3-0,0-3)",11,12/01/2018
CSD,v,Yuen Long JR 2,Kwun Chung (KCSC),19:00,"1-4(1-3,3-1,2-3,0-3,0-3)",11,12/01/2018
Fung King 3,v,Giant 4,Wai Tsuen (WTSC),19:00,"3-2(3-0,0-3,3-0,3-2,0-3)",11,12/01/2018
Relay 2,v,Kwai Tsing District Squah Club 3,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(0-3,3-0,1-3,1-3,1-3)",11,12/01/2018
Head Shatin 6,v,Fung King 3,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-0,0-3,3-1,3-0)",12,19/01/2018
Dr. Squash 2,v,Spirit 4,HK Squash Centre (HKSC),19:00,"4-1(3-0,0-3,3-0,3-0,3-0)",12,19/01/2018
Kwai Tsing District Squah Club 3,v,i-Mask Advance Squash Club 13,Pei Ho Street (PHSSC),19:00,"4-1(1-3,3-0,3-0,3-1,3-2)",12,19/01/2018
Giant 4,v,CSD,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-2,3-0,WO,WO)",12,19/01/2018
Yuen Long JR 2,v,Relay 2,Yuen Long Jockey Club (YLJCSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",12,19/01/2018
i-Mask Advance Squash Club 13,v,Yuen Long JR 2,Cornwall Street (CSPSC),19:00,"3-2(3-1,0-3,3-0,3-1,0-3)",13,26/01/2018
Kwai Tsing District Squah Club 3,v,Dr. Squash 2,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-2,2-3,3-0,3-0)",13,26/01/2018
CSD,v,Head Shatin 6,Kwun Chung (KCSC),19:00,"2-3(3-1,3-0,2-3,0-3,0-3)",13,26/01/2018
Fung King 3,v,Spirit 4,Wai Tsuen (WTSC),19:00,"3-2(3-0,1-3,1-3,3-1,WO)",13,26/01/2018
Relay 2,v,Giant 4,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(0-3,0-3,3-2,0-3,3-1)",13,26/01/2018
Head Shatin 6,v,Relay 2,Cornwall Street (CSPSC),19:00,"3-2(3-1,0-3,3-1,0-3,3-0)",14,02/02/2018
Dr. Squash 2,v,Fung King 3,Cornwall Street (CSPSC),19:00,"1-4(1-3,2-3,2-3,0-3,3-0)",14,02/02/2018
CSD,v,Spirit 4,Kwun Chung (KCSC),19:00,"1-4(3-0,2-3,0-3,CR,CR)",14,02/02/2018
Giant 4,v,i-Mask Advance Squash Club 13,Pei Ho Street (PHSSC),19:00,"3-2(3-0,3-0,3-0,0-3,0-3)",14,02/02/2018
Yuen Long JR 2,v,Kwai Tsing District Squah Club 3,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(0-3,3-0,3-2,3-1,3-2)",14,02/02/2018
Dr. Squash 2,v,Yuen Long JR 2,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,3-2,3-1,0-3)",15,09/02/2018
i-Mask Advance Squash Club 13,v,Head Shatin 6,Cornwall Street (CSPSC),19:00,"3-2(3-2,1-3,0-3,3-1,3-1)",15,09/02/2018
Kwai Tsing District Squah Club 3,v,Giant 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,2-3,2-3,3-1,2-3)",15,09/02/2018
Fung King 3,v,CSD,Wai Tsuen (WTSC),19:00,"5-0(CR,CR,CR,CR,CR)",15,09/02/2018
Relay 2,v,Spirit 4,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(3-1,1-3,0-3,0-3,CR)",15,09/02/2018
Head Shatin 6,v,Kwai Tsing District Squah Club 3,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-2,1-3,3-0)",16,02/03/2018
Dr. Squash 2,v,CSD,Cornwall Street (CSPSC),19:00,"3-2(3-2,0-3,0-3,3-0,3-1)",16,02/03/2018
Spirit 4,v,i-Mask Advance Squash Club 13,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-1)",16,02/03/2018
Yuen Long JR 2,v,Giant 4,Yuen Long Jockey Club (YLJCSC),19:00,"3-2(2-3,2-3,3-0,3-2,3-0)",16,02/03/2018
Fung King 3,v,Relay 2,Wai Tsuen (WTSC),19:00,"4-1(3-0,1-3,3-0,CR,CR)",16,02/03/2018
Head Shatin 6,v,Yuen Long JR 2,Cornwall Street (CSPSC),19:00,"2-3(2-3,1-3,3-0,1-3,3-2)",17,16/03/2018
Kwai Tsing District Squah Club 3,v,Spirit 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,1-3,3-2,CR)",17,16/03/2018
i-Mask Advance Squash Club 13,v,Fung King 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-1,3-0,2-3)",17,16/03/2018
Giant 4,v,Dr. Squash 2,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",17,16/03/2018
Relay 2,v,CSD,Yuen Long Jockey Club (YLJCSC),19:00,"5-0(CR,CR,CR,CR,CR)",17,16/03/2018
Head Shatin 6,v,Giant 4,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,3-2,2-3)",18,23/03/2018
Dr. Squash 2,v,Relay 2,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,1-3,3-0,3-0)",18,23/03/2018
Yuen Long JR 2,v,Spirit 4,Yuen Long Jockey Club (YLJCSC),19:00,"3-2(3-0,3-1,1-3,0-3,CR)",18,23/03/2018
CSD,v,i-Mask Advance Squash Club 13,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",18,23/03/2018
Fung King 3,v,Kwai Tsing District Squah Club 3,Wai Tsuen (WTSC),19:00,"1-4(0-3,0-3,3-2,1-3,0-3)",18,23/03/2018
