Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
i-MASK Advance Squash Club 6,v,Revolution,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,1-3,CR,CR)",1,10/10/2017
Star River 1,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",1,10/10/2017
ALPHA CUHK 1,v,Twister 1,Chinese University of HK (CUHK),19:00,"4-1(3-0,3-0,3-0,0-3,3-1)",1,10/10/2017
Revolution,v,Hong Kong Football Club 9,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",2,17/10/2017
Twister 1,v,Star River 1,Cornwall Street (CSPSC),19:00,"3-2(3-2,1-3,3-0,3-0,0-3)",2,17/10/2017
i-MASK Advance Squash Club 6,v,ALPHA CUHK 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-0,3-0,3-1)",2,17/10/2017
Star River 1,v,i-MASK Advance Squash Club 6,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",3,24/10/2017
ALPHA CUHK 1,v,Revolution,Chinese University of HK (CUHK),19:00,"5-0(3-0,3-2,3-0,CR,CR)",3,24/10/2017
Hong Kong Football Club 9,v,Twister 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-2,3-0,3-2)",3,24/10/2017
Revolution,v,Twister 1,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-2,3-0,CR,CR)",4,31/10/2017
i-MASK Advance Squash Club 6,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,1-3,0-3)",4,31/10/2017
ALPHA CUHK 1,v,Star River 1,Chinese University of HK (CUHK),19:00,"2-3(2-3,3-0,0-3,3-2,0-3)",4,31/10/2017
Twister 1,v,i-MASK Advance Squash Club 6,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",5,07/11/2017
Star River 1,v,Revolution,Cornwall Street (CSPSC),19:00,"3-2(1-3,0-3,3-0,3-0,3-2)",5,07/11/2017
Hong Kong Football Club 9,v,ALPHA CUHK 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",5,07/11/2017
Hong Kong Football Club 9,v,Star River 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,3-0,0-3,3-0,3-0)",6,21/11/2017
Revolution,v,i-MASK Advance Squash Club 6,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",6,21/11/2017
Twister 1,v,ALPHA CUHK 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,0-3,3-0,3-0)",6,21/11/2017
Star River 1,v,Twister 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,3-2,3-0,2-3)",7,28/11/2017
ALPHA CUHK 1,v,i-MASK Advance Squash Club 6,Chinese University of HK (CUHK),19:00,"1-4(0-3,0-3,3-0,0-3,0-3)",7,28/11/2017
Hong Kong Football Club 9,v,Revolution,Hong Kong Football Club (HKFC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",7,28/11/2017
Revolution,v,ALPHA CUHK 1,HK Squash Centre (HKSC),19:00,"4-1(3-0,2-3,3-0,3-0,3-1)",8,05/12/2017
i-MASK Advance Squash Club 6,v,Star River 1,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,3-0,1-3,3-0)",8,05/12/2017
Twister 1,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",8,05/12/2017
Twister 1,v,Revolution,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-0,3-1,3-0)",9,12/12/2017
Star River 1,v,ALPHA CUHK 1,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-2,3-0,3-0,1-3)",9,12/12/2017
Hong Kong Football Club 9,v,i-MASK Advance Squash Club 6,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,1-3,3-0,3-0,0-3)",9,12/12/2017
Revolution,v,Star River 1,HK Squash Centre (HKSC),19:00,"1-4(1-3,0-3,3-0,CR,CR)",10,02/01/2018
i-MASK Advance Squash Club 6,v,Twister 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",10,02/01/2018
ALPHA CUHK 1,v,Hong Kong Football Club 9,Chinese University of HK (CUHK),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",10,02/01/2018
i-MASK Advance Squash Club 6,v,Revolution,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,1-3,3-0)",11,09/01/2018
Star River 1,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"1-4(3-0,2-3,0-3,1-3,1-3)",11,09/01/2018
ALPHA CUHK 1,v,Twister 1,Chinese University of HK (CUHK),19:00,"3-2(3-0,3-0,3-1,1-3,WO)",11,09/01/2018
Revolution,v,Hong Kong Football Club 9,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,1-3,1-3,0-3)",12,16/01/2018
Twister 1,v,Star River 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,3-2,2-3,1-3)",12,16/01/2018
i-MASK Advance Squash Club 6,v,ALPHA CUHK 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",12,16/01/2018
Star River 1,v,i-MASK Advance Squash Club 6,Cornwall Street (CSPSC),19:00,"0-5(1-3,1-3,0-3,1-3,0-3)",13,23/01/2018
ALPHA CUHK 1,v,Revolution,Chinese University of HK (CUHK),19:00,"3-2(3-2,3-0,0-3,0-3,3-0)",13,23/01/2018
Hong Kong Football Club 9,v,Twister 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-2,3-0,3-0,CR)",13,23/01/2018
Revolution,v,Twister 1,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-1,2-3,2-3,CR)",14,30/01/2018
i-MASK Advance Squash Club 6,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-1,3-0,0-3)",14,30/01/2018
ALPHA CUHK 1,v,Star River 1,Chinese University of HK (CUHK),19:00,"3-2(2-3,3-2,3-0,3-2,CR)",14,30/01/2018
Star River 1,v,Revolution,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,0-3,3-2,0-3)",15,06/02/2018
Twister 1,v,i-MASK Advance Squash Club 6,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,CR)",15,06/02/2018
Hong Kong Football Club 9,v,ALPHA CUHK 1,Hong Kong Football Club (HKFC),19:00,"5-0(3-2,3-2,3-0,3-0,3-0)",15,06/02/2018
Revolution,v,i-MASK Advance Squash Club 6,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,0-3,2-3)",16,27/02/2018
Twister 1,v,ALPHA CUHK 1,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,3-1,CR)",16,27/02/2018
Hong Kong Football Club 9,v,Star River 1,Hong Kong Football Club (HKFC),19:00,"4-1(3-2,3-0,3-2,3-0,1-3)",16,27/02/2018
Star River 1,v,Twister 1,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,2-3,2-3,3-0)",17,06/03/2018
ALPHA CUHK 1,v,i-MASK Advance Squash Club 6,Chinese University of HK (CUHK),19:00,"1-4(0-3,3-1,0-3,0-3,0-3)",17,06/03/2018
Hong Kong Football Club 9,v,Revolution,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-0,3-1,3-0,3-1)",17,06/03/2018
Revolution,v,ALPHA CUHK 1,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-1,3-0,0-3,3-0)",18,13/03/2018
i-MASK Advance Squash Club 6,v,Star River 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",18,13/03/2018
Twister 1,v,Hong Kong Football Club 9,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,3-2,0-3)",18,13/03/2018
Twister 1,v,Revolution,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,CR,CR)",19,20/03/2018
Star River 1,v,ALPHA CUHK 1,Cornwall Street (CSPSC),19:00,"4-1(3-2,3-2,1-3,3-0,3-1)",19,20/03/2018
Hong Kong Football Club 9,v,i-MASK Advance Squash Club 6,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,0-3,2-3,3-2,3-0)",19,20/03/2018
Revolution,v,Star River 1,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-2,0-3,1-3,3-0)",20,10/04/2018
i-MASK Advance Squash Club 6,v,Twister 1,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-1,3-0,3-1,1-3)",20,10/04/2018
ALPHA CUHK 1,v,Hong Kong Football Club 9,Chinese University of HK (CUHK),19:00,"1-4(3-0,1-3,2-3,0-3,CR)",20,10/04/2018
