Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Vitality Squash 2,v,i-Mask Advance Squash Club 14,HK Squash Centre (HKSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",17,09/03/2018
Citra Squash Team,v,Friend Club 9,Kwun Chung (KCSC),19:00,"3-2(3-0,3-1,3-2,WO,WO)",17,09/03/2018
Dragonfly,v,The Zero Squash Club 4,Wai Tsuen (WTSC),19:00,"4-1(3-0,3-1,3-1,3-1,0-3)",17,09/03/2018
i-Mask Advance Squash Club 14,v,Dragonfly,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",18,16/03/2018
The Zero Squash Club 4,v,Citra Squash Team,Cornwall Street (CSPSC),19:00,"5-0(CR,CR,CR,CR,CR)",18,16/03/2018
Vitality Squash 2,v,Fung King 4,HK Squash Centre (HKSC),19:00,,18,16/03/2018
Kinetic 7,v,CPS,Kwun Chung (KCSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",18,16/03/2018
Friend Club 9,v,Dr. Squash 3,Pei Ho Street (PHSSC),19:00,"0-5(0-3,1-3,0-3,WO,WO)",18,16/03/2018
Fung King 4,v,Kinetic 7,Cheung Fat (CFSC),19:00,"0-5(0-3,0-3,1-3,1-3,0-3)",19,23/03/2018
Citra Squash Team,v,[BYE],,,,19,23/03/2018
