Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
VISIONS,v,i-MASK Advance Squash Club 10,Java Road (JRSC),19:00,"2-3(1-3,2-3,3-1,3-0,0-3)",1,11/10/2017
Honey Badgers 2,v,Vitality Squash 1,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,1-3,1-3,1-3)",1,11/10/2017
Pheonix,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,"2-3(3-1,0-3,1-3,3-0,0-3)",1,11/10/2017
The Squash Club 3,v,The Squash Club 2,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,1-3,0-3,0-3)",1,11/10/2017
KTSC,v,Star River 4,Cornwall Street (CSPSC),19:00,"2-3(1-3,3-0,2-3,3-2,0-3)",1,11/10/2017
Vitality Squash 1,v,Pheonix,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-0,2-3,2-3,3-1)",2,18/10/2017
The Squash Club 2,v,VISIONS,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",2,18/10/2017
Star River 4,v,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,1-3,3-0,3-2)",2,18/10/2017
Honey Badgers 2,v,The Squash Club 3,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-2,3-0,3-0,3-0)",2,18/10/2017
Hong Kong Football Club 13,v,KTSC,Hong Kong Football Club (HKFC),19:00,"3-2(0-3,0-3,3-0,3-1,3-0)",2,18/10/2017
Vitality Squash 1,v,The Squash Club 2,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,2-3,0-3,0-3)",3,25/10/2017
i-MASK Advance Squash Club 10,v,KTSC,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",3,25/10/2017
Star River 4,v,Pheonix,Cornwall Street (CSPSC),19:00,"4-1(3-2,2-3,3-0,3-1,3-0)",3,25/10/2017
VISIONS,v,The Squash Club 3,Java Road (JRSC),19:00,"3-2(1-3,1-3,3-0,3-0,3-1)",3,25/10/2017
Hong Kong Football Club 13,v,Honey Badgers 2,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,3-0,0-3,0-3,3-0)",3,25/10/2017
KTSC,v,VISIONS,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-1,0-3,3-0,3-1)",4,01/11/2017
Vitality Squash 1,v,The Squash Club 3,HK Squash Centre (HKSC),19:00,"2-3(1-3,0-3,3-1,3-2,0-3)",4,01/11/2017
Pheonix,v,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",4,01/11/2017
Honey Badgers 2,v,Star River 4,HK Squash Centre (HKSC),19:00,"4-1(3-0,1-3,3-0,3-1,3-1)",4,01/11/2017
The Squash Club 2,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-2,2-3,3-0)",4,01/11/2017
VISIONS,v,Vitality Squash 1,Java Road (JRSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",5,08/11/2017
Star River 4,v,The Squash Club 2,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,3-0,1-3)",5,08/11/2017
KTSC,v,Pheonix,Cornwall Street (CSPSC),19:00,"2-3(3-0,0-3,0-3,3-0,0-3)",5,08/11/2017
i-MASK Advance Squash Club 10,v,Honey Badgers 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-1,0-3,0-3,3-0)",5,08/11/2017
Hong Kong Football Club 13,v,The Squash Club 3,Hong Kong Football Club (HKFC),19:00,"3-2(3-0,0-3,0-3,3-2,3-1)",5,08/11/2017
Pheonix,v,VISIONS,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-1,3-2,3-2,3-0)",6,22/11/2017
The Squash Club 3,v,Star River 4,Kwun Chung (KCSC),19:00,"2-3(0-3,1-3,3-0,3-0,0-3)",6,22/11/2017
Honey Badgers 2,v,KTSC,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,3-0,1-3,0-3)",6,22/11/2017
Vitality Squash 1,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,"0-5(1-3,1-3,0-3,0-3,0-3)",6,22/11/2017
The Squash Club 2,v,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),19:00,"5-0(CR,CR,CR,CR,CR)",6,22/11/2017
Pheonix,v,Honey Badgers 2,HK Squash Centre (HKSC),19:00,"1-4(1-3,1-3,2-3,3-1,2-3)",7,29/11/2017
Star River 4,v,Vitality Squash 1,Cornwall Street (CSPSC),19:00,"4-1(3-2,3-0,0-3,3-0,WO)",7,29/11/2017
i-MASK Advance Squash Club 10,v,The Squash Club 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",7,29/11/2017
KTSC,v,The Squash Club 2,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,1-3)",7,29/11/2017
VISIONS,v,Hong Kong Football Club 13,Java Road (JRSC),19:00,"2-3(1-3,0-3,3-2,3-1,0-3)",7,29/11/2017
Honey Badgers 2,v,VISIONS,HK Squash Centre (HKSC),19:00,"1-4(2-3,0-3,3-0,0-3,0-3)",8,06/12/2017
The Squash Club 3,v,KTSC,Kwun Chung (KCSC),19:00,"1-4(2-3,0-3,3-1,1-3,0-3)",8,06/12/2017
Vitality Squash 1,v,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),19:00,"2-3(1-3,3-0,3-0,0-3,0-3)",8,06/12/2017
The Squash Club 2,v,Pheonix,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-1,3-0,1-3)",8,06/12/2017
Hong Kong Football Club 13,v,Star River 4,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,3-1,3-0,0-3,0-3)",8,06/12/2017
The Squash Club 3,v,Pheonix,Kwun Chung (KCSC),19:00,"3-2(0-3,3-0,3-0,3-2,1-3)",9,13/12/2017
Honey Badgers 2,v,The Squash Club 2,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,1-3,0-3,2-3)",9,13/12/2017
KTSC,v,Vitality Squash 1,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,0-3,3-0,3-0)",9,13/12/2017
VISIONS,v,Star River 4,Java Road (JRSC),19:00,"1-4(0-3,0-3,2-3,3-0,0-3)",9,13/12/2017
i-MASK Advance Squash Club 10,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,WO,WO)",9,13/12/2017
Vitality Squash 1,v,Honey Badgers 2,HK Squash Centre (HKSC),19:00,"2-3(2-3,2-3,3-0,3-0,0-3)",10,03/01/2018
Star River 4,v,KTSC,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,3-0,0-3,3-0)",10,03/01/2018
i-MASK Advance Squash Club 10,v,VISIONS,Cornwall Street (CSPSC),19:00,"1-4(3-1,1-3,1-3,0-3,0-3)",10,03/01/2018
The Squash Club 2,v,The Squash Club 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,1-3,3-0,3-0)",10,03/01/2018
Hong Kong Football Club 13,v,Pheonix,Hong Kong Football Club (HKFC),19:00,"2-3(0-3,3-2,3-1,0-3,1-3)",10,03/01/2018
The Squash Club 3,v,Honey Badgers 2,Kwun Chung (KCSC),19:00,"2-3(3-1,3-0,1-3,0-3,1-3)",11,10/01/2018
Pheonix,v,Vitality Squash 1,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-0,3-1,3-0)",11,10/01/2018
VISIONS,v,The Squash Club 2,Java Road (JRSC),19:00,"1-4(0-3,0-3,3-0,0-3,1-3)",11,10/01/2018
KTSC,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,2-3,WO)",11,10/01/2018
i-MASK Advance Squash Club 10,v,Star River 4,Cornwall Street (CSPSC),19:00,"1-4(3-0,1-3,0-3,0-3,1-3)",11,10/01/2018
The Squash Club 3,v,VISIONS,Kwun Chung (KCSC),19:00,"3-2(3-0,3-1,3-0,0-3,1-3)",12,17/01/2018
Honey Badgers 2,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-1,2-3,0-3,WO)",12,17/01/2018
Pheonix,v,Star River 4,HK Squash Centre (HKSC),19:00,"2-3(0-3,0-3,1-3,3-0,3-0)",12,17/01/2018
KTSC,v,i-MASK Advance Squash Club 10,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,0-3,0-3,3-0)",12,17/01/2018
The Squash Club 2,v,Vitality Squash 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",12,17/01/2018
The Squash Club 3,v,Vitality Squash 1,Kwun Chung (KCSC),19:00,"5-0(WO,WO,WO,WO,WO)",13,24/01/2018
i-MASK Advance Squash Club 10,v,Pheonix,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,3-1,0-3,0-3)",13,24/01/2018
VISIONS,v,KTSC,Java Road (JRSC),19:00,"0-5(0-3,0-3,2-3,2-3,0-3)",13,24/01/2018
Star River 4,v,Honey Badgers 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,3-1,1-3,1-3)",13,24/01/2018
Hong Kong Football Club 13,v,The Squash Club 2,Hong Kong Football Club (HKFC),19:00,"0-5(0-3,0-3,1-3,0-3,0-3)",13,24/01/2018
Vitality Squash 1,v,VISIONS,HK Squash Centre (HKSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",14,31/01/2018
The Squash Club 3,v,Hong Kong Football Club 13,Kwun Chung (KCSC),19:00,"3-2(3-0,3-0,3-1,0-3,0-3)",14,31/01/2018
Pheonix,v,KTSC,HK Squash Centre (HKSC),19:00,"3-2(3-0,1-3,3-1,3-0,0-3)",14,31/01/2018
Honey Badgers 2,v,i-MASK Advance Squash Club 10,HK Squash Centre (HKSC),19:00,"2-3(2-3,3-0,0-3,3-0,WO)",14,31/01/2018
