Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Mercury,v,Friend Club 7,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-1,1-3,3-0,3-0)",1,13/10/2017
KYS 1,v,Relay 1,Harbour Road (HRSC),19:00,"1-4(0-3,1-3,0-3,0-3,3-0)",1,13/10/2017
Real Neo-Active Club,v,Twister 2,Java Road (JRSC),19:00,"3-2(3-1,0-3,3-2,2-3,3-0)",1,13/10/2017
i-MASK Advance Squash Club 9,v,Star River 3,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-1,3-0,0-3,0-3)",1,13/10/2017
Real Neo-Active Club,v,Relay 1,Java Road (JRSC),19:00,"2-3(3-0,1-3,0-3,3-0,0-3)",2,20/10/2017
Star River 3,v,Twister 2,Pei Ho Street (PHSSC),19:00,"1-4(0-3,0-3,2-3,0-3,3-0)",2,20/10/2017
KYS 1,v,Friend Club 7,Harbour Road (HRSC),19:00,"3-2(3-0,0-3,3-0,2-3,3-0)",2,20/10/2017
i-MASK Advance Squash Club 9,v,Mercury,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-1,3-0,3-1,0-3)",2,20/10/2017
Mercury,v,Star River 3,HK Squash Centre (HKSC),19:00,"2-3(3-1,0-3,0-3,3-1,2-3)",3,27/10/2017
KYS 1,v,i-MASK Advance Squash Club 9,Harbour Road (HRSC),19:00,"2-3(0-3,0-3,1-3,3-0,3-0)",3,27/10/2017
Real Neo-Active Club,v,Friend Club 7,Java Road (JRSC),19:00,"4-1(3-1,1-3,3-0,3-1,3-0)",3,27/10/2017
Twister 2,v,Relay 1,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-1,3-0,3-0,3-0)",3,27/10/2017
Friend Club 7,v,Twister 2,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,0-3)",4,03/11/2017
Relay 1,v,Star River 3,Yau Oi (YOSC),19:00,"2-3(3-1,3-2,0-3,0-3,0-3)",4,03/11/2017
Mercury,v,KYS 1,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",4,03/11/2017
Real Neo-Active Club,v,i-MASK Advance Squash Club 9,Java Road (JRSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",4,03/11/2017
Friend Club 7,v,Relay 1,Cornwall Street (CSPSC),19:00,"2-3(3-0,1-3,3-0,0-3,1-3)",5,10/11/2017
KYS 1,v,Star River 3,Harbour Road (HRSC),19:00,"2-3(3-1,3-1,0-3,0-3,0-3)",5,10/11/2017
Real Neo-Active Club,v,Mercury,Java Road (JRSC),19:00,"3-2(3-0,2-3,3-2,1-3,3-0)",5,10/11/2017
Twister 2,v,i-MASK Advance Squash Club 9,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-0,3-1,3-0,0-3)",5,10/11/2017
