Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 1A,50.0,100.0,100.0,83.33333333333333,12
Hong Kong Cricket Club 1,75.0,75.0,50.0,66.66666666666667,12
Hong Kong Football Club 1A,50.0,25.0,75.0,50.0,12
FWD,25.0,75.0,25.0,41.666666666666664,12
Hong Kong Football Club 1B,75.0,25.0,25.0,41.666666666666664,12
Kowloon Cricket Club 1B,25.0,0.0,25.0,16.666666666666668,12
