Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8
United Services Recreation Club M3,21,18.452945294529453,2.547054705470547,103.7059705970597,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club M3A,21,17.75967596759676,3.2403240324032403,92.13851385138514,100.0,0.0,92.11921192119212,7.880788078807881,0.0,0.0,0.0,0.0,0.0
Royal Hong Kong Yacht Club M3,21,15.106810681068106,5.893189318931893,88.35963596359636,100.0,0.0,7.880788078807881,92.11921192119212,0.0,0.0,0.0,0.0,0.0
Hong Kong Football Club M3B,21,10.798879887988798,10.201120112011202,68.25282528252825,99.84998499849985,0.0,0.0,0.0,99.84998499849985,0.15001500150015,0.0,0.0,0.0
Old Squash Fellows,21,9.183118311831183,11.816881688168817,58.76947694769477,0.15001500150015,0.0,0.0,0.0,0.15001500150015,99.84998499849985,0.0,0.0,0.0
Hong Kong Cricket Club M3,21,6.304630463046305,14.695369536953695,37.231423142314235,0.0,0.0,0.0,0.0,0.0,0.0,92.4092409240924,7.590759075907591,0.0
Kowloon Cricket Club M3,21,4.95989598959896,16.04010401040104,33.86168616861686,0.0,0.0,0.0,0.0,0.0,0.0,7.590759075907591,92.4092409240924,0.0
Titlows Squash Team,21,1.434043404340434,19.565956595659564,21.68046804680468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
