Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
KYS 1,v,Mark Six,Harbour Road (HRSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",1,11/10/2019
Squashthon,v,Friend Club 5,Kwun Chung (KCSC),19:00,"4-1(3-0,0-3,3-0,3-0,3-0)",1,11/10/2019
Craigengower Cricket Club,v,[BYE],,,,1,11/10/2019
Mad Hatters,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,1-3,0-3)",2,18/10/2019
Mark Six,v,Friend Club 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-0,0-3)",2,18/10/2019
KYS 1,v,Craigengower Cricket Club,Harbour Road (HRSC),19:00,"5-0(3-2,3-2,3-1,3-0,3-0)",2,18/10/2019
Squashthon,v,Warriors 3,Kwun Chung (KCSC),19:00,"2-3(3-1,0-3,0-3,3-0,0-3)",2,18/10/2019
Friend Club 5,v,KYS 1,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,1-3,1-3,3-0)",3,25/10/2019
Kwai Tsing District Squash Club 2,v,Squashthon,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-1,3-2,3-1,3-1)",3,25/10/2019
Warriors 3,v,Mark Six,Pei Ho Street (PHSSC),19:00,"4-1(3-1,0-3,3-0,3-1,3-0)",3,25/10/2019
Craigengower Cricket Club,v,Mad Hatters,Craigengower Cricket Club (CCC),19:00,"3-2(0-3,3-0,3-0,0-3,3-0)",3,25/10/2019
Mark Six,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,0-3,0-3,CR)",4,01/11/2019
Warriors 3,v,Friend Club 5,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",4,01/11/2019
KYS 1,v,Mad Hatters,Harbour Road (HRSC),19:00,"3-2(3-0,1-3,0-3,CR,CR)",4,01/11/2019
Squashthon,v,Craigengower Cricket Club,Kwun Chung (KCSC),19:00,"5-0(WO,WO,WO,WO,WO)",4,01/11/2019
Kwai Tsing District Squash Club 2,v,Friend Club 5,Kwun Chung (KCSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",5,08/11/2019
Mad Hatters,v,Squashthon,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-2,3-0,3-0,3-0)",5,08/11/2019
Craigengower Cricket Club,v,Mark Six,Craigengower Cricket Club (CCC),19:00,"1-4(0-3,0-3,1-3,0-3,3-0)",5,08/11/2019
KYS 1,v,[BYE],,,,5,08/11/2019
Kwai Tsing District Squash Club 2,v,KYS 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-0,3-0,3-0)",6,22/11/2019
Mad Hatters,v,Friend Club 5,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-1,3-0,3-1,CR)",6,22/11/2019
Squashthon,v,Mark Six,Kwun Chung (KCSC),19:00,"2-3(3-1,0-3,0-3,2-3,3-0)",6,22/11/2019
Craigengower Cricket Club,v,Warriors 3,Craigengower Cricket Club (CCC),19:00,"0-5(0-3,0-3,1-3,0-3,1-3)",6,22/11/2019
Mad Hatters,v,Warriors 3,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,0-3,1-3,3-1)",7,29/11/2019
KYS 1,v,Mark Six,Harbour Road (HRSC),19:00,"1-4(1-3,0-3,0-3,0-3,3-0)",7,29/11/2019
Squashthon,v,Friend Club 5,Kwun Chung (KCSC),19:00,"4-1(3-0,2-3,3-0,3-0,3-0)",7,29/11/2019
Kwai Tsing District Squash Club 2,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"5-0(WO,WO,WO,WO,WO)",7,29/11/2019
Warriors 3,v,Mad Hatters,Pei Ho Street (PHSSC),19:00,"2-3(2-3,1-3,3-0,2-3,WO)",8,06/12/2019
Craigengower Cricket Club,v,Kwai Tsing District Squash Club 2,Craigengower Cricket Club (CCC),19:00,"4-1(3-1,3-0,3-2,3-0,2-3)",8,06/12/2019
Friend Club 5,v,[BYE],,,,8,06/12/2019
Kwai Tsing District Squash Club 2,v,Mad Hatters,Cornwall Street (CSPSC),19:00,"3-2(0-3,0-3,3-0,CR,CR)",9,13/12/2019
Friend Club 5,v,Mark Six,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",9,13/12/2019
Warriors 3,v,Squashthon,Pei Ho Street (PHSSC),19:00,"3-2(0-3,3-0,3-0,0-3,3-0)",9,13/12/2019
Craigengower Cricket Club,v,KYS 1,Craigengower Cricket Club (CCC),19:00,"3-2(3-0,1-3,0-3,3-0,3-1)",9,13/12/2019
Warriors 3,v,KYS 1,Pei Ho Street (PHSSC),19:00,"4-1(1-3,3-0,3-0,3-0,3-0)",10,15/12/2019
Craigengower Cricket Club,v,[BYE],,,,10,15/12/2019
KYS 1,v,Friend Club 5,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",11,03/01/2020
Mad Hatters,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"5-0(WO,WO,WO,WO,WO)",11,03/01/2020
Mark Six,v,Warriors 3,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-0,0-3,0-3,0-3)",11,03/01/2020
Squashthon,v,Kwai Tsing District Squash Club 2,Kwun Chung (KCSC),19:00,"3-2(2-3,3-0,0-3,3-0,3-2)",11,03/01/2020
Friend Club 5,v,Warriors 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",12,10/01/2020
Kwai Tsing District Squash Club 2,v,Mark Six,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,0-3,3-0)",12,10/01/2020
Mad Hatters,v,KYS 1,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-0,3-0,3-0,3-2)",12,10/01/2020
Craigengower Cricket Club,v,Squashthon,Craigengower Cricket Club (CCC),19:00,"2-3(2-3,3-0,3-1,0-3,0-3)",12,10/01/2020
Friend Club 5,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,0-3)",13,17/01/2020
Mark Six,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,"5-0(CR,CR,CR,CR,CR)",13,17/01/2020
KYS 1,v,Warriors 3,Harbour Road (HRSC),19:00,"2-3(3-1,3-0,0-3,0-3,2-3)",13,17/01/2020
Squashthon,v,Mad Hatters,Kwun Chung (KCSC),19:00,,13,17/01/2020
Mad Hatters,v,Mark Six,Harbour Road (HRSC),19:00,,14,07/02/2020
Warriors 3,v,Kwai Tsing District Squash Club 2,Pei Ho Street (PHSSC),19:00,,14,07/02/2020
Squashthon,v,KYS 1,Kwun Chung (KCSC),19:00,,14,07/02/2020
Craigengower Cricket Club,v,Friend Club 5,Craigengower Cricket Club (CCC),19:00,,14,07/02/2020
Friend Club 5,v,Mad Hatters,Cornwall Street (CSPSC),19:00,,15,14/02/2020
Mark Six,v,Squashthon,Cornwall Street (CSPSC),19:00,,15,14/02/2020
KYS 1,v,Kwai Tsing District Squash Club 2,Harbour Road (HRSC),19:00,,15,14/02/2020
Warriors 3,v,Craigengower Cricket Club,Pei Ho Street (PHSSC),19:00,,15,14/02/2020
Friend Club 5,v,Squashthon,Cornwall Street (CSPSC),19:00,,16,21/02/2020
Craigengower Cricket Club,v,Kwai Tsing District Squash Club 2,Craigengower Cricket Club (CCC),19:00,,16,21/02/2020
Mark Six,v,KYS 1,Cornwall Street (CSPSC),19:00,,16,21/02/2020
Warriors 3,v,Mad Hatters,Pei Ho Street (PHSSC),19:00,,16,21/02/2020
Mad Hatters,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,,17,28/02/2020
Mark Six,v,Friend Club 5,Cornwall Street (CSPSC),19:00,,17,28/02/2020
KYS 1,v,Craigengower Cricket Club,Harbour Road (HRSC),19:00,,17,28/02/2020
Squashthon,v,Warriors 3,Kwun Chung (KCSC),19:00,,17,28/02/2020
Friend Club 5,v,KYS 1,Cornwall Street (CSPSC),19:00,,18,06/03/2020
Squashthon,v,Kwai Tsing District Squash Club 2,Kwun Chung (KCSC),19:00,,18,06/03/2020
Warriors 3,v,Mark Six,Pei Ho Street (PHSSC),19:00,,18,06/03/2020
Craigengower Cricket Club,v,Mad Hatters,Craigengower Cricket Club (CCC),19:00,,18,06/03/2020
Mark Six,v,Kwai Tsing District Squash Club 2,Cornwall Street (CSPSC),19:00,,19,13/03/2020
Friend Club 5,v,Warriors 3,Cornwall Street (CSPSC),19:00,,19,13/03/2020
KYS 1,v,Mad Hatters,Harbour Road (HRSC),19:00,,19,13/03/2020
Squashthon,v,Craigengower Cricket Club,Kwun Chung (KCSC),19:00,,19,13/03/2020
Squashthon,v,Mad Hatters,Kwun Chung (KCSC),19:00,,20,20/03/2020
Kwai Tsing District Squash Club 2,v,Friend Club 5,Cornwall Street (CSPSC),19:00,,20,20/03/2020
Warriors 3,v,KYS 1,Pei Ho Street (PHSSC),19:00,,20,20/03/2020
Craigengower Cricket Club,v,Mark Six,Craigengower Cricket Club (CCC),19:00,,20,20/03/2020
Friend Club 5,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,,21,27/03/2020
Mad Hatters,v,Mark Six,Cornwall Street (CSPSC),19:00,,21,27/03/2020
KYS 1,v,Squashthon,Harbour Road (HRSC),19:00,,21,27/03/2020
Kwai Tsing District Squash Club 2,v,Warriors 3,Cornwall Street (CSPSC),19:00,,21,27/03/2020
Mad Hatters,v,Friend Club 5,Cornwall Street (CSPSC),19:00,,22,03/04/2020
Kwai Tsing District Squash Club 2,v,KYS 1,Cornwall Street (CSPSC),19:00,,22,03/04/2020
Squashthon,v,Mark Six,Kwun Chung (KCSC),19:00,,22,03/04/2020
Craigengower Cricket Club,v,Warriors 3,Craigengower Cricket Club (CCC),19:00,,22,03/04/2020
Warriors 3,v,Kwai Tsing District Squash Club 2,Pei Ho Street (PHSSC),19:00,,23,24/04/2020
Mark Six,v,Mad Hatters,Cornwall Street (CSPSC),19:00,,23,24/04/2020
Friend Club 5,v,Craigengower Cricket Club,Cornwall Street (CSPSC),19:00,,23,24/04/2020
KYS 1,v,Squashthon,Harbour Road (HRSC),19:00,,23,24/04/2020
