Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 9B,v,Friend Club 3,Hong Kong Football Club (HKFC),19:00,,10,10/02/2020
The Hong Kong Jockey Club D9,v,Target,HKJC Sha Tin Club House (HKJC),19:00,,10,10/02/2020
Hong Kong Football Club 9A,v,[BYE],,,,10,10/02/2020
Hong Kong Football Club 9B,v,Twister 2,Hong Kong Football Club (HKFC),19:00,,11,17/02/2020
Star River 1,v,The Hong Kong Jockey Club D9,Cornwall Street (CSPSC),19:00,,11,17/02/2020
Target,v,Friend Club 2,Harbour Road (HRSC),19:00,,11,17/02/2020
Old School Fellows,v,Hong Kong Football Club 9A,HK Squash Centre (HKSC),19:00,,11,17/02/2020
Friend Club 3,v,[BYE],,,,11,17/02/2020
Twister 2,v,Friend Club 3,Cornwall Street (CSPSC),19:00,,12,24/02/2020
Friend Club 2,v,Star River 1,Cornwall Street (CSPSC),19:00,,12,24/02/2020
The Hong Kong Jockey Club D9,v,Hong Kong Football Club 9B,HKJC Sha Tin Club House (HKJC),19:00,,12,24/02/2020
Hong Kong Football Club 9A,v,Target,Hong Kong Football Club (HKFC),19:00,,12,24/02/2020
Old School Fellows,v,[BYE],,,,12,24/02/2020
Friend Club 3,v,The Hong Kong Jockey Club D9,Cornwall Street (CSPSC),19:00,,13,02/03/2020
Star River 1,v,Hong Kong Football Club 9A,Cornwall Street (CSPSC),19:00,,13,02/03/2020
Old School Fellows,v,Target,HK Squash Centre (HKSC),19:00,,13,02/03/2020
Hong Kong Football Club 9B,v,Friend Club 2,Hong Kong Football Club (HKFC),19:00,,13,02/03/2020
Twister 2,v,[BYE],,,,13,02/03/2020
Friend Club 3,v,Star River 1,Cornwall Street (CSPSC),19:00,,14,09/03/2020
Target,v,Twister 2,Harbour Road (HRSC),19:00,,14,09/03/2020
The Hong Kong Jockey Club D9,v,Old School Fellows,HKJC Sha Tin Club House (HKJC),19:00,,14,09/03/2020
Hong Kong Football Club 9A,v,Friend Club 2,Hong Kong Football Club (HKFC),19:00,,14,09/03/2020
Hong Kong Football Club 9B,v,[BYE],,,,14,09/03/2020
Hong Kong Football Club 9B,v,Old School Fellows,Hong Kong Football Club (HKFC),19:00,,15,16/03/2020
Twister 2,v,Friend Club 2,Cornwall Street (CSPSC),19:00,,15,16/03/2020
Hong Kong Football Club 9A,v,Friend Club 3,Hong Kong Football Club (HKFC),19:00,,15,16/03/2020
Star River 1,v,Target,Cornwall Street (CSPSC),19:00,,15,16/03/2020
The Hong Kong Jockey Club D9,v,[BYE],,,,15,16/03/2020
Friend Club 2,v,The Hong Kong Jockey Club D9,Cornwall Street (CSPSC),19:00,,16,30/03/2020
Target,v,Hong Kong Football Club 9B,Harbour Road (HRSC),19:00,,16,30/03/2020
Old School Fellows,v,Friend Club 3,HK Squash Centre (HKSC),19:00,,16,30/03/2020
Hong Kong Football Club 9A,v,Twister 2,Hong Kong Football Club (HKFC),19:00,,16,30/03/2020
Star River 1,v,[BYE],,,,16,30/03/2020
Hong Kong Football Club 9B,v,Star River 1,Hong Kong Football Club (HKFC),19:00,,17,20/04/2020
Friend Club 3,v,Target,Cornwall Street (CSPSC),19:00,,17,20/04/2020
Twister 2,v,Old School Fellows,Cornwall Street (CSPSC),19:00,,17,20/04/2020
The Hong Kong Jockey Club D9,v,Hong Kong Football Club 9A,HKJC Sha Tin Club House (HKJC),19:00,,17,20/04/2020
Friend Club 2,v,[BYE],,,,17,20/04/2020
Friend Club 2,v,Hong Kong Football Club 9B,Cornwall Street (CSPSC),19:00,,18,27/04/2020
Target,v,Old School Fellows,Harbour Road (HRSC),19:00,,18,27/04/2020
The Hong Kong Jockey Club D9,v,Friend Club 3,HKJC Sha Tin Club House (HKJC),19:00,,18,27/04/2020
Hong Kong Football Club 9A,v,[BYE],,,,18,27/04/2020
Star River 1,v,Friend Club 3,Cornwall Street (CSPSC),19:00,,19,04/05/2020
Friend Club 2,v,Hong Kong Football Club 9A,Cornwall Street (CSPSC),19:00,,19,04/05/2020
Twister 2,v,Target,Cornwall Street (CSPSC),19:00,,19,04/05/2020
Old School Fellows,v,The Hong Kong Jockey Club D9,HK Squash Centre (HKSC),19:00,,19,04/05/2020
Hong Kong Football Club 9B,v,[BYE],,,,19,04/05/2020
