Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Smart Squash 4,v,i-Mask Advance Squash Club 12,Cornwall Street (CSPSC),17:00,"1-4(3-2,0-3,1-3,CR,CR)",1,12/10/2019
HEAD SHATIN 6,v,Hong Kong Football Club 18,Cornwall Street (CSPSC),17:00,"1-4(0-3,0-3,3-0,0-3,0-3)",1,12/10/2019
HDSC,v,Spark 4,Kwun Chung (KCSC),17:00,"0-4(0-3,2-3,0-3,1-3)",1,12/10/2019
Skyers,v,TNG 3,HK Squash Centre (HKSC),17:00,"5-0(3-0,3-1,3-0,3-0,3-0)",1,12/10/2019
United Services Recreation Club 4,v,Yuen Long JR 3,United Services Recreation Club (USRC),17:00,"3-2(3-0,3-1,3-0,0-3,0-3)",1,12/10/2019
Relay 2,v,[BYE],,,,1,12/10/2019
i-Mask Advance Squash Club 12,v,Relay 2,Cornwall Street (CSPSC),17:00,"5-0(3-0,3-0,3-1,3-0,CR)",2,19/10/2019
TNG 3,v,Smart Squash 4,Cornwall Street (CSPSC),17:00,"3-2(0-3,2-3,3-1,3-2,CR)",2,19/10/2019
HDSC,v,United Services Recreation Club 4,Kwun Chung (KCSC),17:00,"0-5(0-3,2-3,0-3,0-3,0-3)",2,19/10/2019
Yuen Long JR 3,v,HEAD SHATIN 6,Kwun Chung (KCSC),17:00,"2-3(1-3,0-3,1-3,3-0,3-0)",2,19/10/2019
Hong Kong Football Club 18,v,Skyers,Hong Kong Football Club (HKFC),17:00,"4-1(0-3,3-0,3-0,3-0,3-0)",2,19/10/2019
Spark 4,v,[BYE],,,,2,19/10/2019
Yuen Long JR 3,v,Spark 4,Sir Denys Roberts (SDRSC),17:00,"0-5(0-3,0-3,1-3,0-3,0-3)",3,23/11/2019
TNG 3,v,HEAD SHATIN 6,Kwun Chung (KCSC),17:00,"1-4(1-3,0-3,0-3,0-3,3-2)",3,23/11/2019
i-Mask Advance Squash Club 12,v,Skyers,Cornwall Street (CSPSC),17:00,"1-4(1-3,1-3,0-3,0-3,3-2)",3,23/11/2019
Smart Squash 4,v,Relay 2,Cornwall Street (CSPSC),17:00,"1-4(0-3,3-0,2-3,0-3,CR)",3,23/11/2019
Hong Kong Football Club 18,v,United Services Recreation Club 4,Hong Kong Football Club (HKFC),17:00,"5-0(3-0,3-0,3-1,3-1,3-0)",3,23/11/2019
HDSC,v,[BYE],,,,3,23/11/2019
HEAD SHATIN 6,v,i-Mask Advance Squash Club 12,Cornwall Street (CSPSC),17:00,"2-3(3-2,1-3,3-0,1-3,1-3)",4,30/11/2019
