Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 10,v,The Squash Club,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,3-1,3-0,0-3,3-1)",1,14/10/2019
Alpha CUHK 1,v,Perrier,Cornwall Street (CSPSC),19:00,"4-1(2-3,3-0,3-0,3-0,3-2)",1,14/10/2019
Hong Kong Cricket Club 10,v,Xavier,Hong Kong Cricket Club (HKCC),19:00,"3-2(0-3,0-3,3-0,3-1,3-0)",1,14/10/2019
Royal Hong Kong Yacht Club 10,v,United Services Recreation Club 3,Royal Hong Kong Yacht Club (RHKYC),19:00,"3-2(3-1,3-0,0-3,0-3,3-2)",1,14/10/2019
i-Mask Advance Squash Club 6,v,[BYE],,,,1,14/10/2019
Xavier,v,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-0,3-0,0-3,2-3)",2,21/10/2019
The Squash Club,v,Hong Kong Cricket Club 10,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,0-3,3-0,2-3)",2,21/10/2019
Perrier,v,Royal Hong Kong Yacht Club 10,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-0,3-0,3-0,WO)",2,21/10/2019
Hong Kong Football Club 10,v,United Services Recreation Club 3,Hong Kong Football Club (HKFC),19:00,"2-3(3-0,0-3,3-2,0-3,1-3)",2,21/10/2019
Alpha CUHK 1,v,[BYE],,,,2,21/10/2019
Xavier,v,Hong Kong Football Club 10,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,1-3,2-3,0-3)",3,28/10/2019
The Squash Club,v,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,28/10/2019
i-Mask Advance Squash Club 6,v,Hong Kong Cricket Club 10,Cornwall Street (CSPSC),19:00,"2-3(3-1,0-3,3-1,0-3,0-3)",3,28/10/2019
United Services Recreation Club 3,v,Alpha CUHK 1,United Services Recreation Club (USRC),19:00,"1-4(1-3,0-3,0-3,3-1,1-3)",3,28/10/2019
Perrier,v,[BYE],,,,3,28/10/2019
Alpha CUHK 1,v,The Squash Club,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,0-3,3-1)",4,04/11/2019
Perrier,v,United Services Recreation Club 3,HK Squash Centre (HKSC),19:00,"2-3(3-0,1-3,0-3,2-3,3-1)",4,04/11/2019
Hong Kong Football Club 10,v,i-Mask Advance Squash Club 6,Hong Kong Football Club (HKFC),19:00,"4-1(3-0,3-0,3-1,0-3,3-0)",4,04/11/2019
Royal Hong Kong Yacht Club 10,v,Xavier,Royal Hong Kong Yacht Club (RHKYC),19:00,"1-4(3-0,1-3,1-3,0-3,2-3)",4,04/11/2019
Hong Kong Cricket Club 10,v,[BYE],,,,4,04/11/2019
Royal Hong Kong Yacht Club 10,v,Hong Kong Cricket Club 10,Royal Hong Kong Yacht Club (RHKYC),19:00,"1-4(3-0,2-3,0-3,0-3,0-3)",5,18/11/2019
Alpha CUHK 1,v,[BYE],,,,5,18/11/2019
Hong Kong Cricket Club 10,v,Alpha CUHK 1,Hong Kong Cricket Club (HKCC),19:00,"3-2(1-3,3-1,1-3,3-0,3-2)",6,25/11/2019
Xavier,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-2,3-1,0-3)",6,25/11/2019
i-Mask Advance Squash Club 6,v,Perrier,Cornwall Street (CSPSC),19:00,"4-1(3-1,1-3,3-0,3-1,3-2)",6,25/11/2019
Hong Kong Football Club 10,v,Royal Hong Kong Yacht Club 10,Hong Kong Football Club (HKFC),19:00,"3-2(2-3,3-0,3-0,1-3,3-0)",6,25/11/2019
The Squash Club,v,[BYE],,,,6,25/11/2019
Hong Kong Cricket Club 10,v,Hong Kong Football Club 10,Hong Kong Cricket Club (HKCC),19:00,"3-2(2-3,3-0,3-0,1-3,3-1)",7,02/12/2019
Alpha CUHK 1,v,[BYE],,,,7,02/12/2019
Alpha CUHK 1,v,Hong Kong Football Club 10,Cornwall Street (CSPSC),19:00,"4-1(3-2,3-0,2-3,3-1,3-0)",8,09/12/2019
The Squash Club,v,Xavier,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,0-3,3-2)",8,09/12/2019
Perrier,v,Hong Kong Cricket Club 10,HK Squash Centre (HKSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",8,09/12/2019
United Services Recreation Club 3,v,i-Mask Advance Squash Club 6,United Services Recreation Club (USRC),19:00,"3-2(1-3,2-3,3-1,3-2,3-0)",8,09/12/2019
Royal Hong Kong Yacht Club 10,v,[BYE],,,,8,09/12/2019
Hong Kong Football Club 10,v,Perrier,Hong Kong Football Club (HKFC),19:00,"3-2(2-3,2-3,3-2,3-2,WO)",9,06/01/2020
United Services Recreation Club 3,v,Hong Kong Cricket Club 10,United Services Recreation Club (USRC),19:00,"1-4(3-2,1-3,1-3,0-3,1-3)",9,06/01/2020
i-Mask Advance Squash Club 6,v,The Squash Club,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-0,1-3,0-3,0-3)",9,06/01/2020
Royal Hong Kong Yacht Club 10,v,Alpha CUHK 1,Royal Hong Kong Yacht Club (RHKYC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",9,06/01/2020
Xavier,v,[BYE],,,,9,06/01/2020
Xavier,v,Hong Kong Cricket Club 10,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-1,0-3,1-3,1-3)",10,13/01/2020
The Squash Club,v,Hong Kong Football Club 10,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,2-3,2-3,1-3)",10,13/01/2020
Perrier,v,Alpha CUHK 1,HK Squash Centre (HKSC),19:00,"1-4(2-3,0-3,3-1,1-3,0-3)",10,13/01/2020
United Services Recreation Club 3,v,Royal Hong Kong Yacht Club 10,United Services Recreation Club (USRC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",10,13/01/2020
i-Mask Advance Squash Club 6,v,[BYE],,,,10,13/01/2020
i-Mask Advance Squash Club 6,v,Xavier,Cornwall Street (CSPSC),19:00,,11,10/02/2020
Hong Kong Cricket Club 10,v,The Squash Club,Hong Kong Cricket Club (HKCC),19:00,,11,10/02/2020
United Services Recreation Club 3,v,Hong Kong Football Club 10,United Services Recreation Club (USRC),19:00,,11,10/02/2020
Royal Hong Kong Yacht Club 10,v,Perrier,Royal Hong Kong Yacht Club (RHKYC),19:00,,11,10/02/2020
Alpha CUHK 1,v,[BYE],,,,11,10/02/2020
Hong Kong Football Club 10,v,Xavier,Hong Kong Football Club (HKFC),19:00,,12,17/02/2020
Alpha CUHK 1,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,,12,17/02/2020
Hong Kong Cricket Club 10,v,i-Mask Advance Squash Club 6,Hong Kong Cricket Club (HKCC),19:00,,12,17/02/2020
Royal Hong Kong Yacht Club 10,v,The Squash Club,Royal Hong Kong Yacht Club (RHKYC),19:00,,12,17/02/2020
Perrier,v,[BYE],,,,12,17/02/2020
Xavier,v,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),19:00,,13,24/02/2020
i-Mask Advance Squash Club 6,v,Hong Kong Football Club 10,Cornwall Street (CSPSC),19:00,,13,24/02/2020
The Squash Club,v,Alpha CUHK 1,Cornwall Street (CSPSC),19:00,,13,24/02/2020
United Services Recreation Club 3,v,Perrier,United Services Recreation Club (USRC),19:00,,13,24/02/2020
Hong Kong Cricket Club 10,v,[BYE],,,,13,24/02/2020
Alpha CUHK 1,v,Xavier,Cornwall Street (CSPSC),19:00,,14,02/03/2020
Perrier,v,The Squash Club,HK Squash Centre (HKSC),19:00,,14,02/03/2020
Hong Kong Football Club 10,v,Hong Kong Cricket Club 10,Hong Kong Football Club (HKFC),19:00,,14,02/03/2020
Royal Hong Kong Yacht Club 10,v,i-Mask Advance Squash Club 6,Royal Hong Kong Yacht Club (RHKYC),19:00,,14,02/03/2020
United Services Recreation Club 3,v,[BYE],,,,14,02/03/2020
Xavier,v,Perrier,Cornwall Street (CSPSC),19:00,,15,09/03/2020
i-Mask Advance Squash Club 6,v,Alpha CUHK 1,Cornwall Street (CSPSC),19:00,,15,09/03/2020
The Squash Club,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,,15,09/03/2020
Hong Kong Cricket Club 10,v,Royal Hong Kong Yacht Club 10,Hong Kong Cricket Club (HKCC),19:00,,15,09/03/2020
Hong Kong Football Club 10,v,[BYE],,,,15,09/03/2020
Alpha CUHK 1,v,Hong Kong Cricket Club 10,Cornwall Street (CSPSC),19:00,,16,16/03/2020
Perrier,v,i-Mask Advance Squash Club 6,HK Squash Centre (HKSC),19:00,,16,16/03/2020
Royal Hong Kong Yacht Club 10,v,Hong Kong Football Club 10,Royal Hong Kong Yacht Club (RHKYC),19:00,,16,16/03/2020
United Services Recreation Club 3,v,Xavier,United Services Recreation Club (USRC),19:00,,16,16/03/2020
The Squash Club,v,[BYE],,,,16,16/03/2020
Hong Kong Cricket Club 10,v,Perrier,Hong Kong Cricket Club (HKCC),19:00,,17,23/03/2020
i-Mask Advance Squash Club 6,v,United Services Recreation Club 3,Cornwall Street (CSPSC),19:00,,17,23/03/2020
Xavier,v,The Squash Club,Cornwall Street (CSPSC),19:00,,17,23/03/2020
Hong Kong Football Club 10,v,Alpha CUHK 1,Hong Kong Football Club (HKFC),19:00,,17,23/03/2020
Royal Hong Kong Yacht Club 10,v,[BYE],,,,17,23/03/2020
Alpha CUHK 1,v,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),19:00,,18,30/03/2020
The Squash Club,v,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),19:00,,18,30/03/2020
Perrier,v,Hong Kong Football Club 10,HK Squash Centre (HKSC),19:00,,18,30/03/2020
Hong Kong Cricket Club 10,v,United Services Recreation Club 3,Hong Kong Cricket Club (HKCC),19:00,,18,30/03/2020
Xavier,v,[BYE],,,,18,30/03/2020
The Squash Club,v,Perrier,Cornwall Street (CSPSC),19:00,,19,20/04/2020
i-Mask Advance Squash Club 6,v,Royal Hong Kong Yacht Club 10,Cornwall Street (CSPSC),19:00,,19,20/04/2020
Xavier,v,Alpha CUHK 1,Cornwall Street (CSPSC),19:00,,19,20/04/2020
Hong Kong Cricket Club 10,v,[BYE],,,,19,20/04/2020
Alpha CUHK 1,v,i-Mask Advance Squash Club 6,Cornwall Street (CSPSC),19:00,,20,27/04/2020
Perrier,v,Xavier,HK Squash Centre (HKSC),19:00,,20,27/04/2020
United Services Recreation Club 3,v,The Squash Club,United Services Recreation Club (USRC),19:00,,20,27/04/2020
Hong Kong Cricket Club 10,v,[BYE],,,,20,27/04/2020
