Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Martinis,v,TFST,HK Squash Centre (HKSC),19:00,"3-2(3-0,1-3,3-0,1-3,3-2)",1,16/10/2019
KTSC,v,Physical Chess 2,HK Squash Centre (HKSC),19:00,"2-3(0-3,2-3,3-2,2-3,3-0)",1,16/10/2019
Andy and Friends 2,v,Tuen Mun Squash Club 1,Pei Ho Street (PHSSC),19:00,"4-1(3-1,3-1,3-1,1-3,3-2)",1,16/10/2019
Castlers & Friends,v,Honey Badger 1,HK Squash Centre (HKSC),19:00,"0-5(0-3,2-3,1-3,0-3,0-3)",1,16/10/2019
PERRIER SERGIO TACCHINI KCC 7,v,Hong Kong Football Club 11,Kowloon Cricket Club (KCC),19:00,"5-0(3-0,3-1,3-0,3-0,3-0)",1,16/10/2019
HKU 2,v,[BYE],,,,1,16/10/2019
Andy and Friends 2,v,TFST,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,1-3,0-3)",2,23/10/2019
Physical Chess 2,v,Hong Kong Football Club 11,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",2,23/10/2019
Martinis,v,KTSC,HK Squash Centre (HKSC),19:00,"1-4(0-3,1-3,3-0,1-3,0-3)",2,23/10/2019
HKU 2,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"4-1(3-2,0-3,3-1,3-2,CR)",2,23/10/2019
PERRIER SERGIO TACCHINI KCC 7,v,Castlers & Friends,Kowloon Cricket Club (KCC),19:00,"4-1(3-0,2-3,3-1,3-1,3-1)",2,23/10/2019
Honey Badger 1,v,[BYE],,,,2,23/10/2019
TFST,v,HKU 2,Cornwall Street (CSPSC),19:00,"1-4(0-3,3-1,0-3,2-3,0-3)",3,30/10/2019
KTSC,v,Andy and Friends 2,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,2-3,3-1,1-3)",3,30/10/2019
Castlers & Friends,v,Physical Chess 2,HK Squash Centre (HKSC),19:00,"2-3(1-3,0-3,0-3,3-1,3-2)",3,30/10/2019
Honey Badger 1,v,PERRIER SERGIO TACCHINI KCC 7,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-1,0-3,3-0,3-0)",3,30/10/2019
Hong Kong Football Club 11,v,Martinis,Hong Kong Football Club (HKFC),19:00,"4-1(3-1,3-2,1-3,3-0,3-0)",3,30/10/2019
Tuen Mun Squash Club 1,v,[BYE],,,,3,30/10/2019
Physical Chess 2,v,Honey Badger 1,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-2,3-0,3-0,3-1)",4,06/11/2019
Tuen Mun Squash Club 1,v,TFST,HK Squash Centre (HKSC),19:00,"3-2(1-3,0-3,3-0,3-0,3-0)",4,06/11/2019
Andy and Friends 2,v,Hong Kong Football Club 11,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-2,0-3,3-0)",4,06/11/2019
Martinis,v,Castlers & Friends,HK Squash Centre (HKSC),19:00,"3-2(3-1,2-3,3-0,0-3,3-0)",4,06/11/2019
HKU 2,v,KTSC,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,3-2,0-3,2-3)",4,06/11/2019
PERRIER SERGIO TACCHINI KCC 7,v,[BYE],,,,4,06/11/2019
Andy and Friends 2,v,Honey Badger 1,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",5,20/11/2019
TFST,v,KTSC,Cornwall Street (CSPSC),19:00,"2-3(2-3,3-2,2-3,0-3,3-1)",5,20/11/2019
Tuen Mun Squash Club 1,v,Hong Kong Football Club 11,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-1,3-1,3-2,0-3)",5,20/11/2019
PERRIER SERGIO TACCHINI KCC 7,v,Martinis,Kowloon Cricket Club (KCC),19:00,"4-1(0-3,3-1,3-1,3-0,3-1)",5,20/11/2019
HKU 2,v,Castlers & Friends,HK Squash Centre (HKSC),19:00,"2-3(3-0,3-1,0-3,0-3,0-3)",5,20/11/2019
Physical Chess 2,v,[BYE],,,,5,20/11/2019
Physical Chess 2,v,Martinis,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-1,0-3,3-0)",6,27/11/2019
Castlers & Friends,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"1-4(3-2,1-3,1-3,2-3,0-3)",6,27/11/2019
Honey Badger 1,v,HKU 2,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",6,27/11/2019
Hong Kong Football Club 11,v,TFST,Hong Kong Football Club (HKFC),19:00,"3-2(3-1,3-0,3-1,1-3,1-3)",6,27/11/2019
PERRIER SERGIO TACCHINI KCC 7,v,Andy and Friends 2,Kowloon Cricket Club (KCC),19:00,"3-2(0-3,2-3,3-2,3-1,3-0)",6,27/11/2019
KTSC,v,[BYE],,,,6,27/11/2019
Physical Chess 2,v,TFST,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-0,0-3)",7,04/12/2019
Andy and Friends 2,v,HKU 2,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,0-3,0-3)",7,04/12/2019
Martinis,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-0,3-0,0-3,0-3)",7,04/12/2019
Honey Badger 1,v,Hong Kong Football Club 11,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-1,CR)",7,04/12/2019
PERRIER SERGIO TACCHINI KCC 7,v,KTSC,Kowloon Cricket Club (KCC),19:00,"1-4(0-3,2-3,1-3,3-2,0-3)",7,04/12/2019
Castlers & Friends,v,[BYE],,,,7,04/12/2019
KTSC,v,Hong Kong Football Club 11,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,0-3,3-2,1-3)",8,11/12/2019
Andy and Friends 2,v,Physical Chess 2,Pei Ho Street (PHSSC),19:00,"1-4(2-3,2-3,3-0,1-3,1-3)",8,11/12/2019
Honey Badger 1,v,Tuen Mun Squash Club 1,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-0,0-3)",8,11/12/2019
Castlers & Friends,v,TFST,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-1,3-0,3-0,1-3)",8,11/12/2019
HKU 2,v,PERRIER SERGIO TACCHINI KCC 7,HK Squash Centre (HKSC),19:00,"2-3(3-1,3-0,0-3,0-3,0-3)",8,11/12/2019
Martinis,v,[BYE],,,,8,11/12/2019
Physical Chess 2,v,HKU 2,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-2,3-0,1-3,3-2)",9,08/01/2020
Honey Badger 1,v,TFST,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-0,2-3)",9,08/01/2020
Castlers & Friends,v,KTSC,HK Squash Centre (HKSC),19:00,"2-3(0-3,1-3,3-1,1-3,3-0)",9,08/01/2020
Martinis,v,Andy and Friends 2,HK Squash Centre (HKSC),19:00,"1-4(0-3,2-3,3-0,0-3,1-3)",9,08/01/2020
