Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Football Club 13,v,WSC Noset,Hong Kong Football Club (HKFC),19:00,"1-4(1-3,0-3,3-0,1-3,0-3)",3,30/10/2019
Sea Bear,v,Star River 2,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-0,2-3,3-0,3-1)",4,06/11/2019
WSC Noset,v,North District Sport Association 1,HK Squash Centre (HKSC),19:00,"2-3(0-3,3-0,1-3,2-3,3-1)",4,06/11/2019
Island Squash Racket Club,v,Banbil,HK Squash Centre (HKSC),19:00,"1-4(1-3,1-3,1-3,0-3,3-0)",4,06/11/2019
Centre Squash,v,Kinetic 4,HK Squash Centre (HKSC),19:00,"1-4(1-3,3-0,1-3,2-3,0-3)",4,06/11/2019
Tuen Mun Squash Club 2,v,Hong Kong Football Club 13,Kwun Chung (KCSC),19:00,"3-2(3-0,1-3,3-0,1-3,3-1)",4,06/11/2019
Island Squash Racket Club,v,North District Sport Association 1,HK Squash Centre (HKSC),19:00,"1-4(3-2,1-3,2-3,1-3,1-3)",5,20/11/2019
Sea Bear,v,WSC Noset,Cornwall Street (CSPSC),19:00,"2-3(1-3,0-3,3-1,0-3,3-2)",5,20/11/2019
Centre Squash,v,Star River 2,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-0,3-1,1-3,CR)",5,20/11/2019
Banbil,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,WO,WO)",5,20/11/2019
Tuen Mun Squash Club 2,v,Kinetic 4,Kwun Chung (KCSC),19:00,"4-1(3-1,3-0,3-1,2-3,3-0)",5,20/11/2019
Tuen Mun Squash Club 2,v,Sea Bear,Kwun Chung (KCSC),19:00,"4-1(3-1,3-0,3-0,0-3,3-2)",6,27/11/2019
Star River 2,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"2-3(1-3,0-3,3-1,3-0,1-3)",6,27/11/2019
North District Sport Association 1,v,Banbil,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-0,3-2,3-0,3-0)",6,27/11/2019
Kinetic 4,v,Island Squash Racket Club,HK Squash Centre (HKSC),19:00,"2-3(3-0,3-0,2-3,0-3,0-3)",6,27/11/2019
Centre Squash,v,WSC Noset,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,2-3,0-3,0-3)",6,27/11/2019
Sea Bear,v,Banbil,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-2,2-3,3-1)",7,04/12/2019
North District Sport Association 1,v,Star River 2,Cornwall Street (CSPSC),19:00,"3-2(2-3,3-1,3-1,3-0,0-3)",7,04/12/2019
WSC Noset,v,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-1,0-3,3-0,3-0)",7,04/12/2019
Kinetic 4,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,"2-3(3-1,2-3,1-3,3-1,0-3)",7,04/12/2019
Centre Squash,v,Island Squash Racket Club,HK Squash Centre (HKSC),19:00,"1-4(3-1,0-3,1-3,0-3,0-3)",7,04/12/2019
WSC Noset,v,Star River 2,Pei Ho Street (PHSSC),19:00,"3-2(3-2,3-0,0-3,3-1,0-3)",8,11/12/2019
Island Squash Racket Club,v,Sea Bear,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-1,2-3,3-1,1-3)",8,11/12/2019
Banbil,v,Kinetic 4,Java Road (JRSC),19:00,"2-3(3-1,3-0,1-3,0-3,1-3)",8,11/12/2019
Tuen Mun Squash Club 2,v,Centre Squash,Kwun Chung (KCSC),19:00,"4-1(3-1,3-1,3-0,2-3,3-1)",8,11/12/2019
North District Sport Association 1,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,2-3,3-1,2-3)",8,11/12/2019
Star River 2,v,North District Sport Association 1,Pei Ho Street (PHSSC),19:00,"2-3(3-2,0-3,2-3,3-0,0-3)",9,08/01/2020
Banbil,v,Sea Bear,HK Squash Centre (HKSC),19:00,"2-3(3-1,3-1,0-3,CR,CR)",9,08/01/2020
Island Squash Racket Club,v,Centre Squash,HK Squash Centre (HKSC),19:00,"3-2(3-2,3-0,3-1,2-3,0-3)",9,08/01/2020
Tuen Mun Squash Club 2,v,WSC Noset,Kwun Chung (KCSC),19:00,"2-3(3-1,1-3,3-0,0-3,0-3)",9,08/01/2020
Hong Kong Football Club 13,v,Kinetic 4,Hong Kong Football Club (HKFC),19:00,"4-1(0-3,3-1,3-0,3-0,3-0)",9,08/01/2020
Sea Bear,v,Hong Kong Football Club 13,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-2,3-2,3-2,0-3)",10,15/01/2020
Centre Squash,v,Banbil,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-0,1-3,3-0,CR)",10,15/01/2020
WSC Noset,v,Island Squash Racket Club,Harbour Road (HRSC),19:00,"3-2(2-3,3-0,3-0,3-2,1-3)",10,15/01/2020
Kinetic 4,v,North District Sport Association 1,HK Squash Centre (HKSC),19:00,"1-4(3-1,1-3,0-3,1-3,0-3)",10,15/01/2020
Tuen Mun Squash Club 2,v,Star River 2,Kwun Chung (KCSC),19:00,"3-2(3-0,3-1,3-0,0-3,0-3)",10,15/01/2020
Sea Bear,v,North District Sport Association 1,Cornwall Street (CSPSC),19:00,,11,12/02/2020
Star River 2,v,Kinetic 4,Cornwall Street (CSPSC),19:00,,11,12/02/2020
Island Squash Racket Club,v,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),19:00,,11,12/02/2020
Banbil,v,WSC Noset,HK Squash Centre (HKSC),19:00,,11,12/02/2020
Hong Kong Football Club 13,v,Centre Squash,Hong Kong Football Club (HKFC),19:00,,11,12/02/2020
Sea Bear,v,Kinetic 4,Harbour Road (HRSC),19:00,,12,19/02/2020
Centre Squash,v,North District Sport Association 1,HK Squash Centre (HKSC),19:00,,12,19/02/2020
WSC Noset,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,,12,19/02/2020
Island Squash Racket Club,v,Star River 2,HK Squash Centre (HKSC),19:00,,12,19/02/2020
Tuen Mun Squash Club 2,v,Banbil,Kwun Chung (KCSC),19:00,,12,19/02/2020
North District Sport Association 1,v,WSC Noset,Cornwall Street (CSPSC),19:00,,13,26/02/2020
Star River 2,v,Sea Bear,Cornwall Street (CSPSC),19:00,,13,26/02/2020
Kinetic 4,v,Centre Squash,HK Squash Centre (HKSC),19:00,,13,26/02/2020
Banbil,v,Island Squash Racket Club,HK Squash Centre (HKSC),19:00,,13,26/02/2020
Hong Kong Football Club 13,v,Tuen Mun Squash Club 2,Hong Kong Football Club (HKFC),19:00,,13,26/02/2020
WSC Noset,v,Kinetic 4,HK Squash Centre (HKSC),19:00,,14,04/03/2020
Centre Squash,v,Sea Bear,HK Squash Centre (HKSC),19:00,,14,04/03/2020
Banbil,v,Star River 2,HK Squash Centre (HKSC),19:00,,14,04/03/2020
Island Squash Racket Club,v,Hong Kong Football Club 13,HK Squash Centre (HKSC),19:00,,14,04/03/2020
Tuen Mun Squash Club 2,v,North District Sport Association 1,Kwun Chung (KCSC),19:00,,14,04/03/2020
North District Sport Association 1,v,Island Squash Racket Club,Cornwall Street (CSPSC),19:00,,15,11/03/2020
Star River 2,v,Centre Squash,Cornwall Street (CSPSC),19:00,,15,11/03/2020
WSC Noset,v,Sea Bear,HK Squash Centre (HKSC),19:00,,15,11/03/2020
Kinetic 4,v,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),19:00,,15,11/03/2020
Hong Kong Football Club 13,v,Banbil,Hong Kong Football Club (HKFC),19:00,,15,11/03/2020
Banbil,v,North District Sport Association 1,HK Squash Centre (HKSC),19:00,,16,18/03/2020
WSC Noset,v,Centre Squash,HK Squash Centre (HKSC),19:00,,16,18/03/2020
Island Squash Racket Club,v,Kinetic 4,HK Squash Centre (HKSC),19:00,,16,18/03/2020
Sea Bear,v,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),19:00,,16,18/03/2020
Hong Kong Football Club 13,v,Star River 2,Hong Kong Football Club (HKFC),19:00,,16,18/03/2020
Hong Kong Football Club 13,v,North District Sport Association 1,Hong Kong Football Club (HKFC),19:00,,17,25/03/2020
Star River 2,v,WSC Noset,Cornwall Street (CSPSC),19:00,,17,25/03/2020
Sea Bear,v,Island Squash Racket Club,Cornwall Street (CSPSC),19:00,,17,25/03/2020
Kinetic 4,v,Banbil,HK Squash Centre (HKSC),19:00,,17,25/03/2020
Centre Squash,v,Tuen Mun Squash Club 2,HK Squash Centre (HKSC),19:00,,17,25/03/2020
Sea Bear,v,Centre Squash,Cornwall Street (CSPSC),19:00,,18,22/04/2020
North District Sport Association 1,v,Tuen Mun Squash Club 2,Cornwall Street (CSPSC),19:00,,18,22/04/2020
Star River 2,v,Banbil,Cornwall Street (CSPSC),19:00,,18,22/04/2020
Kinetic 4,v,WSC Noset,HK Squash Centre (HKSC),19:00,,18,22/04/2020
Hong Kong Football Club 13,v,Island Squash Racket Club,Hong Kong Football Club (HKFC),19:00,,18,22/04/2020
