Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Hong Kong Cricket Club M1A,v,The Expendables,Hong Kong Cricket Club (HKCC),18:30,"1-3(0-3,2-3,3-0,0-3)",1,09/10/2019
Hong Kong Club Gold,v,Hong Kong Cricket Club M1B,HK CLUB,18:30,"1-3(0-3,0-3,3-1,0-3)",1,09/10/2019
Hong Kong Football Club M1A,v,Hong Kong Football Club M1B,Hong Kong Football Club (HKFC),18:30,"1-3(1-3,1-3,3-1,0-3)",1,09/10/2019
Hong Kong Football Club M1B,v,Hong Kong Club Gold,Hong Kong Football Club (HKFC),18:30,"4-0(3-0,3-0,3-0,3-0)",2,16/10/2019
The Expendables,v,Hong Kong Football Club M1A,Ladies Recreation Club (LRC),18:30,"3-1(2-3,3-0,3-1,3-2)",2,16/10/2019
Hong Kong Cricket Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Cricket Club (HKCC),18:30,"1-3(3-1,1-3,0-3,0-3)",2,16/10/2019
Hong Kong Football Club M1A,v,Hong Kong Club Gold,Hong Kong Football Club (HKFC),18:30,"3-1(3-0,3-0,0-3,3-2)",3,23/10/2019
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1B,Hong Kong Cricket Club (HKCC),18:30,"1-3(0-3,1-3,0-3,3-1)",3,23/10/2019
Hong Kong Cricket Club M1B,v,The Expendables,Hong Kong Cricket Club (HKCC),18:30,"0-4(1-3,0-3,0-3,0-3)",3,23/10/2019
The Expendables,v,Hong Kong Football Club M1B,Ladies Recreation Club (LRC),18:30,"3-1(2-3,3-0,3-0,3-0)",4,30/10/2019
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1A,Hong Kong Cricket Club (HKCC),18:30,"2-2(0-3,3-1,3-1,2-3)",4,30/10/2019
Hong Kong Club Gold,v,Hong Kong Cricket Club M1A,HK CLUB,18:30,"1-3(2-3,0-3,0-3,3-0)",4,30/10/2019
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1B,Hong Kong Cricket Club (HKCC),18:30,"2-2(0-3,0-3,3-0,3-2)",5,06/11/2019
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1A,Hong Kong Football Club (HKFC),18:30,"0-4(0-3,0-3,0-3,0-3)",5,06/11/2019
The Expendables,v,Hong Kong Club Gold,Ladies Recreation Club (LRC),18:30,"3-1(3-0,1-3,3-2,3-1)",5,06/11/2019
Hong Kong Club Gold,v,Hong Kong Football Club M1B,HK CLUB,18:30,"1-3(0-3,0-3,3-0,1-3)",6,20/11/2019
Hong Kong Cricket Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Cricket Club (HKCC),18:30,"4-0(3-1,3-0,3-0,3-0)",6,20/11/2019
Hong Kong Football Club M1A,v,The Expendables,Hong Kong Football Club (HKFC),18:30,"1-3(3-2,1-3,1-3,0-3)",6,20/11/2019
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Football Club (HKFC),18:30,"4-0(3-2,3-0,3-2,3-1)",7,27/11/2019
The Expendables,v,Hong Kong Cricket Club M1B,Ladies Recreation Club (LRC),18:30,"3-1(2-3,3-1,3-0,3-0)",7,27/11/2019
Hong Kong Club Gold,v,Hong Kong Football Club M1A,HK CLUB,18:30,"2-2(3-0,2-3,1-3,3-1)",7,27/11/2019
Hong Kong Football Club M1B,v,Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),18:30,"3-1(3-1,3-0,1-3,3-0)",8,04/12/2019
Hong Kong Cricket Club M1B,v,Hong Kong Club Gold,Hong Kong Cricket Club (HKCC),18:30,"2-2(0-3,3-1,0-3,3-0)",8,04/12/2019
The Expendables,v,Hong Kong Cricket Club M1A,Ladies Recreation Club (LRC),18:30,,8,04/12/2019
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Football Club (HKFC),18:30,"2-2(3-0,2-3,3-0,1-3)",9,11/12/2019
Hong Kong Cricket Club M1A,v,Hong Kong Club Gold,Hong Kong Cricket Club (HKCC),18:30,"4-0(3-1,3-0,3-0,CR)",9,11/12/2019
Hong Kong Football Club M1B,v,The Expendables,Hong Kong Football Club (HKFC),18:30,"2-2(3-1,3-1,0-3,0-3)",9,11/12/2019
Hong Kong Football Club M1B,v,Hong Kong Cricket Club M1B,Hong Kong Football Club (HKFC),18:30,"1-3(3-0,0-3,0-3,0-3)",10,08/01/2020
Hong Kong Club Gold,v,The Expendables,HK CLUB,18:30,"3-1(0-3,3-0,3-0,3-0)",10,08/01/2020
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1A,Hong Kong Cricket Club (HKCC),18:30,"3-1(0-3,3-0,3-1,3-2)",10,08/01/2020
Hong Kong Football Club M1A,v,Hong Kong Football Club M1B,Hong Kong Football Club (HKFC),18:30,"2-2(3-0,1-3,3-0,1-3)",11,15/01/2020
Hong Kong Club Gold,v,Hong Kong Cricket Club M1B,HK CLUB,18:30,"3-1(0-3,3-1,3-1,3-1)",11,15/01/2020
Hong Kong Cricket Club M1A,v,The Expendables,Hong Kong Cricket Club (HKCC),18:30,"0-4(1-3,2-3,2-3,0-3)",11,15/01/2020
The Expendables,v,Hong Kong Football Club M1A,Ladies Recreation Club (LRC),18:30,,12,12/02/2020
Hong Kong Football Club M1B,v,Hong Kong Club Gold,Hong Kong Football Club (HKFC),18:30,,12,12/02/2020
Hong Kong Cricket Club M1B,v,Hong Kong Cricket Club M1A,Hong Kong Cricket Club (HKCC),18:30,,12,12/02/2020
Hong Kong Football Club M1A,v,Hong Kong Club Gold,Hong Kong Football Club (HKFC),18:30,,13,19/02/2020
Hong Kong Cricket Club M1A,v,Hong Kong Football Club M1B,Hong Kong Cricket Club (HKCC),18:30,,13,19/02/2020
The Expendables,v,Hong Kong Cricket Club M1B,Ladies Recreation Club (LRC),18:30,,13,19/02/2020
Hong Kong Football Club M1B,v,The Expendables,Hong Kong Football Club (HKFC),18:30,,14,26/02/2020
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1A,Hong Kong Cricket Club (HKCC),18:30,,14,26/02/2020
Hong Kong Club Gold,v,Hong Kong Cricket Club M1A,HK CLUB,18:30,,14,26/02/2020
Hong Kong Football Club M1A,v,Hong Kong Cricket Club M1A,Hong Kong Football Club (HKFC),18:30,,15,04/03/2020
Hong Kong Cricket Club M1B,v,Hong Kong Football Club M1B,Hong Kong Cricket Club (HKCC),18:30,,15,04/03/2020
The Expendables,v,Hong Kong Club Gold,Ladies Recreation Club (LRC),18:30,,15,04/03/2020
Hong Kong Football Club M1B,v,Hong Kong Football Club M1A,Hong Kong Football Club (HKFC),18:30,,16,11/03/2020
Hong Kong Cricket Club M1B,v,Hong Kong Club Gold,Hong Kong Cricket Club (HKCC),18:30,,16,11/03/2020
The Expendables,v,Hong Kong Cricket Club M1A,Ladies Recreation Club (LRC),18:30,,16,11/03/2020
Hong Kong Club Gold,v,Hong Kong Football Club M1B,HK CLUB,18:30,,17,18/03/2020
Hong Kong Cricket Club M1A,v,Hong Kong Cricket Club M1B,Hong Kong Cricket Club (HKCC),18:30,,17,18/03/2020
Hong Kong Football Club M1A,v,The Expendables,Hong Kong Football Club (HKFC),18:30,,17,18/03/2020
