Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Mass,v,Hong Kong Football Club 16,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",1,16/10/2019
Star River 4,v,Alpha CUHK 2,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,1-3,3-0,0-3)",1,16/10/2019
South China Athletic Association,v,Progressive Squash Club,HK Squash Centre (HKSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",1,16/10/2019
Global 2,v,CSD,HK Squash Centre (HKSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",1,16/10/2019
Airporterz,v,Winter Warriors,Kwun Chung (KCSC),19:00,"2-3(3-0,3-0,1-3,2-3,1-3)",1,16/10/2019
Latecomers,v,Hong Kong Racketlon Association,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-2)",1,16/10/2019
Hong Kong Racketlon Association,v,Airporterz,Cornwall Street (CSPSC),19:00,"4-1(3-2,0-3,3-0,3-0,3-0)",2,23/10/2019
Progressive Squash Club,v,Mass,HK Squash Centre (HKSC),19:00,"2-3(2-3,3-0,3-2,1-3,0-3)",2,23/10/2019
Winter Warriors,v,Star River 4,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",2,23/10/2019
CSD,v,South China Athletic Association,Kwun Chung (KCSC),19:00,"1-4(3-2,1-3,0-3,0-3,0-3)",2,23/10/2019
Alpha CUHK 2,v,Global 2,Chinese University of HK (CUHK),19:00,"3-2(1-3,3-1,3-1,3-0,2-3)",2,23/10/2019
Hong Kong Football Club 16,v,Latecomers,Hong Kong Football Club (HKFC),19:00,"4-1(2-3,3-0,3-0,3-0,3-0)",2,23/10/2019
Airporterz,v,Hong Kong Football Club 16,Kwun Chung (KCSC),19:00,"2-3(3-0,0-3,0-3,3-1,1-3)",3,30/10/2019
Star River 4,v,Hong Kong Racketlon Association,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,1-3,0-3,0-3)",3,30/10/2019
South China Athletic Association,v,Mass,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",3,30/10/2019
Global 2,v,Winter Warriors,HK Squash Centre (HKSC),19:00,"3-2(3-2,0-3,3-0,2-3,CR)",3,30/10/2019
Progressive Squash Club,v,Latecomers,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-0,3-0,1-3,3-0)",3,30/10/2019
CSD,v,Alpha CUHK 2,Kwun Chung (KCSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",3,30/10/2019
Winter Warriors,v,CSD,HK Squash Centre (HKSC),19:00,"4-1(1-3,3-0,3-0,CR,CR)",4,06/11/2019
Hong Kong Racketlon Association,v,Global 2,Cornwall Street (CSPSC),19:00,"2-3(3-2,0-3,0-3,2-3,WO)",4,06/11/2019
Mass,v,Latecomers,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",4,06/11/2019
Airporterz,v,Progressive Squash Club,Kwun Chung (KCSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-1)",4,06/11/2019
Alpha CUHK 2,v,South China Athletic Association,Chinese University of HK (CUHK),19:00,"1-4(0-3,0-3,0-3,3-1,1-3)",4,06/11/2019
Hong Kong Football Club 16,v,Star River 4,Hong Kong Football Club (HKFC),19:00,"5-0(3-0,3-1,3-0,3-0,3-0)",4,06/11/2019
Winter Warriors,v,South China Athletic Association,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,0-3,1-3,1-3)",5,20/11/2019
Progressive Squash Club,v,Global 2,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,1-3,3-2,0-3)",5,20/11/2019
Hong Kong Racketlon Association,v,Alpha CUHK 2,Cornwall Street (CSPSC),19:00,"1-4(3-1,1-3,0-3,0-3,0-3)",5,20/11/2019
Mass,v,Star River 4,Pei Ho Street (PHSSC),19:00,"4-1(3-0,1-3,3-1,3-0,3-0)",5,20/11/2019
Latecomers,v,Airporterz,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,1-3,3-0,0-3)",5,20/11/2019
Hong Kong Football Club 16,v,CSD,Hong Kong Football Club (HKFC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",5,20/11/2019
Star River 4,v,Latecomers,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",6,27/11/2019
South China Athletic Association,v,Airporterz,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-2,0-3)",6,27/11/2019
Winter Warriors,v,Hong Kong Racketlon Association,HK Squash Centre (HKSC),19:00,"1-4(0-3,2-3,1-3,3-0,0-3)",6,27/11/2019
Global 2,v,Mass,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",6,27/11/2019
CSD,v,Progressive Squash Club,Kwun Chung (KCSC),19:00,"4-1(3-2,3-0,3-0,3-1,0-3)",6,27/11/2019
Alpha CUHK 2,v,Hong Kong Football Club 16,Chinese University of HK (CUHK),19:00,"1-4(0-3,3-2,1-3,0-3,1-3)",6,27/11/2019
Hong Kong Racketlon Association,v,Mass,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-2,3-1,3-2,3-2)",7,04/12/2019
Latecomers,v,Winter Warriors,Pei Ho Street (PHSSC),19:00,"1-4(3-1,0-3,0-3,CR,CR)",7,04/12/2019
Global 2,v,South China Athletic Association,HK Squash Centre (HKSC),19:00,"4-1(3-1,3-0,0-3,3-1,3-2)",7,04/12/2019
CSD,v,Star River 4,Kwun Chung (KCSC),19:00,"2-3(3-1,3-0,1-3,0-3,0-3)",7,04/12/2019
Airporterz,v,Alpha CUHK 2,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,3-0,0-3,0-3)",7,04/12/2019
Hong Kong Football Club 16,v,Progressive Squash Club,Hong Kong Football Club (HKFC),19:00,"4-1(2-3,3-0,3-0,3-0,CR)",7,04/12/2019
Mass,v,CSD,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,0-3,3-1,3-0)",8,11/12/2019
Star River 4,v,Airporterz,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,0-3,0-3,3-0)",8,11/12/2019
South China Athletic Association,v,Hong Kong Racketlon Association,HK Squash Centre (HKSC),19:00,"1-4(2-3,0-3,3-1,0-3,0-3)",8,11/12/2019
Alpha CUHK 2,v,Progressive Squash Club,Chinese University of HK (CUHK),19:00,"5-0(CR,CR,CR,CR,CR)",8,11/12/2019
Latecomers,v,Global 2,Kwun Chung (KCSC),19:00,"1-4(0-3,0-3,0-3,1-3,3-0)",8,11/12/2019
Winter Warriors,v,Hong Kong Football Club 16,HK Squash Centre (HKSC),19:00,"3-2(3-1,3-1,1-3,2-3,3-1)",8,11/12/2019
South China Athletic Association,v,Star River 4,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",9,08/01/2020
Winter Warriors,v,Progressive Squash Club,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-1,3-0,CR)",9,08/01/2020
Hong Kong Racketlon Association,v,Hong Kong Football Club 16,Cornwall Street (CSPSC),19:00,"4-1(3-0,2-3,3-1,3-0,3-2)",9,08/01/2020
Global 2,v,Airporterz,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-2,2-3,3-0,3-0)",9,08/01/2020
CSD,v,Latecomers,Kwun Chung (KCSC),19:00,"4-1(3-0,3-0,3-2,3-1,0-3)",9,08/01/2020
Alpha CUHK 2,v,Mass,Chinese University of HK (CUHK),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",9,08/01/2020
Airporterz,v,CSD,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-1,3-0,3-1,3-0)",10,15/01/2020
Star River 4,v,Global 2,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,0-3,2-3,0-3)",10,15/01/2020
Mass,v,Winter Warriors,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,0-3,0-3,3-0)",10,15/01/2020
Progressive Squash Club,v,Hong Kong Racketlon Association,HK Squash Centre (HKSC),19:00,"1-4(0-3,0-3,1-3,0-3,3-1)",10,15/01/2020
Latecomers,v,Alpha CUHK 2,Kwun Chung (KCSC),19:00,"1-4(3-2,0-3,0-3,1-3,0-3)",10,15/01/2020
South China Athletic Association,v,Hong Kong Football Club 16,HK Squash Centre (HKSC),19:00,"2-3(1-3,3-1,3-0,0-3,0-3)",10,15/01/2020
Star River 4,v,CSD,Pei Ho Street (PHSSC),19:00,,11,12/02/2020
Mass,v,Hong Kong Racketlon Association,Pei Ho Street (PHSSC),19:00,,11,12/02/2020
South China Athletic Association,v,Global 2,HK Squash Centre (HKSC),19:00,,11,12/02/2020
Progressive Squash Club,v,Hong Kong Football Club 16,HK Squash Centre (HKSC),19:00,,11,12/02/2020
Alpha CUHK 2,v,Airporterz,Chinese University of HK (CUHK),19:00,,11,12/02/2020
Winter Warriors,v,Latecomers,HK Squash Centre (HKSC),19:00,,11,12/02/2020
Winter Warriors,v,Airporterz,HK Squash Centre (HKSC),19:00,,12,19/02/2020
Hong Kong Racketlon Association,v,Latecomers,Pei Ho Street (PHSSC),19:00,,12,19/02/2020
Progressive Squash Club,v,South China Athletic Association,HK Squash Centre (HKSC),19:00,,12,19/02/2020
CSD,v,Global 2,Kwun Chung (KCSC),19:00,,12,19/02/2020
Alpha CUHK 2,v,Star River 4,Chinese University of HK (CUHK),19:00,,12,19/02/2020
Hong Kong Football Club 16,v,Mass,Hong Kong Football Club (HKFC),19:00,,12,19/02/2020
Mass,v,Progressive Squash Club,Cornwall Street (CSPSC),19:00,,13,26/02/2020
Star River 4,v,Winter Warriors,Cornwall Street (CSPSC),19:00,,13,26/02/2020
South China Athletic Association,v,CSD,HK Squash Centre (HKSC),19:00,,13,26/02/2020
Global 2,v,Alpha CUHK 2,HK Squash Centre (HKSC),19:00,,13,26/02/2020
Airporterz,v,Hong Kong Racketlon Association,Kwun Chung (KCSC),19:00,,13,26/02/2020
Latecomers,v,Hong Kong Football Club 16,Kwun Chung (KCSC),19:00,,13,26/02/2020
Latecomers,v,Progressive Squash Club,Kwun Chung (KCSC),19:00,,14,04/03/2020
Hong Kong Racketlon Association,v,Star River 4,Cornwall Street (CSPSC),19:00,,14,04/03/2020
Winter Warriors,v,Global 2,HK Squash Centre (HKSC),19:00,,14,04/03/2020
Mass,v,South China Athletic Association,Cornwall Street (CSPSC),19:00,,14,04/03/2020
Alpha CUHK 2,v,CSD,Chinese University of HK (CUHK),19:00,,14,04/03/2020
Hong Kong Football Club 16,v,Airporterz,Hong Kong Football Club (HKFC),19:00,,14,04/03/2020
Progressive Squash Club,v,Airporterz,HK Squash Centre (HKSC),19:00,,15,11/03/2020
Star River 4,v,Hong Kong Football Club 16,Cornwall Street (CSPSC),19:00,,15,11/03/2020
Global 2,v,Hong Kong Racketlon Association,HK Squash Centre (HKSC),19:00,,15,11/03/2020
South China Athletic Association,v,Alpha CUHK 2,HK Squash Centre (HKSC),19:00,,15,11/03/2020
CSD,v,Winter Warriors,Kwun Chung (KCSC),19:00,,15,11/03/2020
Latecomers,v,Mass,Kwun Chung (KCSC),19:00,,15,11/03/2020
Mass,v,Airporterz,Cornwall Street (CSPSC),19:00,,16,18/03/2020
Hong Kong Racketlon Association,v,CSD,Cornwall Street (CSPSC),19:00,,16,18/03/2020
Progressive Squash Club,v,Star River 4,HK Squash Centre (HKSC),19:00,,16,18/03/2020
Winter Warriors,v,Alpha CUHK 2,HK Squash Centre (HKSC),19:00,,16,18/03/2020
Latecomers,v,South China Athletic Association,Kwun Chung (KCSC),19:00,,16,18/03/2020
Hong Kong Football Club 16,v,Global 2,Hong Kong Football Club (HKFC),19:00,,16,18/03/2020
Star River 4,v,Mass,Cornwall Street (CSPSC),19:00,,17,25/03/2020
Global 2,v,Progressive Squash Club,HK Squash Centre (HKSC),19:00,,17,25/03/2020
South China Athletic Association,v,Winter Warriors,HK Squash Centre (HKSC),19:00,,17,25/03/2020
CSD,v,Hong Kong Football Club 16,Kwun Chung (KCSC),19:00,,17,25/03/2020
Airporterz,v,Latecomers,Kwun Chung (KCSC),19:00,,17,25/03/2020
Alpha CUHK 2,v,Hong Kong Racketlon Association,Chinese University of HK (CUHK),19:00,,17,25/03/2020
Hong Kong Racketlon Association,v,Winter Warriors,Cornwall Street (CSPSC),19:00,,18,01/04/2020
Mass,v,Global 2,Cornwall Street (CSPSC),19:00,,18,01/04/2020
Progressive Squash Club,v,CSD,HK Squash Centre (HKSC),19:00,,18,01/04/2020
Airporterz,v,South China Athletic Association,Kwun Chung (KCSC),19:00,,18,01/04/2020
Latecomers,v,Star River 4,Kwun Chung (KCSC),19:00,,18,01/04/2020
Hong Kong Football Club 16,v,Alpha CUHK 2,Hong Kong Football Club (HKFC),19:00,,18,01/04/2020
Airporterz,v,Star River 4,Kwun Chung (KCSC),19:00,,19,22/04/2020
Global 2,v,Latecomers,HK Squash Centre (HKSC),19:00,,19,22/04/2020
Hong Kong Racketlon Association,v,South China Athletic Association,Cornwall Street (CSPSC),19:00,,19,22/04/2020
Hong Kong Football Club 16,v,Winter Warriors,Hong Kong Football Club (HKFC),19:00,,19,22/04/2020
CSD,v,Mass,Kwun Chung (KCSC),19:00,,19,22/04/2020
Progressive Squash Club,v,Alpha CUHK 2,HK Squash Centre (HKSC),19:00,,19,22/04/2020
