Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Friend Club 4,v,i-Mask Advance Squash Club 7,Kwun Chung (KCSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",1,11/10/2019
Warriors 2,v,The Squash Club,Pei Ho Street (PHSSC),19:00,"4-1(1-3,3-0,3-1,3-0,CR)",1,11/10/2019
A Squash 2,v,Hong Kong Cricket Club 12,Wai Tsuen (WTSC),19:00,"1-4(0-3,0-3,3-1,0-3,1-3)",1,11/10/2019
EdUHK,v,[BYE],,,,1,11/10/2019
The Squash Club,v,EdUHK,Cornwall Street (CSPSC),19:00,"2-3(3-0,1-3,0-3,1-3,3-0)",2,18/10/2019
Hong Kong Cricket Club 12,v,Mercury,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-0,3-2,3-0,3-2,3-0)",2,18/10/2019
Spark 3,v,Warriors 2,HK Squash Centre (HKSC),19:00,"0-5(0-3,0-3,0-3,1-3,2-3)",2,18/10/2019
A Squash 2,v,Friend Club 4,Wai Tsuen (WTSC),19:00,"3-2(2-3,2-3,3-0,3-0,CR)",2,18/10/2019
i-Mask Advance Squash Club 7,v,[BYE],,,,2,18/10/2019
i-Mask Advance Squash Club 7,v,A Squash 2,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,1-3,3-0,3-0)",3,25/10/2019
EdUHK,v,Spark 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",3,25/10/2019
Friend Club 4,v,Mercury,Kwun Chung (KCSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",3,25/10/2019
The Squash Club,v,Hong Kong Cricket Club 12,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,2-3,0-3,2-3)",3,25/10/2019
Warriors 2,v,[BYE],,,,3,25/10/2019
The Squash Club,v,Friend Club 4,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-2,3-0,3-0,3-1)",4,01/11/2019
Mercury,v,i-Mask Advance Squash Club 7,HK Squash Centre (HKSC),19:00,"5-0(3-2,3-0,3-2,3-2,3-0)",4,01/11/2019
Spark 3,v,Hong Kong Cricket Club 12,HK Squash Centre (HKSC),19:00,"1-4(0-3,2-3,3-0,0-3,CR)",4,01/11/2019
Warriors 2,v,EdUHK,Pei Ho Street (PHSSC),19:00,"1-4(1-3,0-3,0-3,1-3,CR)",4,01/11/2019
A Squash 2,v,[BYE],,,,4,01/11/2019
i-Mask Advance Squash Club 7,v,The Squash Club,Cornwall Street (CSPSC),19:00,"4-1(1-3,3-2,3-0,3-1,3-2)",5,08/11/2019
Friend Club 4,v,Spark 3,Kwun Chung (KCSC),19:00,"0-5(0-3,1-3,1-3,1-3,0-3)",5,08/11/2019
Mercury,v,A Squash 2,HK Squash Centre (HKSC),19:00,"5-0(3-1,3-0,3-2,3-0,3-0)",5,08/11/2019
Hong Kong Cricket Club 12,v,Warriors 2,Hong Kong Cricket Club (HKCC),19:00,"2-3(0-3,0-3,3-0,1-3,3-0)",5,08/11/2019
EdUHK,v,[BYE],,,,5,08/11/2019
i-Mask Advance Squash Club 7,v,Warriors 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,2-3,0-3,3-2,3-0)",6,22/11/2019
Mercury,v,The Squash Club,HK Squash Centre (HKSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-2)",6,22/11/2019
Friend Club 4,v,EdUHK,Kwun Chung (KCSC),19:00,"3-2(3-1,1-3,3-1,0-3,3-1)",6,22/11/2019
A Squash 2,v,Spark 3,Wai Tsuen (WTSC),19:00,"4-1(3-0,2-3,3-0,CR,CR)",6,22/11/2019
Hong Kong Cricket Club 12,v,[BYE],,,,6,22/11/2019
EdUHK,v,i-Mask Advance Squash Club 7,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,1-3,0-3,0-3)",7,29/11/2019
Spark 3,v,Mercury,HK Squash Centre (HKSC),19:00,"2-3(3-0,2-3,0-3,1-3,3-1)",7,29/11/2019
Warriors 2,v,A Squash 2,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-0,3-1,3-0,CR)",7,29/11/2019
Hong Kong Cricket Club 12,v,Friend Club 4,Hong Kong Cricket Club (HKCC),19:00,"4-1(2-3,3-1,3-1,3-1,3-1)",7,29/11/2019
The Squash Club,v,[BYE],,,,7,29/11/2019
EdUHK,v,Mercury,Cornwall Street (CSPSC),19:00,"3-2(3-2,3-0,3-2,0-3,0-3)",8,06/12/2019
A Squash 2,v,[BYE],,,,8,06/12/2019
The Squash Club,v,Spark 3,Cornwall Street (CSPSC),19:00,"5-0(CR,CR,CR,CR,CR)",9,13/12/2019
i-Mask Advance Squash Club 7,v,Hong Kong Cricket Club 12,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-1,3-0,0-3,3-2)",9,13/12/2019
Mercury,v,Warriors 2,HK Squash Centre (HKSC),19:00,"2-3(1-3,1-3,3-2,1-3,3-2)",9,13/12/2019
A Squash 2,v,EdUHK,Wai Tsuen (WTSC),19:00,"3-2(3-0,0-3,1-3,3-0,CR)",9,13/12/2019
Friend Club 4,v,[BYE],,,,9,13/12/2019
The Squash Club,v,Warriors 2,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,1-3,0-3,3-0)",10,03/01/2020
i-Mask Advance Squash Club 7,v,Friend Club 4,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,CR)",10,03/01/2020
Mercury,v,EdUHK,HK Squash Centre (HKSC),19:00,"3-2(0-3,2-3,3-1,3-0,3-0)",10,03/01/2020
Hong Kong Cricket Club 12,v,A Squash 2,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-0,3-0,3-0,3-0,3-1)",10,03/01/2020
Spark 3,v,[BYE],,,,10,03/01/2020
EdUHK,v,The Squash Club,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,2-3,0-3,CR)",11,10/01/2020
Friend Club 4,v,A Squash 2,Kwun Chung (KCSC),19:00,"3-2(0-3,0-3,3-1,3-1,CR)",11,10/01/2020
Warriors 2,v,Spark 3,Pei Ho Street (PHSSC),19:00,"3-2(1-3,3-1,3-1,0-3,3-0)",11,10/01/2020
Mercury,v,Hong Kong Cricket Club 12,HK Squash Centre (HKSC),19:00,"3-2(0-3,3-0,3-1,3-0,1-3)",11,10/01/2020
i-Mask Advance Squash Club 7,v,[BYE],,,,11,10/01/2020
Hong Kong Cricket Club 12,v,The Squash Club,Hong Kong Cricket Club (HKCC),19:00,"3-2(0-3,1-3,3-1,3-0,CR)",12,17/01/2020
Spark 3,v,EdUHK,HK Squash Centre (HKSC),19:00,,12,17/01/2020
Mercury,v,Friend Club 4,HK Squash Centre (HKSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-0)",12,17/01/2020
A Squash 2,v,i-Mask Advance Squash Club 7,Wai Tsuen (WTSC),19:00,"0-5(1-3,0-3,0-3,2-3,0-3)",12,17/01/2020
Warriors 2,v,[BYE],,,,12,17/01/2020
i-Mask Advance Squash Club 7,v,Mercury,Cornwall Street (CSPSC),19:00,,13,07/02/2020
EdUHK,v,Warriors 2,Cornwall Street (CSPSC),19:00,,13,07/02/2020
Friend Club 4,v,The Squash Club,Kwun Chung (KCSC),19:00,,13,07/02/2020
Hong Kong Cricket Club 12,v,Spark 3,Hong Kong Cricket Club (HKCC),19:00,,13,07/02/2020
A Squash 2,v,[BYE],,,,13,07/02/2020
The Squash Club,v,i-Mask Advance Squash Club 7,Cornwall Street (CSPSC),19:00,,14,14/02/2020
Spark 3,v,Friend Club 4,HK Squash Centre (HKSC),19:00,,14,14/02/2020
A Squash 2,v,Mercury,Wai Tsuen (WTSC),19:00,,14,14/02/2020
Warriors 2,v,Hong Kong Cricket Club 12,Pei Ho Street (PHSSC),19:00,,14,14/02/2020
EdUHK,v,[BYE],,,,14,14/02/2020
i-Mask Advance Squash Club 7,v,Spark 3,Cornwall Street (CSPSC),19:00,,15,21/02/2020
Warriors 2,v,Friend Club 4,Pei Ho Street (PHSSC),19:00,,15,21/02/2020
A Squash 2,v,The Squash Club,Wai Tsuen (WTSC),19:00,,15,21/02/2020
Hong Kong Cricket Club 12,v,EdUHK,Hong Kong Cricket Club (HKCC),19:00,,15,21/02/2020
Mercury,v,[BYE],,,,15,21/02/2020
EdUHK,v,Friend Club 4,Cornwall Street (CSPSC),19:00,,16,28/02/2020
The Squash Club,v,Mercury,Cornwall Street (CSPSC),19:00,,16,28/02/2020
Spark 3,v,A Squash 2,HK Squash Centre (HKSC),19:00,,16,28/02/2020
