Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
ZOMA,v,Star River 3,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-2,3-0,3-1,3-0)",1,15/10/2019
The Zero Squash Club D15,v,7NT,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-1,0-3,3-2)",1,15/10/2019
Invader Squash,v,Kinetic 5,Harbour Road (HRSC),19:00,"4-1(1-3,3-0,3-1,3-1,3-0)",1,15/10/2019
HKCC TUESDAY NIGHT ROCKERS,v,Greenfield,Hong Kong Cricket Club (HKCC),19:00,"3-2(2-3,3-1,1-3,3-0,3-2)",1,15/10/2019
HEAD SHATIN 4,v,[BYE],,,,1,15/10/2019
Star River 3,v,HEAD SHATIN 4,Cornwall Street (CSPSC),19:00,"2-3(0-3,3-2,1-3,3-1,1-3)",2,22/10/2019
7NT,v,Invader Squash,Cornwall Street (CSPSC),19:00,"0-5(0-3,2-3,0-3,0-3,1-3)",2,22/10/2019
Greenfield,v,ZOMA,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-0,3-1,3-0,3-0)",2,22/10/2019
HKCC TUESDAY NIGHT ROCKERS,v,Kinetic 5,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-0,3-0,0-3,3-2)",2,22/10/2019
HKFS,v,The Zero Squash Club D15,Pei Ho Street (PHSSC),19:00,"0-5(CR,CR,CR,CR,CR)",2,22/10/2019
7NT,v,HKFS,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-2,CR,CR)",3,29/10/2019
ZOMA,v,Kinetic 5,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-2,3-2,3-0,3-0)",3,29/10/2019
The Zero Squash Club D15,v,Star River 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-1,3-0,3-2,3-2)",3,29/10/2019
HEAD SHATIN 4,v,Greenfield,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,1-3)",3,29/10/2019
Invader Squash,v,HKCC TUESDAY NIGHT ROCKERS,Harbour Road (HRSC),19:00,"2-3(0-3,3-2,2-3,2-3,3-2)",3,29/10/2019
Greenfield,v,The Zero Squash Club D15,Cornwall Street (CSPSC),19:00,"1-4(0-3,1-3,3-0,1-3,1-3)",4,05/11/2019
Star River 3,v,7NT,Cornwall Street (CSPSC),19:00,"3-2(1-3,0-3,3-2,3-2,3-1)",4,05/11/2019
Kinetic 5,v,HEAD SHATIN 4,HK Squash Centre (HKSC),19:00,"4-1(3-0,0-3,3-2,3-2,3-1)",4,05/11/2019
HKFS,v,Invader Squash,Pei Ho Street (PHSSC),19:00,"1-4(3-1,2-3,0-3,1-3,0-3)",4,05/11/2019
HKCC TUESDAY NIGHT ROCKERS,v,ZOMA,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-0,3-1,0-3,3-0,3-0)",4,05/11/2019
Greenfield,v,HKFS,Cornwall Street (CSPSC),19:00,"4-1(1-3,WO,WO,WO,WO)",5,19/11/2019
Star River 3,v,Invader Squash,Cornwall Street (CSPSC),19:00,"3-2(3-1,3-2,3-2,1-3,0-3)",5,19/11/2019
ZOMA,v,HEAD SHATIN 4,Cornwall Street (CSPSC),19:00,"3-2(1-3,2-3,3-0,3-1,3-2)",5,19/11/2019
Kinetic 5,v,7NT,HK Squash Centre (HKSC),19:00,,5,19/11/2019
HKCC TUESDAY NIGHT ROCKERS,v,The Zero Squash Club D15,Hong Kong Cricket Club (HKCC),19:00,"3-2(0-3,0-3,3-2,3-0,3-1)",5,19/11/2019
Star River 3,v,Greenfield,Cornwall Street (CSPSC),19:00,"2-3(2-3,0-3,0-3,3-0,3-0)",6,26/11/2019
The Zero Squash Club D15,v,ZOMA,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,0-3,0-3,2-3)",6,26/11/2019
7NT,v,HKCC TUESDAY NIGHT ROCKERS,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,3-0,0-3,0-3)",6,26/11/2019
Invader Squash,v,HEAD SHATIN 4,Harbour Road (HRSC),19:00,"3-2(3-0,2-3,2-3,3-2,3-1)",6,26/11/2019
HKFS,v,Kinetic 5,Pei Ho Street (PHSSC),19:00,"0-5(WO,WO,WO,WO,WO)",6,26/11/2019
Kinetic 5,v,Greenfield,HK Squash Centre (HKSC),19:00,"0-5(0-3,1-3,1-3,0-3,0-3)",7,03/12/2019
HKCC TUESDAY NIGHT ROCKERS,v,Star River 3,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-1,1-3,3-0,3-1,3-0)",7,03/12/2019
7NT,v,HEAD SHATIN 4,Cornwall Street (CSPSC),19:00,"1-4(2-3,0-3,3-1,1-3,2-3)",7,03/12/2019
The Zero Squash Club D15,v,Invader Squash,Cornwall Street (CSPSC),19:00,"2-3(3-0,2-3,0-3,3-1,0-3)",7,03/12/2019
HKFS,v,ZOMA,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,2-3,CR,CR)",7,03/12/2019
HEAD SHATIN 4,v,The Zero Squash Club D15,Cornwall Street (CSPSC),19:00,"3-2(1-3,3-0,3-0,2-3,3-0)",8,10/12/2019
Greenfield,v,Invader Squash,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,3-1,0-3)",8,10/12/2019
ZOMA,v,7NT,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,2-3,3-0,3-0)",8,10/12/2019
Kinetic 5,v,Star River 3,HK Squash Centre (HKSC),19:00,"3-2(3-0,0-3,3-0,3-2,0-3)",8,10/12/2019
HKCC TUESDAY NIGHT ROCKERS,v,HKFS,Hong Kong Cricket Club (HKCC),19:00,"5-0(3-1,3-0,3-1,3-1,3-0)",8,10/12/2019
HEAD SHATIN 4,v,HKFS,Cornwall Street (CSPSC),19:00,"4-1(1-3,CR,CR,CR,CR)",9,17/12/2019
7NT,v,[BYE],,,,9,17/12/2019
ZOMA,v,HKFS,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-1,3-1,WO,WO)",10,07/01/2020
HEAD SHATIN 4,v,7NT,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-1,CR)",10,07/01/2020
Invader Squash,v,The Zero Squash Club D15,Harbour Road (HRSC),19:00,"1-4(0-3,0-3,3-1,2-3,2-3)",10,07/01/2020
Greenfield,v,Kinetic 5,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-1,3-0,3-0,3-1)",10,07/01/2020
Star River 3,v,HKCC TUESDAY NIGHT ROCKERS,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,2-3,0-3,0-3)",10,07/01/2020
