Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
PSC 2,v,SKCSC,Cornwall Street (CSPSC),19:00,"2-3(3-1,3-2,1-3,1-3,0-3)",1,17/10/2019
i-Mask Advance Squash Club 10,v,Bravo,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-0,3-1,3-0)",1,17/10/2019
DS,v,Hong Kong Racquets Club,Kwun Chung (KCSC),19:00,"3-2(3-0,0-3,3-0,3-0,0-3)",1,17/10/2019
Rovers,v,[BYE],,,,1,17/10/2019
Rovers,v,i-Mask Advance Squash Club 10,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,2-3,0-3,1-3)",2,24/10/2019
Bravo,v,Hong Kong Racquets Club,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-1,3-0)",2,24/10/2019
SKCSC,v,DS,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",2,24/10/2019
PSC 2,v,[BYE],,,,2,24/10/2019
SKCSC,v,Bravo,Cornwall Street (CSPSC),19:00,"1-4(1-3,1-3,0-3,3-0,2-3)",3,31/10/2019
Hong Kong Racquets Club,v,Rovers,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,3-0,WO)",3,31/10/2019
PSC 2,v,DS,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-1,1-3,2-3,0-3)",3,31/10/2019
i-Mask Advance Squash Club 10,v,[BYE],,,,3,31/10/2019
Bravo,v,PSC 2,Cornwall Street (CSPSC),19:00,"2-3(1-3,3-0,3-0,0-3,2-3)",4,07/11/2019
Rovers,v,SKCSC,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",4,07/11/2019
i-Mask Advance Squash Club 10,v,Hong Kong Racquets Club,Cornwall Street (CSPSC),19:00,"2-3(3-2,0-3,2-3,3-0,0-3)",4,07/11/2019
DS,v,[BYE],,,,4,07/11/2019
Rovers,v,DS,Cornwall Street (CSPSC),19:00,"4-1(3-0,2-3,3-0,3-1,3-0)",5,21/11/2019
i-Mask Advance Squash Club 10,v,PSC 2,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",5,21/11/2019
Hong Kong Racquets Club,v,SKCSC,HK Squash Centre (HKSC),19:00,"1-4(3-0,0-3,2-3,0-3,2-3)",5,21/11/2019
Bravo,v,[BYE],,,,5,21/11/2019
i-Mask Advance Squash Club 10,v,DS,Cornwall Street (CSPSC),19:00,"3-2(3-2,3-0,1-3,0-3,3-0)",6,28/11/2019
Rovers,v,Bravo,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,0-3,0-3,3-0)",6,28/11/2019
PSC 2,v,Hong Kong Racquets Club,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,CR)",6,28/11/2019
SKCSC,v,[BYE],,,,6,28/11/2019
Hong Kong Racquets Club,v,PSC 2,HK Squash Centre (HKSC),19:00,"3-2(3-0,1-3,3-1,1-3,3-0)",7,05/12/2019
Bravo,v,Rovers,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-1)",7,05/12/2019
DS,v,i-Mask Advance Squash Club 10,Kwun Chung (KCSC),19:00,"0-5(CR,CR,CR,CR,CR)",7,05/12/2019
SKCSC,v,[BYE],,,,7,05/12/2019
Bravo,v,i-Mask Advance Squash Club 10,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,0-3,0-3)",8,12/12/2019
Hong Kong Racquets Club,v,DS,HK Squash Centre (HKSC),19:00,"5-0(CR,CR,CR,CR,CR)",8,12/12/2019
SKCSC,v,PSC 2,Cornwall Street (CSPSC),19:00,"2-3(3-2,1-3,1-3,3-1,0-3)",8,12/12/2019
Rovers,v,[BYE],,,,8,12/12/2019
i-Mask Advance Squash Club 10,v,Rovers,Cornwall Street (CSPSC),19:00,"2-3(3-0,2-3,3-1,0-3,CR)",9,09/01/2020
DS,v,SKCSC,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",9,09/01/2020
Hong Kong Racquets Club,v,Bravo,HK Squash Centre (HKSC),19:00,"3-2(3-1,0-3,0-3,3-1,3-0)",9,09/01/2020
PSC 2,v,[BYE],,,,9,09/01/2020
Bravo,v,SKCSC,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,2-3,3-0,1-3)",10,16/01/2020
Rovers,v,Hong Kong Racquets Club,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,2-3,WO,WO)",10,16/01/2020
DS,v,PSC 2,Kwun Chung (KCSC),19:00,"1-4(1-3,0-3,0-3,3-0,CR)",10,16/01/2020
i-Mask Advance Squash Club 10,v,[BYE],,,,10,16/01/2020
SKCSC,v,Rovers,Cornwall Street (CSPSC),19:00,,11,13/02/2020
Hong Kong Racquets Club,v,i-Mask Advance Squash Club 10,HK Squash Centre (HKSC),19:00,,11,13/02/2020
PSC 2,v,Bravo,Cornwall Street (CSPSC),19:00,,11,13/02/2020
DS,v,[BYE],,,,11,13/02/2020
i-Mask Advance Squash Club 10,v,SKCSC,Cornwall Street (CSPSC),19:00,,12,20/02/2020
Rovers,v,PSC 2,Cornwall Street (CSPSC),19:00,,12,20/02/2020
Bravo,v,DS,Cornwall Street (CSPSC),19:00,,12,20/02/2020
Hong Kong Racquets Club,v,[BYE],,,,12,20/02/2020
SKCSC,v,Hong Kong Racquets Club,Cornwall Street (CSPSC),19:00,,13,27/02/2020
DS,v,Rovers,Kwun Chung (KCSC),19:00,,13,27/02/2020
PSC 2,v,i-Mask Advance Squash Club 10,Cornwall Street (CSPSC),19:00,,13,27/02/2020
Bravo,v,[BYE],,,,13,27/02/2020
