Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
HEAD SHATIN 5,v,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"3-2(0-3,0-3,3-1,3-1,3-1)",1,11/10/2019
Hong Kong Cricket Club 17,v,[BYE],,,,1,11/10/2019
The Zero Squash Club D17,v,Smart Squash 3,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",2,18/10/2019
Kinetic 6,v,HEAD SHATIN 5,Yeung Uk Road (YURSC),19:00,"2-3(3-0,3-0,0-3,0-3,0-3)",2,18/10/2019
Spaghetti,v,Hong Kong Cricket Club 17,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-2,0-3,WO)",2,18/10/2019
i-Mask Advance Squash Club 11,v,PLZ,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,WO)",2,18/10/2019
The Zero Squash Club D17,v,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-1,3-0,3-0)",3,25/10/2019
PLZ,v,Kinetic 6,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-1,1-3,3-0)",3,25/10/2019
HEAD SHATIN 5,v,Spaghetti,Kwun Chung (KCSC),19:00,"3-2(0-3,1-3,3-1,CR,CR)",3,25/10/2019
Hong Kong Cricket Club 17,v,Smart Squash 3,Hong Kong Cricket Club (HKCC),19:00,"5-0(CR,CR,CR,CR,CR)",3,25/10/2019
Kinetic 6,v,The Zero Squash Club D17,Yeung Uk Road (YURSC),19:00,"1-4(3-0,2-3,0-3,0-3,0-3)",4,01/11/2019
Spaghetti,v,PLZ,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,3-0,0-3,0-3)",4,01/11/2019
Smart Squash 3,v,i-Mask Advance Squash Club 11,Tai Po Sports Ground (TPSG),19:00,"3-2(0-3,3-0,3-0,2-3,CR)",4,01/11/2019
Hong Kong Cricket Club 17,v,HEAD SHATIN 5,Hong Kong Cricket Club (HKCC),19:00,"1-4(3-1,1-3,1-3,1-3,0-3)",4,01/11/2019
i-Mask Advance Squash Club 11,v,Kinetic 6,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",5,08/11/2019
The Zero Squash Club D17,v,Spaghetti,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-1,WO,WO,WO)",5,08/11/2019
HEAD SHATIN 5,v,Smart Squash 3,Cornwall Street (CSPSC),19:00,"3-2(3-2,2-3,3-0,3-0,2-3)",5,08/11/2019
PLZ,v,Hong Kong Cricket Club 17,Cornwall Street (CSPSC),19:00,"1-4(0-3,0-3,2-3,2-3,CR)",5,08/11/2019
Kinetic 6,v,Spaghetti,Yeung Uk Road (YURSC),19:00,"3-2(0-3,1-3,CR,CR,CR)",6,22/11/2019
Hong Kong Cricket Club 17,v,i-Mask Advance Squash Club 11,Hong Kong Cricket Club (HKCC),19:00,"5-0(CR,CR,CR,CR,CR)",6,22/11/2019
The Zero Squash Club D17,v,HEAD SHATIN 5,Cornwall Street (CSPSC),19:00,"3-2(3-1,0-3,3-0,3-2,1-3)",6,22/11/2019
PLZ,v,Smart Squash 3,Cornwall Street (CSPSC),19:00,"1-4(3-1,0-3,0-3,0-3,0-3)",6,22/11/2019
Kinetic 6,v,Hong Kong Cricket Club 17,Yeung Uk Road (YURSC),19:00,"1-4(3-0,0-3,0-3,0-3,0-3)",7,29/11/2019
The Zero Squash Club D17,v,PLZ,Pei Ho Street (PHSSC),19:00,"3-2(1-3,2-3,3-0,3-0,3-0)",7,29/11/2019
HEAD SHATIN 5,v,i-Mask Advance Squash Club 11,Cornwall Street (CSPSC),19:00,"3-2(0-3,1-3,3-1,3-2,3-0)",7,29/11/2019
Smart Squash 3,v,Spaghetti,Tai Po Sports Ground (TPSG),19:00,"2-3(0-3,1-3,1-3,3-0,CR)",7,29/11/2019
Spaghetti,v,Smart Squash 3,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,0-3,CR,CR)",8,06/12/2019
PLZ,v,The Zero Squash Club D17,Cornwall Street (CSPSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",8,06/12/2019
Hong Kong Cricket Club 17,v,Kinetic 6,Hong Kong Cricket Club (HKCC),19:00,"4-1(3-2,3-0,1-3,3-0,3-0)",8,06/12/2019
HEAD SHATIN 5,v,[BYE],,,,8,06/12/2019
HEAD SHATIN 5,v,Kinetic 6,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",9,13/12/2019
Smart Squash 3,v,The Zero Squash Club D17,Tai Po Sports Ground (TPSG),19:00,"1-4(3-0,0-3,1-3,2-3,0-3)",9,13/12/2019
PLZ,v,i-Mask Advance Squash Club 11,Kwun Chung (KCSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",9,13/12/2019
Hong Kong Cricket Club 17,v,Spaghetti,Hong Kong Cricket Club (HKCC),19:00,"4-1(1-3,3-0,3-0,WO,WO)",9,13/12/2019
Kinetic 6,v,PLZ,Yeung Uk Road (YURSC),19:00,"4-1(1-3,3-0,3-0,3-0,3-0)",10,03/01/2020
Spaghetti,v,HEAD SHATIN 5,Cornwall Street (CSPSC),19:00,"2-3(3-0,3-0,0-3,WO,WO)",10,03/01/2020
The Zero Squash Club D17,v,i-Mask Advance Squash Club 11,Kwun Chung (KCSC),19:00,"3-2(2-3,0-3,3-0,3-0,3-0)",10,03/01/2020
Smart Squash 3,v,Hong Kong Cricket Club 17,Tai Po Sports Ground (TPSG),19:00,"2-3(3-1,0-3,1-3,3-1,0-3)",10,03/01/2020
The Zero Squash Club D17,v,Kinetic 6,Cornwall Street (CSPSC),19:00,"2-3(0-3,0-3,3-1,2-3,3-0)",11,10/01/2020
Hong Kong Cricket Club 17,v,HEAD SHATIN 5,Hong Kong Cricket Club (HKCC),19:00,"3-2(1-3,3-2,0-3,3-1,3-0)",11,10/01/2020
Spaghetti,v,PLZ,Kwun Chung (KCSC),19:00,"5-0(3-1,3-1,3-0,3-0,3-0)",11,10/01/2020
i-Mask Advance Squash Club 11,v,Smart Squash 3,Cornwall Street (CSPSC),19:00,"5-0(3-2,3-0,3-0,3-0,3-1)",11,10/01/2020
Kinetic 6,v,i-Mask Advance Squash Club 11,Yeung Uk Road (YURSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",12,17/01/2020
Spaghetti,v,The Zero Squash Club D17,Cornwall Street (CSPSC),19:00,"1-4(3-0,1-3,1-3,0-3,CR)",12,17/01/2020
Smart Squash 3,v,HEAD SHATIN 5,Tai Po Sports Ground (TPSG),19:00,"1-4(0-3,3-0,2-3,1-3,0-3)",12,17/01/2020
PLZ,v,Hong Kong Cricket Club 17,Cornwall Street (CSPSC),19:00,"0-5(CR,CR,CR,CR,CR)",12,17/01/2020
