Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Kwai Tsing District Squash Club 1,v,Relay 1,Pei Ho Street (PHSSC),19:00,"5-0(3-0,3-0,3-1,3-0,3-0)",1,16/10/2019
The Squash Club,v,Kinetic 3,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-2,3-0,1-3,3-0)",1,16/10/2019
i-Mask Advance Squash Club 9,v,PSC 1,Cornwall Street (CSPSC),19:00,,1,16/10/2019
Twister 3,v,[BYE],,,,1,16/10/2019
Visions,v,Twister 3,Java Road (JRSC),19:00,"0-5(0-3,0-3,0-3,0-3,1-3)",2,23/10/2019
The Squash Club,v,Vitality Squash 2,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-1,2-3,3-0,CR)",2,23/10/2019
Kwai Tsing District Squash Club 1,v,PSC 1,Cornwall Street (CSPSC),19:00,"2-3(0-3,2-3,0-3,3-0,3-0)",2,23/10/2019
Kinetic 3,v,Relay 1,HK Squash Centre (HKSC),19:00,"1-4(3-0,1-3,0-3,0-3,0-3)",2,23/10/2019
i-Mask Advance Squash Club 9,v,[BYE],,,,2,23/10/2019
i-Mask Advance Squash Club 9,v,Twister 3,Cornwall Street (CSPSC),19:00,"3-2(0-3,3-1,0-3,CR,CR)",3,30/10/2019
Vitality Squash 2,v,Kinetic 3,HK Squash Centre (HKSC),19:00,"4-1(3-1,1-3,3-2,3-0,3-0)",3,30/10/2019
Visions,v,Kwai Tsing District Squash Club 1,Java Road (JRSC),19:00,"2-3(0-3,0-3,3-2,3-1,2-3)",3,30/10/2019
PSC 1,v,The Squash Club,Kwun Chung (KCSC),19:00,"5-0(CR,CR,CR,CR,CR)",3,30/10/2019
Relay 1,v,[BYE],,,,3,30/10/2019
Visions,v,The Squash Club,Java Road (JRSC),19:00,"0-5(0-3,1-3,1-3,0-3,1-3)",4,06/11/2019
Relay 1,v,Vitality Squash 2,Pei Ho Street (PHSSC),19:00,"0-5(0-3,0-3,0-3,0-3,0-3)",4,06/11/2019
Kwai Tsing District Squash Club 1,v,i-Mask Advance Squash Club 9,Cornwall Street (CSPSC),19:00,"1-4(1-3,3-0,0-3,0-3,1-3)",4,06/11/2019
PSC 1,v,Kinetic 3,Disciplined Services Sports and Recreation Club,19:00,"3-2(3-0,3-1,3-0,0-3,0-3)",4,06/11/2019
Twister 3,v,[BYE],,,,4,06/11/2019
Vitality Squash 2,v,PSC 1,HK Squash Centre (HKSC),19:00,"1-4(0-3,2-3,3-2,1-3,0-3)",5,20/11/2019
The Squash Club,v,Twister 3,Pei Ho Street (PHSSC),19:00,"2-3(0-3,3-2,0-3,0-3,3-1)",5,20/11/2019
Relay 1,v,Visions,Cornwall Street (CSPSC),19:00,"1-4(1-3,0-3,1-3,0-3,3-1)",5,20/11/2019
Kinetic 3,v,i-Mask Advance Squash Club 9,HK Squash Centre (HKSC),19:00,"0-5(0-3,1-3,1-3,1-3,0-3)",5,20/11/2019
Kwai Tsing District Squash Club 1,v,[BYE],,,,5,20/11/2019
Kwai Tsing District Squash Club 1,v,The Squash Club,Cornwall Street (CSPSC),19:00,"4-1(3-0,3-0,3-0,0-3,3-1)",6,27/11/2019
Twister 3,v,Kinetic 3,Cornwall Street (CSPSC),19:00,"4-1(3-1,3-1,3-2,3-0,0-3)",6,27/11/2019
i-Mask Advance Squash Club 9,v,Relay 1,Pei Ho Street (PHSSC),19:00,"4-1(3-0,2-3,3-0,3-0,3-0)",6,27/11/2019
Visions,v,Vitality Squash 2,Java Road (JRSC),19:00,"2-3(0-3,3-0,3-1,0-3,0-3)",6,27/11/2019
PSC 1,v,[BYE],,,,6,27/11/2019
Relay 1,v,The Squash Club,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,1-3)",7,04/12/2019
Vitality Squash 2,v,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),19:00,"2-3(0-3,0-3,1-3,3-0,3-2)",7,04/12/2019
Visions,v,i-Mask Advance Squash Club 9,Java Road (JRSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",7,04/12/2019
PSC 1,v,Twister 3,Kwun Chung (KCSC),19:00,"4-1(3-2,2-3,3-0,3-0,CR)",7,04/12/2019
Kinetic 3,v,[BYE],,,,7,04/12/2019
Relay 1,v,Twister 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",8,11/12/2019
Vitality Squash 2,v,i-Mask Advance Squash Club 9,HK Squash Centre (HKSC),19:00,"1-4(3-1,1-3,0-3,1-3,0-3)",8,11/12/2019
Kinetic 3,v,Kwai Tsing District Squash Club 1,HK Squash Centre (HKSC),19:00,"0-5(1-3,1-3,WO,WO,WO)",8,11/12/2019
PSC 1,v,Visions,Kwun Chung (KCSC),19:00,"5-0(3-0,3-1,3-1,3-0,3-0)",8,11/12/2019
The Squash Club,v,[BYE],,,,8,11/12/2019
Twister 3,v,Vitality Squash 2,Cornwall Street (CSPSC),19:00,"2-3(3-1,3-1,1-3,0-3,0-3)",9,18/12/2019
i-Mask Advance Squash Club 9,v,[BYE],,,,9,18/12/2019
i-Mask Advance Squash Club 9,v,Visions,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-0,0-3,0-3,3-0)",10,08/01/2020
Kwai Tsing District Squash Club 1,v,Vitality Squash 2,Cornwall Street (CSPSC),19:00,"5-0(3-1,3-2,3-1,3-0,3-0)",10,08/01/2020
The Squash Club,v,Relay 1,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-0,CR,CR)",10,08/01/2020
Twister 3,v,PSC 1,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",10,08/01/2020
Kinetic 3,v,[BYE],,,,10,08/01/2020
Relay 1,v,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),19:00,"0-5(2-3,0-3,0-3,0-3,CR)",11,15/01/2020
Vitality Squash 2,v,Twister 3,HK Squash Centre (HKSC),19:00,"1-4(1-3,0-3,1-3,3-2,0-3)",11,15/01/2020
Kinetic 3,v,The Squash Club,HK Squash Centre (HKSC),19:00,"2-3(1-3,3-2,3-1,0-3,0-3)",11,15/01/2020
PSC 1,v,i-Mask Advance Squash Club 9,Disciplined Services Sports and Recreation Club,19:00,"4-1(3-0,2-3,3-1,3-0,3-0)",11,15/01/2020
Visions,v,[BYE],,,,11,15/01/2020
Relay 1,v,Kinetic 3,Cornwall Street (CSPSC),19:00,,12,12/02/2020
Vitality Squash 2,v,The Squash Club,HK Squash Centre (HKSC),19:00,,12,12/02/2020
Twister 3,v,Visions,Cornwall Street (CSPSC),19:00,,12,12/02/2020
PSC 1,v,Kwai Tsing District Squash Club 1,Police Sports & Recreation Club (PSRC),19:00,,12,12/02/2020
i-Mask Advance Squash Club 9,v,[BYE],,,,12,12/02/2020
Kwai Tsing District Squash Club 1,v,Visions,Cornwall Street (CSPSC),19:00,,13,19/02/2020
Twister 3,v,i-Mask Advance Squash Club 9,Pei Ho Street (PHSSC),19:00,,13,19/02/2020
The Squash Club,v,PSC 1,Cornwall Street (CSPSC),19:00,,13,19/02/2020
Kinetic 3,v,Vitality Squash 2,HK Squash Centre (HKSC),19:00,,13,19/02/2020
Relay 1,v,[BYE],,,,13,19/02/2020
i-Mask Advance Squash Club 9,v,Kwai Tsing District Squash Club 1,Cornwall Street (CSPSC),19:00,,14,26/02/2020
Vitality Squash 2,v,Relay 1,HK Squash Centre (HKSC),19:00,,14,26/02/2020
The Squash Club,v,Visions,Cornwall Street (CSPSC),19:00,,14,26/02/2020
Kinetic 3,v,PSC 1,HK Squash Centre (HKSC),19:00,,14,26/02/2020
