Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Electrify Squash Div 15,10,9,1,49,40,10,0,4,0,0
RELAY 2,10,8,2,46,38,12,0,6,0,0
Squash-On,10,6,4,33,27,22,0,4,0,1
Fusion Squash Club 3,10,4,6,28,24,26,0,5,0,0
Squashathon MeGa,10,5,5,27,22,28,5,5,0,0
TNG 3,10,5,5,24,20,30,2,0,0,0
i-Mask Advance Squash Club 6,10,2,8,17,15,35,8,5,0,0
Serve - Ivors,10,1,9,13,13,36,14,0,1,0
