Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
Kowloon Cricket Club 1A,9,8,1,27,20,7,1,1,1,0
Hong Kong Cricket Club 1,9,7,2,23,16,11,0,0,0,0
Hong Kong Football Club 1A,9,6,3,22,16,11,0,0,0,0
FWD,10,4,6,19,15,15,0,0,0,1
Hong Kong Football Club 1B,10,2,8,12,10,20,0,1,0,0
Kowloon Cricket Club 1B,9,1,8,8,7,20,1,0,0,0
