Home Team,Away Team,Venue,Match Week,Date
Hong Kong Cricket Club D15,Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club,15,2026-03-07
Squash Busters,HKIS Div 15,Cornwall Street Squash Centre,15,2026-03-07
Sha Tin 6,United Services Recreation Club 4,Cornwall Street Squash Centre,15,2026-03-07
North District Sports Association 3,Squashathon X,Cornwall Street Squash Centre,15,2026-03-07
