Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
HKIS Div 15,Royal Hong Kong Yacht Club Div 15,HK Squash Centre,16,2025-03-15,2.471494298859772,3.528505701140228
Hong Kong Cricket Club 8,Sha Tin 7,Hong Kong Cricket Club,16,2025-03-15,3.9337867573514704,2.0662132426485296
Physical Chess 5,United Services Recreation Club 4,Cornwall Street Squash Centre,16,2025-03-15,3.3876775355071014,2.6123224644928986
Sha Tin 7,Physical Chess 5,Cornwall Street Squash Centre,17,2025-03-22,2.16003200640128,3.83996799359872
Royal Hong Kong Yacht Club Div 15,Hong Kong Cricket Club 8,Royal Hong Kong Yacht Club,17,2025-03-22,3.663332666533307,2.336667333466693
Squashathon One,HKIS Div 15,Cornwall Street Squash Centre,17,2025-03-22,3.7159431886377274,2.2840568113622726
Hong Kong Cricket Club 8,Squashathon One,Hong Kong Cricket Club,18,2025-03-29,2.8135627125425087,3.1864372874574913
Physical Chess 5,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,18,2025-03-29,2.7831566313262655,3.2168433686737345
United Services Recreation Club 4,Sha Tin 7,United Services Recreation Club,18,2025-03-29,3.7375475095019004,2.2624524904980996
Royal Hong Kong Yacht Club Div 15,United Services Recreation Club 4,Royal Hong Kong Yacht Club,19,2025-04-05,3.7945589117823566,2.2054410882176434
Squashathon One,Physical Chess 5,HK Squash Centre,19,2025-04-05,3.4352870574114824,2.5647129425885176
HKIS Div 15,Hong Kong Cricket Club 8,HK Squash Centre,19,2025-04-05,2.9477895579115825,3.0522104420884175
Physical Chess 5,HKIS Div 15,Cornwall Street Squash Centre,20,2025-04-12,3.3640728145629124,2.6359271854370876
United Services Recreation Club 4,Squashathon One,United Services Recreation Club,20,2025-04-12,2.67253450690138,3.32746549309862
Sha Tin 7,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,20,2025-04-12,1.97999599919984,4.02000400080016
Physical Chess 5,HKIS Div 15,Cornwall Street Squash Centre,21,2025-04-26,3.4226845369073815,2.5773154630926185
United Services Recreation Club 4,Squashathon One,United Services Recreation Club,21,2025-04-26,2.656731346269254,3.343268653730746
Sha Tin 7,Royal Hong Kong Yacht Club Div 15,Cornwall Street Squash Centre,21,2025-04-26,1.9927985597119424,4.007201440288058
