Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Royal Hong Kong Yacht Club M4,United Services Recreation Club M4,Royal Hong Kong Yacht Club,15,2025-02-20,2.4442888577715545,3.5557111422284455
Hong Kong Football Club M4B,Hong Kong Club Blue,Hong Kong Football Club,15,2025-02-20,4.004400880176036,1.9955991198239649
Hong Kong Football Club M4A,Royal Hong Kong Yacht Club M4,Hong Kong Football Club,16,2025-02-27,3.6363272654530907,2.3636727345469093
Hong Kong Club Blue,SKCSC,HK CLUB,16,2025-02-27,2.0432086417283455,3.9567913582716545
WAKO,Hong Kong Football Club M4B,Masters - Harbour Road Sports Centre,16,2025-02-27,2.872374474894979,3.127625525105021
United Services Recreation Club M4,Bolton,United Services Recreation Club,16,2025-02-27,4.401880376075215,1.598119623924785
Royal Hong Kong Yacht Club M4,Bolton,Royal Hong Kong Yacht Club,17,2025-03-06,3.7615523104620925,2.2384476895379075
Hong Kong Football Club M4B,United Services Recreation Club M4,Hong Kong Football Club,17,2025-03-06,2.7683536707341467,3.2316463292658533
SKCSC,WAKO,Masters - Cornwall Street Squash Centre,17,2025-03-06,3.7203440688137626,2.2796559311862374
Hong Kong Club Blue,Hong Kong Football Club M4A,HK CLUB,17,2025-03-06,2.177635527105421,3.822364472894579
Hong Kong Club Blue,Royal Hong Kong Yacht Club M4,HK CLUB,18,2025-03-13,2.5757151430286056,3.4242848569713944
WAKO,Hong Kong Football Club M4A,Masters - Harbour Road Sports Centre,18,2025-03-13,2.697739547909582,3.302260452090418
United Services Recreation Club M4,SKCSC,United Services Recreation Club,18,2025-03-13,3.194638927785557,2.805361072214443
Hong Kong Football Club M4B,Bolton,Hong Kong Football Club,18,2025-03-13,4.118223644728946,1.8817763552710542
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4B,Royal Hong Kong Yacht Club,19,2025-03-20,2.854770954190838,3.145229045809162
SKCSC,Bolton,Masters - Cornwall Street Squash Centre,19,2025-03-20,4.385677135427086,1.6143228645729146
Hong Kong Football Club M4A,United Services Recreation Club M4,Hong Kong Football Club,19,2025-03-20,3.004600920184037,2.995399079815963
Hong Kong Club Blue,WAKO,HK CLUB,19,2025-03-20,2.5383076615323064,3.4616923384676936
WAKO,Royal Hong Kong Yacht Club M4,Masters - Harbour Road Sports Centre,20,2025-03-27,3.182636527305461,2.817363472694539
United Services Recreation Club M4,Hong Kong Club Blue,United Services Recreation Club,20,2025-03-27,4.268453690738148,1.7315463092618524
Bolton,Hong Kong Football Club M4A,Masters - HK Squash Centre,20,2025-03-27,1.9631926385277056,4.036807361472294
Hong Kong Football Club M4B,SKCSC,Hong Kong Football Club,20,2025-03-27,2.7975595119023806,3.2024404880976194
Royal Hong Kong Yacht Club M4,Hong Kong Football Club M4A,Royal Hong Kong Yacht Club,21,2025-04-03,2.663332666533307,3.336667333466693
SKCSC,Hong Kong Club Blue,Masters - Cornwall Street Squash Centre,21,2025-04-03,4.211442288457691,1.7885577115423084
Hong Kong Football Club M4B,WAKO,Hong Kong Football Club,21,2025-04-03,3.3872774554910983,2.6127225445089017
Bolton,United Services Recreation Club M4,Masters - HK Squash Centre,21,2025-04-03,1.8205641128225645,4.179435887177435
