Team,Played,Won,Lost,Points,Playoffs,1,2,3,4,5,6,7,8,9,10,11,12
Winter Warriors,22,14.005005005005005,7.994994994994995,81.57657657657657,82.0820820820821,26.326326326326328,21.62162162162162,19.61961961961962,14.514514514514515,11.11111111111111,6.306306306306306,0.5005005005005005,0.0,0.0,0.0,0.0,0.0
Alpha CUHK,22,14.436436436436436,7.563563563563563,80.44544544544544,79.07907907907908,19.51951951951952,22.12212212212212,20.22022022022022,17.217217217217218,13.813813813813812,6.606606606606606,0.5005005005005005,0.0,0.0,0.0,0.0,0.0
South China Athletic Association,22,14.15115115115115,7.848848848848849,80.01301301301302,74.67467467467468,19.61961961961962,18.51851851851852,18.51851851851852,18.01801801801802,14.314314314314313,9.90990990990991,1.1011011011011012,0.0,0.0,0.0,0.0,0.0
North District Sports Association 1,22,15.30930930930931,6.6906906906906904,79.85085085085086,75.27527527527528,19.71971971971972,18.01801801801802,18.61861861861862,18.91891891891892,15.715715715715717,8.208208208208207,0.7007007007007007,0.10010010010010009,0.0,0.0,0.0,0.0
Hong Kong Football Club 12A,22,14.952952952952954,7.047047047047047,78.15115115115115,63.56356356356357,12.512512512512513,15.515515515515515,17.31731731731732,18.21821821821822,20.52052052052052,14.114114114114114,1.4014014014014013,0.40040040040040037,0.0,0.0,0.0,0.0
Sea Bear,22,12.025025025025025,9.974974974974975,72.65765765765767,25.025025025025023,2.3023023023023024,4.2042042042042045,5.605605605605605,12.912912912912914,23.323323323323322,41.54154154154154,7.707707707707708,1.6016016016016015,0.6006006006006006,0.20020020020020018,0.0,0.0
ZOMA,22,8.374374374374375,13.625625625625625,58.7017017017017,0.20020020020020018,0.0,0.0,0.10010010010010009,0.10010010010010009,0.20020020020020018,5.205205205205205,30.930930930930934,27.82782782782783,16.016016016016017,12.112112112112113,6.806806806806807,0.7007007007007007
Hong Kong Racketlon Assoication 2,22,8.44044044044044,13.55955955955956,57.14114114114114,0.10010010010010009,0.0,0.0,0.0,0.10010010010010009,0.3003003003003003,3.5035035035035036,23.123123123123122,23.023023023023022,21.32132132132132,16.216216216216218,11.11111111111111,1.3013013013013013
Hong Kong Football Club 12B,22,8.30930930930931,13.69069069069069,55.447447447447445,0.0,0.0,0.0,0.0,0.0,0.5005005005005005,2.6026026026026026,16.416416416416414,19.11911911911912,19.91991991991992,21.12112112112112,17.61761761761762,2.7027027027027026
Star River 2,22,9.2002002002002,12.7997997997998,54.370370370370374,0.0,0.0,0.0,0.0,0.0,0.20020020020020018,1.5015015015015014,13.813813813813812,18.31831831831832,24.024024024024023,21.92192192192192,16.016016016016017,4.2042042042042045
CSD Squash Team,22,7.6906906906906904,14.30930930930931,51.33533533533534,0.0,0.0,0.0,0.0,0.0,0.0,0.5005005005005005,3.7037037037037033,9.40940940940941,16.616616616616618,26.426426426426424,34.83483483483483,8.508508508508509
Latecomers,22,5.105105105105105,16.894894894894897,41.30930930930931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10010010010010009,0.20020020020020018,1.5015015015015014,2.002002002002002,13.613613613613614,82.58258258258259
