Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Electrify Squash Div 13,85.71428571428571,100.0,100.0,85.71428571428571,83.33333333333334,90.95238095238096,34
Sha Tin 6,80.0,60.0,60.0,80.0,75.0,71.0,24
Fusion Squash Club 2,50.0,83.33333333333334,50.0,66.66666666666666,66.66666666666666,63.33333333333333,30
HKIS Div 13,33.33333333333333,33.33333333333333,60.0,80.0,100.0,61.33333333333333,24
SocGen Squash,42.857142857142854,50.0,66.66666666666666,40.0,80.0,55.904761904761905,29
X-Alpha 5,83.33333333333334,20.0,40.0,60.0,50.0,50.66666666666667,25
Energy Squash Club 2,0.0,83.33333333333334,83.33333333333334,60.0,0.0,45.333333333333336,25
Energy Squash Club 1,33.33333333333333,33.33333333333333,50.0,25.0,50.0,38.33333333333333,24
Kinetic 4,33.33333333333333,16.666666666666664,33.33333333333333,40.0,33.33333333333333,31.333333333333325,26
i-Mask Advance Squash Club 5,80.0,40.0,20.0,0.0,0.0,28.0,20
Yuen Long District Sports Association Limited,50.0,16.666666666666664,20.0,0.0,25.0,22.333333333333332,25
Happy Squash 4,33.33333333333333,50.0,0.0,16.666666666666664,0.0,20.0,30
