Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
TNG 1,20,19,1,97,80,20
TNG 2,20,17,3,82,68,32
Royal Hong Kong Yacht Club Div 13,20,15,5,82,67,33
Greenfield,21,13,8,78,65,40
North District Sports Association 2,21,12,9,67,55,50
Arctic Circle,21,11,10,67,56,49
Squashathon PLZ,20,9,11,62,53,47
Bravo D13,20,6,14,44,38,61
M&M Squash,20,6,14,37,33,65
Vitality Squash 3,21,7,14,36,31,73
Star River 3,20,4,16,36,32,68
Physical Chess 4,20,3,17,31,29,69
