Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
X-Alpha 3,18,12,6,68,57,33
UST,18,11,7,61,50,40
Hong Kong Cricket Club 5,18,10,8,58,48,42
Hong Kong Football Club 7A,18,10,8,57,47,43
The Best Group 1,18,10,8,56,46,44
Kinetic 1,18,6,12,49,43,47
Vitality Squash 1,18,4,14,25,24,66
