Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Ladies Recreation Club Div 14,21,19,2,99,80,25
North District Sports Association 3,21,16,5,85,69,36
Kowloon Cricket Club 14,21,14,7,76,68,37
Hong Kong Football Club 14B,21,11,10,68,61,44
Hong Kong Football Club 14A,21,8,13,50,44,61
Electrify Squash Div 14,21,6,15,48,42,63
8 Virtues + 1,21,10,11,46,43,62
X-Alpha 6,21,0,21,-7,13,92
