Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
The Hong Kong Jockey Club Div 10,18,16,2,87,71,19
RELAY 1,18,13,5,74,61,29
Banbil,18,12,6,72,60,30
United Services Recreation Club 3,18,11,7,60,49,41
Sha Tin 4,18,5,13,37,34,56
Bravo D10,18,5,13,37,32,58
Craigengower Cricket Club,18,1,17,9,8,82
