Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Friend Club,21,18,3,90,72,33
Kowloon Cricket Club 9,21,16,5,82,66,39
i-Mask Advance Squash Club 3,21,14,7,78,64,41
Centre Squash,21,11,10,65,54,51
Hong Kong Football Club 9,20,9,11,57,48,52
Kwai Tsing District Squash Club,21,8,13,57,49,56
The Best Group 2,20,5,15,38,33,67
HKPF Squash Team,21,2,19,31,29,76
