Team,Played,Won,Lost,Points
ERROR,6,6,0,31
Kowloon Cricket Club 5,5,5,0,26
Physical Chess 1,5,4,1,19
Squashathon,5,2,3,15
United Services Recreation Club 2,5,2,3,13
Hong Kong Football Club 5,4,2,2,13
Happy Squash 2,5,2,3,11
Sha Tin 2,5,0,5,9
NEXUS 2,6,0,6,1
