Team,Played,Won,Lost,Points
Sha Tin 4,6,6,0,34
RELAY 1,5,5,0,27
Thunder 2,6,4,2,23
United Services Recreation Club 3,6,4,2,20
Banbil,6,3,3,17
Kwai Tsing District Squash Club,5,3,2,17
Hong Kong Cricket Club D10,5,2,3,14
i-Mask Advance Squash Club 4,5,1,4,9
Squashathon Advance,5,1,4,7
Mercury,5,0,5,6
Bravo D10,4,0,4,0
