Team,Played,Won,Lost,Points
Thunder 1,6,5,1,24
Hong Kong Football Club 7A,6,5,1,23
Physical Chess 2,5,5,0,23
Hong Kong Football Club 7B,5,3,2,19
Hong Kong Cricket Club D7B,6,3,3,17
Hong Kong Cricket Club D7A,5,3,2,16
i-Mask Advance Squash Club 1,6,2,4,15
UST,5,2,3,15
Xavier,5,1,4,11
Social Squash Team,5,1,4,10
Kinetic 1,6,0,6,7
