Team,Played,Won,Lost,Points
The Squash Club 2,6,5,1,29
Twister,6,5,1,28
Hong Kong Football Club 9,6,4,2,24
The Hong Kong Jockey Club Div 9,6,5,1,22
Centre Squash,6,5,1,21
i-Mask Advance Squash Club 3,6,2,4,14
Kowloon Cricket Club 9,6,2,4,14
Kinetic 3,6,1,5,10
BOSS,6,1,5,10
HKPF Squash Team,6,0,6,8
