Team,Played,Won,Lost,Points
Kowloon Cricket Club 4,6,6,0,31
X-Alpha 2,6,5,1,24
YLJR,6,4,2,22
TNGX,6,3,3,22
Hong Kong Football Club 4A,6,3,3,20
Sha Tin 1,5,3,2,16
The Squash Club 1,6,2,4,13
Hong Kong Cricket Club D4A,6,1,5,9
Hong Kong Football Club 4B,5,1,4,9
Hong Kong Cricket Club D4B,6,1,5,8
