Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,6,6,0,32
Hong Kong Football Club 6A,6,4,2,22
Hong Kong Football Club 6B,6,4,2,21
Hong Kong Football Club 6C,6,3,3,18
Uncles,6,3,3,17
Fusion Squash Club 1,6,3,3,17
Kowloon Cricket Club 6A,5,3,2,17
Ladies Recreation Club Div 6,4,3,1,16
Global Squash 1,6,2,4,16
Hong Kong Cricket Club D6,6,1,5,10
X-Alpha 3,5,1,4,9
Electrify Squash Div 6,6,1,5,6
