Team,Played,Won,Lost,Points
Royal Hong Kong Yacht Club Div 14,6,5,1,30
North District Sports Association 2,6,6,0,28
The Squash Club 4,6,4,2,25
8 Virtues + 1,6,4,2,21
Physical Chess 5,6,3,3,19
Hong Kong Football Club 14,6,3,3,18
TKO Junior 1,6,2,4,15
Ladies Recreation Club Div 14,6,2,4,14
RELAY 2,6,2,4,14
TNG 3,6,3,3,12
Squash-On,6,2,4,11
Fusion Squash Club 4,6,0,6,1
