Team,Played,Won,Lost,Points
JESSICA L4,16,12,4,59
JESSICA Mochis,16,12,4,55
The Squash Club L4,16,11,5,51
Hong Kong Football Club JSA,16,10,6,47
Kwai Tsing District Squash Club L4,16,5,11,34
Squashathon Ladies,16,6,10,30
Hong Kong Cricket Club L4,16,7,9,29
Hong Kong Cricket Club Rockettes,16,5,11,27
Hong Kong Football Club L4,16,4,12,27
