Team,Played,Won,Lost,Points
Kowloon Cricket Club 2,15,14,1,76
Hong Kong Football Club 2A,14,12,2,55
Hong Kong Football Club 2B,15,5,10,36
Hong Kong Cricket Club D2,14,4,10,29
Young Player 2,14,1,13,19
