Team,Played,Won,Lost,Points
The Squash Club 2,18,16,2,93
Twister,18,14,4,78
Centre Squash,18,14,4,70
Hong Kong Football Club 9,18,12,6,70
i-Mask Advance Squash Club 3,18,11,7,59
The Hong Kong Jockey Club Div 9,18,8,10,44
Kowloon Cricket Club 9,18,6,12,39
HKPF Squash Team,18,3,15,35
Kinetic 3,18,5,13,33
BOSS,18,1,17,19
