Team,Played,Won,Lost,Points
Sha Tin 4,16,16,0,90
RELAY 1,16,13,3,72
Thunder 2,17,12,5,64
Hong Kong Cricket Club D10,16,10,6,56
Kwai Tsing District Squash Club,16,8,8,52
Banbil,16,9,7,51
United Services Recreation Club 3,16,8,8,48
Mercury,16,4,12,28
i-Mask Advance Squash Club 4,17,3,14,28
Squashathon Advance,15,4,11,24
Bravo D10,15,1,14,14
