Team,Played,Won,Lost,Points
X-Alpha 1,18,17,1,89
Happy Squash 1,18,11,7,65
Kowloon Cricket Club 3B,17,12,5,64
NEXUS 1,17,8,9,50
Hong Kong Football Club 3A,17,8,9,47
United Services Recreation Club 1,18,6,12,38
Hong Kong Football Club 3B,18,4,14,34
Kowloon Cricket Club 3A,17,4,13,33
