Team,Played,Won,Lost,Points
Kowloon Cricket Club 6B,18,17,1,93
Hong Kong Football Club 6A,18,13,5,70
Uncles,18,12,6,69
Kowloon Cricket Club 6A,18,11,7,63
Hong Kong Football Club 6B,18,11,7,61
Hong Kong Football Club 6C,18,10,8,55
Ladies Recreation Club Div 6,18,7,11,46
Electrify Squash Div 6,18,8,10,44
Global Squash 1,18,5,13,43
Fusion Squash Club 1,18,7,11,37
Hong Kong Cricket Club D6,18,4,14,33
X-Alpha 3,18,3,15,26
