Home Team,Away Team,Venue,Match Week,Date,Avg Simulated Home Points,Avg Simulated Away Points
Tuen Mun Squash Club,Invader Squash,Cornwall Street Squash Centre,5,2024-11-05,3.007201440288058,2.992798559711942
Global Squash 2,HKCC Tuesday Night Rockers,Harbour Road Sports Centre,6,2024-11-12,3.5487097419483895,2.4512902580516105
Invader Squash,BOSS,HK Squash Centre,6,2024-11-12,2.5403080616123224,3.4596919383876776
7NT,Tuen Mun Squash Club,Cornwall Street Squash Centre,6,2024-11-12,3.2154430886177234,2.7845569113822766
i-Mask Advance Squash Club 4,Star River 1,Cornwall Street Squash Centre,6,2024-11-12,2.7575515103020605,3.2424484896979395
Kinetic 3,The Squash Club 3,HK Squash Centre,6,2024-11-12,3.0582116423284655,2.9417883576715345
Star River 1,Kinetic 3,Cornwall Street Squash Centre,7,2024-11-19,2.9701940388077617,3.0298059611922383
Tuen Mun Squash Club,i-Mask Advance Squash Club 4,Cornwall Street Squash Centre,7,2024-11-19,2.8441688337667532,3.1558311662332468
BOSS,7NT,Cornwall Street Squash Centre,7,2024-11-19,3.44748949789958,2.55251050210042
HKCC Tuesday Night Rockers,Invader Squash,Hong Kong Cricket Club,7,2024-11-19,2.81376275255051,3.18623724744949
Sha Tin 5,Global Squash 2,Cornwall Street Squash Centre,7,2024-11-19,3.4546909381876376,2.5453090618123624
Invader Squash,Sha Tin 5,Harbour Road Sports Centre,8,2024-11-26,2.4502900580116025,3.5497099419883975
HKCC Tuesday Night Rockers,7NT,Hong Kong Cricket Club,8,2024-11-26,2.644128825765153,3.355871174234847
i-Mask Advance Squash Club 4,BOSS,Cornwall Street Squash Centre,8,2024-11-26,2.521904380876175,3.478095619123825
Kinetic 3,Tuen Mun Squash Club,HK Squash Centre,8,2024-11-26,3.617123424684937,2.382876575315063
The Squash Club 3,Star River 1,Cornwall Street Squash Centre,8,2024-11-26,3.117023404680936,2.882976595319064
7NT,Global Squash 2,Cornwall Street Squash Centre,9,2024-12-17,2.9631926385277056,3.0368073614722944
i-Mask Advance Squash Club 4,Sha Tin 5,Cornwall Street Squash Centre,9,2024-12-17,2.477895579115823,3.522104420884177
Kinetic 3,HKCC Tuesday Night Rockers,HK Squash Centre,9,2024-12-17,3.780756151230246,2.219243848769754
The Squash Club 3,BOSS,Cornwall Street Squash Centre,9,2024-12-17,2.937987597519504,3.062012402480496
Star River 1,Tuen Mun Squash Club,Cornwall Street Squash Centre,9,2024-12-17,3.431886377275455,2.568113622724545
BOSS,Star River 1,Cornwall Street Squash Centre,10,2025-01-07,3.2526505301060213,2.7473494698939787
HKCC Tuesday Night Rockers,The Squash Club 3,Hong Kong Cricket Club,10,2025-01-07,2.350270054010802,3.649729945989198
