Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Kowloon Cricket Club 2,100.0,83.33333333333334,83.33333333333334,66.66666666666666,83.33333333333334,24
Hong Kong Football Club 2A,50.0,75.0,75.0,50.0,62.5,16
Hong Kong Football Club 2B,16.666666666666664,50.0,66.66666666666666,66.66666666666666,49.99999999999999,24
Hong Kong Cricket Club 2,42.857142857142854,42.857142857142854,14.285714285714285,42.857142857142854,35.714285714285715,28
Young Player 2,0.0,0.0,14.285714285714285,66.66666666666666,20.238095238095234,27
