Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,Rubber 5 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club 5A,87.5,75.0,87.5,87.5,83.33333333333334,84.16666666666667,38
X-Alpha 2,100.0,100.0,50.0,50.0,66.66666666666666,73.33333333333333,21
Physical Chess 1,75.0,50.0,33.33333333333333,66.66666666666666,100.0,65.0,17
Squashathon,25.0,75.0,25.0,75.0,66.66666666666666,53.33333333333333,19
Happy Squash 2,50.0,37.5,57.14285714285714,57.14285714285714,60.0,52.357142857142854,35
Hong Kong Football Club 5B,57.14285714285714,0.0,57.14285714285714,57.14285714285714,71.42857142857143,48.57142857142857,35
Hong Kong Racketlon Association 1,16.666666666666664,66.66666666666666,16.666666666666664,66.66666666666666,66.66666666666666,46.66666666666666,30
The Squash Club 1,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666,46.66666666666666,15
Uncle,40.0,40.0,80.0,40.0,20.0,44.0,25
i-Mask Advance Squash Club 1,0.0,0.0,33.33333333333333,0.0,100.0,26.666666666666664,13
