Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against,CRs Given,CRs Received,WOs Given,WOs Received
X-Alpha 4,11,9,2,49,40,15,1,17,0,1
Smart Squash 1,11,7,4,41,35,20,3,4,1,0
Happy Squash 3,11,7,4,39,32,23,0,18,0,1
TNG 1,11,6,5,34,29,26,8,15,0,0
Vitality Squash 1,11,4,7,25,22,33,14,11,1,0
Fusion Squash Club 2,11,0,11,7,7,48,39,0,0,0
