Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,Rubber 4 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M2B,100.0,100.0,0.0,100.0,75.0,4
Hong Kong Football Club M2A,66.66666666666666,33.33333333333333,100.0,100.0,75.0,12
Hong Kong Cricket Club M2B,50.0,50.0,75.0,33.33333333333333,52.08333333333333,15
Hong Kong Cricket Club M2A,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,49.99999999999999,12
Ladies Recreation Club M2A,100.0,33.33333333333333,33.33333333333333,0.0,41.66666666666666,11
Ladies Recreation Club M2B,0.0,33.33333333333333,50.0,0.0,20.833333333333332,9
