Team,Rubber 1 Win %,Rubber 2 Win %,Rubber 3 Win %,avg_win_perc,Total Rubbers
Hong Kong Football Club M1B,66.66666666666666,100.0,100.0,88.88888888888887,9
Hong Kong Football Club M1A,50.0,100.0,66.66666666666666,72.22222222222221,11
Hong Kong Cricket Club M1B,50.0,50.0,50.0,50.0,6
Hong Kong Cricket Club M1A,50.0,50.0,33.33333333333333,44.444444444444436,11
Ladies Recreation Club M1,40.0,20.0,40.0,33.333333333333336,15
