Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Alpha CUHK,11,9,2,51,42,13
North District Sports Association 1,11,10,1,48,38,17
South China Athletic Association,11,9,2,47,38,17
Winter Warriors,11,7,4,45,38,17
Hong Kong Football Club 12A,11,9,2,43,34,21
Sea Bear,11,5,6,35,30,25
ZOMA,11,3,8,25,22,33
Star River 2,11,4,7,24,20,35
Hong Kong Football Club 12B,11,3,8,23,20,35
Hong Kong Racketlon Assoication 2,10,3,7,20,17,33
CSD Squash Team,10,2,8,17,16,34
Latecomers,11,1,10,11,10,45
