Team,Played,Won,Lost,Points,Rubbers For,Rubbers Against
Kowloon Cricket Club 6B,11,11,0,54,43,12
United Services Recreation Club 2,11,9,2,47,38,17
Hong Kong Cricket Club 4,11,7,4,37,30,25
Kowloon Cricket Club 6A,11,5,6,34,29,26
Hong Kong Football Club 6B,11,6,5,33,27,28
Hong Kong Football Club 6A,11,5,6,30,25,30
Hong Kong Football Club 6C,11,4,7,30,26,29
Global Squash 1,11,5,6,28,23,32
Friend Club 3,11,2,9,23,21,34
Social Squash Team,11,1,10,14,13,42
